User Name,Review Time,Rating,Review Text
annistaft taft,2025-12-09,1,Saya hari ini tgl 23 nov ada reservasi hotel untuk tamu saya de tgl 23 26 nov 2025 tadi pagi tgl 23 nov 2025 jam 08 00 saya mendapat informasi dari klien saya bahwa kamar di batal karena mereka sudah memesan saya hub penjualan hotel bernama ompi tapi tidak menerima tanggapan ditelp tidak diangkat 2 jam 10 11 ompi baru menanggapi dan mengatakan baru tanggapan ken baru bangun tidur apa masa seorg penjualan hotel rantai sekelas sheraton jawabannya begitu dan dia juga bilang tidak bisa di refund bicara dengan sikap yang tidak profesional saya sudah menginformasikan bahwa gpp hangus 1 malam selebihnya saya
FrisquellaRegina Sanjaya,2026-01-02,4,gedung hotel bersebelahan dengan mall manadtownsquare pelayanan nya gercep dan ramah fasilitas cukup lengkap dan bagus tergolong hotel yang mahal di manado jika mau cari makan diluar hotel banyak pilihannya cukup dekat dengan masjid dan gereja
emma the pooh,2025-11-09,3,Maaf sekali untuk ratingnya tapi saya sangat menyesal sikap keamanan saat di lobi sangat tidak ramah bagi kami pengunjung yang datang tanpa mobil hanya berjalan dari depan saat saya memberi salam dan bahkan orangtua saya mengucapkan terima kasih saya tidak di respon hanya cuek saja saya berharap untuk hotel sebaik ini stafnya apalagi keamanan yang menjadi orang pertama yang menyapa pengunjung bisa lebih peduli lagi tanpa memilih pengunjung yang membawa kendaraan atau hanya berjalan terima kasih
PAPA ali,2025-09-09,5,kamarnya bersih kamar mandi bersih namun kamarnya tvnya kurang banyak untuk saluran filmnya sarapan makannya enak dan bervariasi dan dapat memesan kopi dari mesin kopi yang segar layanan kamar juga bagus lokasi strategis melepas manado kota alun bisa masuk langsung dari sebelah pintu masuk hotel kamar bisa melihat laut dan bisa jogging atau berjalan di pinggor laut
Yogis Music Studio,2025-11-09,5,Awalnya angkat hanya 1 yang aktif sempat kecewa ternyata langsung diperbaiki untuk yang bersihkan kamar mas saiful terbaik membuat kami nyaman 3 malam menginap saat sarapan ditawari kopi dan saya meminta es kopi hitam langsung disajikan semoga bisa kembali ke manado dan tinggal di sini
Steven candra,2025-09-09,2,1 airnya keruh ini bendera merah sekali karena bahkan penginapan sekelas oyo saja airnya jernih 2 air hangatnya mati dan alasannya sedang pemeliharaan apa sih padahal cuaca lg hujan terus mau mandi air hangat tidak bisa 3 kok bisa di lorong kamar ada piring ketumpuk dan tidak diberesin kek tidak di hotel asli lebih kayak kosan
Erma Irawati,2025-09-09,5,lokasi hotel bintang lima berada tepat di pusat kota manado 1 area dengan mantos nyaman menginap di sini kolam renang langsung view pulau manado tua jalan pqvi diswputaran hotel juga sangat menyenangkan
Kezia Lowing,2025-09-09,2,Pelayanan harus di tingkatkan sudah dikonfirmasi lewat telepon bahwa kamar sudah siap dari jam 1 siang namun saat tiba di hotel masih harus menunggu kurang lebih 1 jam lagi untuk proses cek masuk padahal saya harus keburu cek masuk karena sudah ada yang menunggu
lusi aryola,2025-08-09,4,Saya cukup senang berada di sini kamar nyaman dan luas dengan kasur twin bed 120 cm semua fasilitas lengkap sarapan juga banyak pilihannya cuma untuk menu lokal kayanya kami sekeluarga kurang masuk seleranya beberapa masakan juga seperti kurang segar sehingga kurang menggugah selera seperti masakan cumi asam manisnya dan ayam resep lokal lainnya terbaik
Fitri Yanti,2025-12-09,5,kalau ingin kamar yang view nya laut ada tambahan harga tapi kamar yang tidak menghadap laut pemandangannya juga tidak kalau bagus
