User Name,Review Time,Rating,Review Text
jovi8331,2026-01-02,5,hotelnya nyaman kamar bersih untuk sarapan banyak opsi dan pelayanan hotel ini cepat lokasi kalau dari pintu tol pasteur sangat strategis terima kasih kepada pelayan namanya natasya sudah bantu orang tua saya saat penyajian kopi saat sarapan
Rosalina Irham,2026-01-02,5,kalau hotel liburan inn saya tidak pernah ragukan sangat sempurna buat kita mau liburan apalagi bisnis sudah pasti liburan inn menyediakan chef2 handal makanannya enak2 dan rasanya sangat nyummi tadi malam kami makan nasi goreng semua tamu kami nilai nya 10 10 sarapan pagi super duper komplit dan enak2 kamar juga bersih tempat strategis suami saya bilang luas tadi berikutnya ke bandung akan kesini saja
Alya Humaira,2026-01-02,5,paket pertemuan yang ditawarkan hotel ini cukup memadai untuk kebutuhan kegiatan ruang bisnis pertemuan bersih nyaman dan tertata rapi peralatan pendukung seperti proyektor dan sound system berfungsi dengan baik konsumsi yang disediakan sesuai standar pertemuan dan pelayanan dari staf cukup responsif terutama bu megah indoureen yang serta membantu selama kegiatan berlangsung secara keseluruhan pertemuan paket ini dapat menjadi pilihan yang baik untuk pertemuan kerja
ferani Alphasa,2026-01-02,5,Pelayanannya memuaskan kamar bersih makanan enak sarapan beragam banyak menuunya mba indri sebagai pelayan sangat membantu dan melayani tamu terima kasih mba
beril untari,2026-01-02,5,walau hotelnya lagi penuh tapi pelayanan stafnya di atas dan di luar banget makanannya beragam dari kemarin dan sangat enak2 pelayanannya cepat dan ramah layanan pelanggan berorientasi terutama staf indri yang sigap dan cekatan dalam membantu kita memiliki waktu yang hebat di sini
Rini Sulistyowati,2025-12-19,5,menginap di Holiday Inn Bandung benar benar benar pengalaman yang menyenangkan pelayanannya ramah dan responsif dari proses cek masuk sampai cek keluar semuanya terasa mulus dan profesional kamarnya bersih rapi dan nyaman dengan housekeeping yang konsisten menjaga kebersihan setiap hari tempat tidurnya kosong kamar mandi bersih dan secara keseluruhan bikin istirahat jadi maksimal untuk makanan juga jadi sorotan pilihan menu cukup beragam rasanya enak dan kualitasnya terjaga sarapan pagi paginya lengkap dan segar buat mulai hari dengan nyaman cocok untuk liburan umum tinggal di Holiday Inn Bandung sangat direkomendasikan untuk pelaksanaan maupun perjalanan bisnis karena kenyamanan pelayanan dan kualitas makanan
Ahmad Ferza,2026-01-02,5,akses lokasi pinggir jalan utama sangat memudahkan dan kamar yang kita pesan biasa lah ya termasuk sarapan tapi ternyata makan malam juga dan ada barbecue an seru deh oia ada kolam renang juga yang ramah anak parkir juga aman sampai ruang bawah tanah lt 2 sejauh nyaman dan menyenangkan terima kasih
Leon-Kha Channel,2026-01-02,5,kamarnya sangat besar dan luas serta sangat nyaman sekali sarapannya banyak pilihan dan kita bisa memilih apa yang kita suka pelayanan dari mba bunga sangat ramah dan sangat mensupport tamu di atas semua hotel liburan inn ini sangat rekomendasi buat keluarga anak anak dan pasangan
Anastasia Rozalia Sigit Safitri,2025-12-09,5,100 10 hotel terbaik titik dari awal masuk sampai pulang hotel ini bikin aku tersenyum terus kamarnya bener bener bersih wangi dan super nyaman tempat tidurnya empuk parah pencahayaan kamarnya estetis banget dan setiap sudutnya terlihat dirawat rasanya masuk kamar langsung ingin rebahan sehari-hari staf nya gila sih ramah banget pelayanan cepat membantu dan selalu tersenyum benar benar bikin ngerasa dihargai sebagai tamu mau minta apa pun langsung di handle tanpa ribet fasilitasnya juga lengkap dan semuanya terawat pokoknya vibes hotel ini tuh tenang nyaman dan bikin betah tingkat dewa singkatnya hotel ini definisi sempurna 100 10 tidak ada debat akan kembali lagi
Aura,2025-12-26,5,kemarin buku kamar yang kamar merokok tapi sukaa banget kamar tidak bau rokok alias bersih banget dan ada terasnya gituu saat istirahat cepat banyak bervariasi disini bisa berenang dan sakit kolam ada billiard bisa akses gym jugaa yang cukup banyak alat dan lumayan luas trs bisa lanjut sauna khusus terima kasih kak nia yang banyak bantu saat tinggal di sini
Dinna Anastasya,2025-12-26,5,kamarnya luas tempatnya nyaman banget nyaman untuk anak sarapannya lengkap fasilitasnya lengkap ada fitness spa billiar dan pingpong jg ada bakal jadi hotel langganan kyknya hehehe
Meilan EPC,2026-01-04,5,Dari luar hotel nya terlihat sederhana tapi di dalamnya ternyata gedung nya banyak kamarnya nyaman di dalamnya luas restonya mewah jg makanannya lengkap dan enak percantik bagian luar gedung biar lebih menarik
Lucky 999,2025-12-26,5,melihat matahari terbenam dari kamar lt 7 kue tapi matahari terbit lebih kue lagi sarapannya bervariasi tidak ada yang membosankan bahkan menikah rondenya juga sangat menyegarkan kagum dengan mampirnya mas jeremy ke meja kami hanya untuk menyapa dan memberi salam terpanas sangat ramah pekerjaan baik
Dewi Nastiti,2026-01-02,5,hotelnya bagus banget makanannya enak enak enak enak variannya banyak kamarnya baguss cocok banget buat liburan bareng keluargaa pelayannya juga okee bangett kak natasya terbaik sihh super ramahh dan membantu banget hotel terbaik pernah
Oktavia Aline,2025-12-19,5,makanannya enak2 sangat bervariatif staf nya ramah2 kamarnya luas bersih fasilitas lengkap dan seneng banget donk dpt upgrade kamar gratis berikutnya klo ke bdg menginap disini lg
Gusny Aufa Yuarsaputri,2026-01-02,5,Holiday Inn memberikan pengalaman yang sangat menyenangkan makanan yang disajikan memiliki cita rasa yang lezat penyajian rapi dan pilihan menu yang cukup lengkap pelayanan staf juga patut diacungi jempol ramah dan sigap dalam membantu kebutuhan tamu terima kasih pak yogi atas pelayanan yang sangat baik dan penuh perhatian pengalaman yang luar biasa dan pasti ingin kembali lagi
Wiguna Nugraha,2026-01-02,5,pengalaman menginap di hotel liburan sangat memuaskan terutama dari segi makanan dan pelayanannya menu makanan yang disajikan sangat beragam rasanya enak dan kualitasnya terjaga dengan baik pelayanan dari seluruh staf juga ramah tanggap cepat dan profesional terima kasih mas yogi sangat membantu komunikatif dan memberikan pelayanan yang membuat kami merasa nyaman
Grace Valentina,2025-12-12,5,kamarnya bagus nyaman sarapannya enak2 banyak pilihan pelayanan ramah semua gercep minta sesuatu lgsg dibantu pokoknya pilihan terbaik kalau ke bandung ya nginep di holiday inn
reii,2025-12-26,5,lokasi hotel cukup strategis dan mudah dijangkau sarapan pagi memiliki pilihan menu yang beragam dan rasanya enak fasilitas hotel juga terawat dengan baik membuat pengalaman menginap semakin menyenangkan secara keseluruhan liburan Inn Bandung sangat direkomendasikan untuk liburan
Rahma Aulia,2026-01-02,5,pelayanannya bagus ramah makanan nyaa jugaa lengkap enak kamar kamar kamar aman fasilitas oke menarik bagus pelayanannya nyaa dilayani oleh kak nisa terimakasih yah
Aprilia Shafira,2026-01-02,5,makanan makanannya banyak pilihan stafnya siap dan sangat membantu rasanya juga enak2 semua pelayanan indria mbanya baik dan membantu melayani pelanggan hotel ramah2 juga
fitrya firmaningtyas,2026-01-02,5,lokasi strategis suasana enak makanan sangat bervariasi yang perlu ditingkatkan kolam renang dan permainan anak agar lebih bervariasi dan ada mini kebun binatang agar anak2 lebih tertarik terima kasih
Zahra Raisa,2025-12-26,5,pengalaman menginap yang menyenangkan sekali staf nya ramah ramah saat anak saya berenang di pantai oleh petugasnya jadi saya merasa sangat aman sekali ya hotel liburan ini makanan saat sarapan nya juga enak enak banget saya paling suka roti rotiannya pasti akan menginap di liburan hotel bandung ini lagi karena sangat nyaman dan aman
