User Name,Review Time,Rating,Review Text
Nathan A.T,2025-12-24,5,Hotel baru ini masuk pusat di pontianak adalah luar biasa dan hanya yang terbaik dari staf super ramah indah bali villa seperti terasa luar biasa makanan luas modern kamar hotel ini telah meledak harapan saya lagi dan lagi ini adalah dengan jauh hotel terbaik masuk kota ini dengan pilihan sarapan alacarte luar biasa masuk restoran memeriksa foto saya untuk makanan saya mencoba hotel ini juga dilengkapi dengan modern kehidupan fitness gym anak klub dan bahkan sauna kolam renang besar bahkan menawarkan sarapan masuk kolam renang dan berbagai air anak bermain area untuk anak-anak Anda dan staf di sini siap untuk panggilan
Nurulashiqin Mohd Sapawi,2025-12-31,5,Dear Novotel tim saya ingin mengungkapkan apresiasi tulus saya untuk layanan pelanggan yang sangat baik yang saya terima selama saya tinggal di Novotel dari saat saya tiba staf Anda profesional ramah dan sangat memperhatikan kebutuhan saya mereka selalu bersedia untuk membantu dengan senyum membuat saya tinggal nyaman dan menyenangkan tingkat layanan ini benar-benar mencerminkan standar tinggi dari merek Novotel terima kasih untuk menyediakan pengalaman yang menyenangkan seperti saya berharap untuk tinggal di Novotel lagi masuk masa depan
tiarbah pontianak,2025-12-31,5,menginap di novotel pontianak bersama keluarga merupakan pengalaman yang sangat menyenangkan sejak proses check masuk staf hotel sudah menunjukkan pelayanan yang ramah dan cepat profesional sehingga kami merasa langsung nyaman kamar yang kami tempati cukup luas bersih dan tertata dengan baik sangat cocok untuk menginap bersama keluarga tempat tidur nyaman fasilitas lengkap serta kebersihan kamar dan kamar mandi terjaga dengan sangat baik anak juga merasa betah selama menginap fasilitas hotel mendukung kebutuhan keluarga terutama kolam renang yang bersih dan aman untuk anak daerah publik hotel juga nyaman dan terwat untuk menu pilihan sarapan cukup beragam rasanya enak dan cocok untuk semua lokasi hotel strategis dekat dengan pusat kota dan berbagai tempat kul
Dinda Da Nela,2025-12-07,5,Secara keseluruhan oke sempurna keramahan makanan luar biasa kamar r oke luas dan nyaman ide bagus buat yang mau menginap disini kolam renang juga bagus dan pemandangan adalah chef kiss mas gufron membantu saya baik selama menginap masuk novotel terima kasih kepadanya jadi saya tidak clueless masuk di sini terima kasih mas
Qyu Video,2025-12-07,2,kamar kamar bersih rapi karena baru tapi kurang gantungan baju di kamar mandi serta tidak ada ketersediaan sabun tisu di WC jadi perlu di pertanyakan kebersihannya beberapa bulan kedepan secara layanan sangat tidak ikhlas termasuk masalah parkir di mana bisa saja parkir di depan tapi demi acara diminta parkir dibelakang padahal kami penghuni kamar bukan acara pengantin pengalaman pemesanan di website juga sebenarnya menarik karena kamar tersedia klo lewat telepon diinfo klo sudah penuh buku kan aneh hanya untuk prioritas yang nikahan disana lalu ketika permintaan selamat ulang tahun saat kami masuk kamar ternyata meskipun sudah di telepon sehari sebelumnya tetap tidak tersedia perlu pembenahan atas nama besar novotel
Ruslan Ruslan,2025-12-24,1,kami dari panitia fg merasakan pengalaman terburuk selama mengadakan bahkan besar di hotel semua yang di janjikan di ingkari ini menjadi pengalaman pertama dan tidak akan lagi bekerja dengan hotel ini dalam bentuk apapun
muhammad khairudin,2025-12-07,5,sarapan di sini luar biasa pilihannya banyak rasanya enak dan sangat cocok untuk keluarga anak anak juga betah karena daerah anak sudut nya lengkap dan bersih sekali kolam renangnya terawat bersih dan nyaman digunakan seluruh stafnya sangat ramah terima kasih kepada pak indra bu astri dan tim f b yang sudah memberikan pelayanan yang sangat menyenangkan
Wawank Urniawan,2025-12-24,1,kamar tidak kedap suara berisik dari sisi atas maupun samping sangat mengecewakan untuk sekelas hotel yang berada di jantung kota
Satria Rangga Maulana,2025-12-31,1,Kami sudah datang terlambat di jam 3 harapan kami bisa langsung masuk kamarnya rupanya berdesuruh menunggu hingga 1 jam lebih saat ditanya kembali rupanya kamar kita belum siapkan bintang 1 pelayanan
Lana Islamiyah,2025-12-07,5,kamarnya luas bersih dan nyaman ballroomnya besar mewah bersih sudah ada fasilitas videotronnya satu kekurangannya mini tamannya bukan tamanan hidup tapi hanya tanaman bunga plastik saja pelayanannya oke banget kami dilayani dengan baik semua pegawainya ramah2 termasuk mas agung yang sudah membantu saya dalam kegiatan rapat kemaren mas agung sangat cekatan inisiatif dan siap membantu sehat2 terus membuat mas agung dan kawan2 di sana kalau ke pontianak sudah pasti menginapnya di novotel
Andi Wiguna,2025-12-07,1,1 kamar berisik tidak kedap suara di lantai atas ada banyak orang berisik kedengaran di samping ada orang menangis berisik juga sampai di kamar kita 2 paling kecewa sih ini ada pesan gojek makanan minta di antar ke kamar tidak bisa dianterin karena isi makanan nya padahal ayah saya sudah tua agak sulit jalan cuma minta antar saja tidak bisa itu pun tolong tolong karena saya lagi di luar kalian buka resto ya tapi tidak semua makanan yang tamu mau makan kalian selalu bisa masak banyak makanan yang di menu kalian tidak ada dan makanan kalian baru rasa biasa saja tidak enak banget tidak tahu apa karena di sistem pontianak baru begini tapi saya orang
Nur Afna Warindah,2025-12-31,4,senang banget disini u cuman 2 malam disini tangan tidak diganti yang baru kirim cuma bisa 1 seharus nya jika 2 hari perhari nya diganti tangan seprai dengan yang baru ya oia saran saja kasih kartu akses minimal 2 donk buat tamu kamar hotel
Dina Septiani,2025-12-07,5,syukak sekali sama hotelnya strategis bersih anak-anak bersahabat ambil kamar standar tp luas banget ngak nyesel bawa anak nginep di sini kolam nya juga ramah buat anak makananya ngak ada yang gagal lengkap banyak menuunya petugas nya ramah apalagi mbak kinka gea yang sudah merespon kami dgan baik ramah dan cepat serta sudah membuat miror seni yang bagus
Jimmy Nilam,2025-12-07,5,selama menginap di sini saya senang sekali bisa kamar yang sangat nyaman bersih nyaman ac nya oke dan kamar mandinya bersih untuk koridornya dilantai 2 tercium bau rokok sangat menyengat untuk makanannya sangat bervariasi nasi gorengnya enak croissant nya enak lembut saya dilayani mbak pezza pelayanannya sangat baik dan ramah
Irene Novita,2025-12-07,5,fasilitas dan pelayanan sangat bagus taman bermain kolam renang menu sarapan bahkan keamanannya juga juara paket pertemuan nya juga pelayanan gercep dan ramah terutama dari mas yan yang siap sedia walaupun sedang di waktu istirahat mungkin sekedar saran untuk tamu dari paket pertemuan korporat bisa diperjelas sistem parkirnya secara keseluruhan hotel terbaik sejauh ini di pontianak
journe ofmepiew,2025-12-07,5,suasananya oke banget rasanya nostalgia saat kecil melihat kolam renangnya untuk kamarnya juga nyaman sarapannya oke enak enak semua tapi saran untuk buahnya diperhatikan kematangannya lagi pelayanan di resto dari kak nurain juga oke ramah penuh senyum selalu pastiin kita cukup melayanienya
aprina kuswardani,2025-12-07,5,Pelayanan pada saat mengadakan acara ultah kaka saya malam ini luar biasa stafnya yang bernama dafa sangat ramah penuh perhatian dan responsif terhadap setiap permintaan kami cepat tanggap dan tidak bicara sopan dan penyampaian tata bahasanya baik makanan tersedia tepat waktu dan suasananya juga nyaman sangat direkomendasikan
Steven Alexandre Official,2025-12-07,4,dulu hotel baru ini kapuas palace di re branding oleh novotel untuk secara kamar dan desigen interior baru di perbarui jadi baru semua cuman kekurangan baru berisik suara cafe dan bar di jalan budi karya tembus sampai dalam kamar sampai dengan jam 3 pagi jadi kalau tidur sangat ke ganggu apa lagi kalau di sayap sangat kedengaran tembus sampai ke kamar semoga kedepan nya bisa diperbaiki lagi dalam hal peredam di kamar baru secara keseluruhan fasilitas dll sudah oke
ARNI KARUNIA,2025-12-07,1,untuk harga hampir 900 untuk 1 malam kata aku tidak sih mana mau ambil sesuatu atau pesan apa apa dari luar mau keluar tuh jauh banget kena nya lt 3 ujung lagi cape banget mau ke dpn hotel ke alfamart saja uda cape dluan sewa harga sgtu dpt yang ngadep kolam lt di bawah karyawan nya juga gamau bantu angkat barang keatas pdhl saya gendong bayi sendirian beda sama hotel2 di gajah mada lihat saya bawa bayi mereka pada bantuin saya bawa barang2 walaupun di bawah 500 ramah nginap disana pelayanan baru dan oke
Taufic Rusi,2025-12-07,5,Hotel yang bagus pengalaman nginap disini menyenangkan makanan nya staf terbaik nya ramah dan membantu sangat dianjurkan untuk keluarga bisa menginap di sini ada kolam renang taman bermain anak serta makanan yang baru nyaman tv nya besar cocok untuk menonton bersama
Brigita Putri,2025-12-07,5,hotel nya sangat bagus pelayanannya sangat ramah ketika sarapan dilayani dengan sangat ramah oleh para staf di restoran nya terutama kak bomer yang dengan sepenuh hati melayani kami berempat beberapa kali diambilkan makanan makanan terima kasih seluruh staf novotel pontianak semoga semakin maju dan berkembang
RONI ASDIKI,2025-12-07,5,dulunya ini hotel kapuas palace yang legendaris di pontianak di rebranding novotel jadi naik kelas renovasi menjadi lebih estetis dan modern dengan penambahan dan penyegaran fasilitas meskipun bangunan dasar dan kamar tidak terubah frontal masih sangat cocok untuk keluarga dan anak2
Bima Putra,2025-11-07,5,tempat menginap yang nyaman dan aman dengan fasilitas kamar yang luas smart tv kolam renang layanan yang ramah makanannya enak dengan menu sarapan yang variatif serta lokasinya strategis di pusat kota
Tefi JTM,2025-11-07,5,pengalaman berkesan dengan layanan ramah cepat tanggap dan suasana kamar nyaman dan bersih dianjurkan untuk beristirahat bersama teman2 atau sekeluarga ballroomnya juga megah dan banyak pilihan sangat cocok untuk saat spesial seperti pertemuan pernikahan ulang tahun atau pesta lainnya
LUTFI SATRIA FADILAH,2025-12-07,5,pengalaman yang baik saya ngerasa banyak perubahan yang bisa dirasakan dari dulunya konsep hotel yang klasik menjadi lebih modern dan nyaman pelayanan yang diberikan juga sangat baik salah satunya dari mbak nurain yang ramah untuk bertanya kepada saya
Ari Yudianto,2025-12-07,3,hotel mewah tapi kamar tidak kedap suara jam pagi hari terlalu ribut orang di luar kamar makanan kurang komplit untuk takaran hotel bintang 4 keatas mengingatkan cek keluar dengan cara di gedor di jam 9 pagi berenang tidak boleh memakai baju
Dahriyah Sweet,2025-12-10,5,Pelayanan mas gufron sangat ramah dan gercep menu sarapannya sangat luar biasa banyak sekali variannya dan enak juga restorannya sangat bersih adem cocok sekali nginap d novotel pontianak buat mas gufron ter terbaik pelayanannya next klw sarapan lagi d sini tetap cari mas gufron
Santi Elzio,2025-12-07,5,pengalaman yang menyenangkan menginap di hotel novotel pontianak tempat sangat sangat startegis kamar dan resto juga oke ada kolam renang dan gym juga staf ny sangat baik dan ramah terutama untuk mas roni dan chef bahri terimakasih
okki kurniawan awan,2025-12-17,5,untuk kamarnya bersih dan rapi sarapan juga enak tersedia banyak pilihan mulai dari makanan berat cemilan dan pencuci mulut untuk pelayanan juga sangat ramah dan baik
BIRO SDM POLDA KALBAR,2025-12-07,5,assalamualaikum kami dari polda kalbar sangat sangat merekomendasikan untuk membawa tamu tamu vip kantor keluarga kolega dll untuk menginap di hotel ini semuanya segar kamar bersih wangi enak enak kolam renang jg bagus sekali terimakasih tim novotel dan jajarannya terkhusus untuk mbak kinka atas pelayanannya yang ramah dan satset mohon izin terima kasih
M. Ulum,2025-12-24,4,hotel yang strategis di pusat kota pontianak lorong lantai 2 agak pendek hati hati untuk yang tinggi lebih dari 175cm mudah2n bisa dirubah tinggi lorongnya
Andi M Agung,2025-12-07,5,lokasi strategis kamar eksekutif ya luas makanan enak dan banyak pilihan cocok untuk santai bersama keluarga terimakasih untuk mbak kinka atas pelayanannya yang ramah sangat direkomendasikan
Soy 01,2025-12-07,5,makanan dan pelayanannya semuanya yang terbaik ini pengalaman terbaik saya selama menginap di hotel mulai dari pelayanan mba nurain sangat membantu keluarga terima kasih sudah memberi kami pelayanan terbaik di hotel ini
daniel huang,2025-12-07,5,hotel yang nyaman kamar luas dan bersih pelayanan front desk yang ramah terima kasih kepada mbak kinka yang sudah merespons dengan cepat sarapan yang bervariasi dan enak layak direkomendasikan dan cocok untuk pujian
