User Name,Review Time,Rating,Review Text
Rahayu Manaf,2025-11-09,5,Apa tempat yang indah untuk menginap selama 4 hari yang sangat berkesan terima kasih hanung dari warung pak lagoi pelayanan dan keramahannya luar biasa saat sarapan akan segera kembali
PG Customworkz,2025-06-09,5,hotel baru yang bagus mungkin salah satu liburan hotel yang terbaik yang pernah saya datangi pelayanan sangat ramah jarak dari lobi ke kamar lumayan jauh karena hotel ini luas sekali akses ke pantai agak jauh tapi pantainya bersih sekali menu di resto utama hampir selalu menu buffet jadi jika mau ala carte sebaiknya memesan layanan kamar tidak banyak lokasi wisata disekitar hotel jadi hotel ini lebih cocok untuk menginap saja
Ida Rahayu,2025-11-09,5,makanannya enak semua petugas kantor depan nya ramah banget dan sangat membantu ridha prayoga dibantu tunjukkan arah kamar duplikasi kunci sampai hal hal kecil yang bikin nyaman terima kasih ya atas pelayanannya yang cepat dan menyenangkan
Haryanti Huthoari,2025-07-09,5,sangat sangat cocok untuk liburan bersama keluarga tempatnya sangat sangat anak-anak bersahabat memiliki taman bermain yang super nyaman ada indoor dan outdoor dibuka dari jam 9 pagi di taman bermain wajib menggunakan kaos kaki jika tidak bawa bisa beli langsung dilokasi tepat di depan taman bermain terdapat wahana bermain udara khusus untuk anak-anak terdapat meja dan kursi untuk orang tua yang mendampingi anak-anak dan bisa pesan makanan dan minuman juga tempatnya luas nyaman tersedia sepeda untuk digunakan di berkeliling resort
Ade Prayoga,2025-05-09,5,Kami Ms Herni Mr Ade menginap di Holiday Inn Resort Lagoi masuk kamar nomor 2311 pada tanggal 26-28 sangat menyenangkan untuk tinggal 3 hari dan 2 malam di Holiday Inn dengan semua staf yang ramah dan layanan yang sangat baik saat memeriksa masuk kami disajikan dengan baik oleh Mas Agil dan ketika makan malam di Warung Pak Lagoi kami juga disambut hangat dan baik oleh pelayan atas nama Bang Hilman dia memberikan layanan yang baik dan sangat baik dia juga menawarkan makanan buffet yang telah disediakan oleh restoran dan makanan sangat lezat
Devi Andika,2025-11-09,5,klo boleh roomratenya di sesuaikan lagi biar kurang lokal bosan staycation pada akhir pekan
Yigal Piagie,2025-02-09,5,fasilitas sangat bagus staf juga sangat ramah terlebih mba nunu mba dian yang sudah membantu menyiapkan comp kue untuk bulan madu kami liburan inn luar biasa
Dini Almira,2025-05-09,5,hotel baru dengan suasana tenang dan damai sangat cocok untuk menginap bersama keluarga rasanya ingin menginap lama
Alfrido Hanif Hermawan,2025-05-09,5,hotel baru dan terbaik di bintan area publik yang besar dan sangat cocok untuk liburan keluarga recomendedd
Ika Fernanda,2025-03-09,5,pelayanannya sangat juara sarapannya enak apalagi croissantnya pengen lagi
Herawati 708,2025-06-09,5,kolam renang bar adalah pemandangan yang indah
Princes Jokes,2025-01-09,5,kamar oke suasana tenang makanan enak
hartono theng,2025-01-09,5,Hotel baru dibuka 27 Desember 2024
Winson Tay,2026-01-02,5,kami menikmati liburan singkat akhir pekan bersama keluarga di pulau bintan dan memilih untuk menginap di hotel liburan resort bintan lagoi beach yang ternyata merupakan pilihan yang tepat salah satu hal yang sangat kami hargai adalah lokasinya yang strategis kurang dari lima menit berkendara dari terminal feri sehingga kedatangan dan keberangkatan sangat mudah resort ini relatif baru dibuka sekitar setahun yang lalu dan itu terlihat jelas saat tiba kami langsung terkesan dengan lobi yang menakjubkan yang terasa luas lapang dan indah di tengah tanaman hijau yang rimbun kolam renang tengah berbentuk tidak beraturan menambah pesona resort santai yang dan bergaya resort resort resort
Adrian Yeap,2025-12-26,5,resort yang sangat baru bersih modern dan yang terpenting dipenuhi dengan staf yang ramah selalu bersedia membantu dengan sepenuh hati anda dapat merasakan keramahan sejak saat anda keluar dari terminal feri bintan staf resort akan mengingatkan anda ke bus antar jemput dan anda akan diurus mulai dari sana satu saran saya adalah mengenai kapasitas restoran saya harap ini dapat ditingkatkan karena selama musim ramai anda mungkin tidak dapat memesan waktu makan lebih awal untuk keluarga anda secara keseluruhan tempat yang bagus untuk menginap bagi keluarga terutama jika anda memiliki anak yang masih sangat kecil karena ada banyak aktivitas yang dapat mereka nikmati
Linus Y L Ang,2025-11-09,5,kami menikmati masa inap keluarga yang menyenangkan di resor ini sejak kedatangan kami staf kami menyambut kami dengan hangat dan ramah layanan selama menginap sangat penuh perhatian dan penuh perhatian dan tim berusaha keras untuk menghibur anak kami anak kami bahkan saat menunggu di lobi yang memberikan kesan yang pertama yang luar biasa fasilitas resor ini dirancang dengan baik untuk keluarga dengan banyak aktivitas dan ruang yang dirancang khusus untuk anak anak mangrove kids club sangat mengesankan dilengkapi dengan taman bermain dalam dan luar ruangan termasuk area bermain basah luar ruangan yang menyenangkan yang sangat disukai anak kami anak daerah pantai dan tepi kolam renang juga menyenangkan dan suasananya terasa aman dan santai untuk
QL Tan,2025-12-26,5,kami menginap di One King Suite Pool akses dari tanggal 17 20 Desember penjemputan dari terminal feri bintan menggunakan bus antar jemput gratis dari resor yang jaraknya cukup dekat kami disambut hangat di resepsionis dengan minuman selamat datang kamar sudah siap pukul 14 00 dan sangat fantastis akses langsung ke kolam renang sangat bagus memungkinkan kami untuk mengakses kolam renang dengan cepat dan kembali ke kamar untuk mandi kami juga memiliki area pribadi kecil di kolam renang untuk diri kami sendiri bus antar jemput setiap jam dari resor ke plaza lagoi terdekat memberi Anda pilihan tambahan untuk makan tetapi tidak banyak pilihan di plaza lagoi kecuali wan makanan
