User Name,Review Time,Rating,Review Text
M Nur Rahmatullah,2025-12-29,5,hotel mewah dengan harga yang terjangkau wangi bersih staf ramah dan berguna fasilitas oke ada pengering rambut juga dan handuknya ada yang kecil juga mgkn buat bersihin muka smart tv layar besar mgkn diatas 40 inci amenities lengkap bantal besar dan dapat 2 di masing2 tempat tidur saya pesan twin bed ac dingin sarapan lumayan 8 5 10 kolam renang oke dan ada sore snack nya betah pokoknya berlama2 dikamar alhambra satu hal minus yang saya dapat waktu cek tgl 25 des kemarin di salah satu kamar yang saya pesan sepertinya bagian rumah menjaga lupa membersihkan tempat sampah yang kamar yang mgkn
Agung DP,2025-12-29,5,hotel terbaik di kota singaparna view langsung gunung kamar luas bersih sarapan bnyk variasi toilet kamar parkir luas n bnyk ada sky coffee di atap gratis teh kopi jus cemilan selamat minum akses ramp parkir sempit kurang terlihat klo dari jln raya tidak ada rencana yang gede di sisi ujung spbu tambahan saja kasi ramp kecil pintu masuk lobi angkat parkir agar bawa koper tidak perlu angkat di atas semua puas disini
Resti Vidia Putri,2026-01-05,5,kalau mau staycation atau liburan ke tasik rekomen nginepnya memperbaiki disini kamarnya luas bersih ac dingin makanan enakenak ada menu kebulinya juga sampai minuman sehatpun ada cuco khaan dilain kesempatan nanti kalau ke tasik nginepnya pasti disini
Annisaa Nurhayati,2025-12-12,5,Beberapa kali menginap di sini untuk perjalanan bisnis kamarnya okee sudah ada smart tv dengan netflix dan youtube jika ada kendala teknis teknisi sigap membantu mereka dekorasi dari hotel ini
Aris unggul prasojo,2025-12-15,5,pengalaman menginap menyenangkan bersama klg kenyamanan kamar layanan menu sarapan oke desain interior hotel jg detail saran pintu kamar mandi kamar 711 sulit untuk ditutup rapat mungkin karena bahan pintu dri kayu lembab shg mengembang secara keseluruhan oke insyaallah klo k tasik bisa jadi pilihan utama untuk menginap lgi
Rany Anggraeny,2025-11-12,5,Saya menginap di hotel ini sudah 2 kali pertama bulan November 2024 lalu bulan ini Oktober 2025 satu2nya hotel di singaparna yang mnurutku harga nya masih terjangkau tapi layanan yang oke banget dengan konsep kamarnya luas kasur nya empuk makanan enak sarapan banyak macamnya fasilitas lengkap parkir luas dekat dengan spbu btw terima kasih atas keramahan Anda alhambra teruskan yaa saya pasti akan kembali untuk kunjungan saya berikutnya
Nina Resdiana,2025-12-12,5,senang sekali ada hotel mewah di singaparna tasikmalaya karena cukup sulit mencari hotel yang bagus di singaparna hotel masih baru dan dirawat dengan baik pelayanan ramah interior sangat cantik akan kembali ke alhambra
Muni Anisa,2025-11-12,4,pelayanan oke ramah dan full service lokasi dekat perkantoran pemda tasikmalaya dan di pinggir jalan makanan lumayan dari rasa dan varian hanya pernah dapat kamar yang jetwashnya tidak berfungsi semoga sudah diperbaiki ya ya ya kalau boleh saran tolong disediakan sejadah di setiap kamar ya masih akan kembali lagi kok masuk syaa alloh
Wida Yanti,2025-10-12,5,hotelnya bagus bersih unik pelayanannya ramah2 mau pemasarannya fo nya keamanannya juga fasilitas di kamar lengkap toiletnya juga atap nyaa asiik apalagi klo menjelang sore selanjutnya pasti nginep lagi disana
Hendra Ramdani,2025-12-12,5,Saya menginap dengan keluarga sangat senang kolam renang nya jernih view nya sangat cantik di kamar ac dingin maknyos bersih rapih mantap pokonya keren
Agus Gunawan,2025-08-12,4,kamar lumayan luas pelayanan mantap fasilitas bagus baru datang dapat menyambut minum di lobi sore hari ada sore teh lengkap dengan cemilan di atap dekat kolam renang hotel ini cocok untuk keluarga kekurangannya cuma satu aktifitas kamar mandi tetangga terdengar entah dari tetangga sebelah atau atas
Finny Fisher,2025-10-12,5,kemarin memesan 3 kamar tipe deluxe karena ajak keluarga karyawan q yang asli tasik alhamdulillah betah banget nginep di sini semua nya oke kebersihan makanan fasilitas staf nya juga ramah setiap sudut hotel ini estetik semua kapan kapan kapan pasti kembali lagi sukses terus ya buat hotel alhambra
Rosa Tih,2025-11-12,5,Massallah tabarakallah Bermalam di hotel ini benar benar memuaskan nyaman sekali dikelilingi pemandangan yang indah untuk menu sarapan pagi sangat berfarian
uci indriani,2025-12-22,5,hotelnya oke banget semua bersih layanan nya oke deket banget sama wisata gunung galunggung klo kesana wajib menginap disini sih
Elvi Rahmi,2025-11-12,5,hotel nyaman pemandangan pagi ke arah gn galunggung dari skylonge mempesona kurangnya kalau dapet kamar yang menghadap depan dibagian tengah kehalangan ornamen gedung jadi tidak puas menatap langit
Yunza Bryma,2025-09-12,5,3 hari lalu menginap di Alhambra staf ramah kamar bersih view kamar seger lngsung ke arah persawahan dekat SMA keramaian tidak jauh juga dari alun singaparna dianjurkan buat yang mau cari hotel di daerah singaparna
Anenda Fitria Anwariyani,2025-11-12,5,secara keseluruhan ini tempat yang nyaman untuk menginap pelayanan nya baik fasilitas komplit pegawainya ramah ramah hanya saat malam hari udara panas nya agak kurang panas dan ukuran harga murah di banding hotel yang memiliki fasilitas sama dengan hotel ini dalam kamar merokok mohon menyediakan asbak
REJA SENJAYA HUSEN,2026-01-05,1,pelayanan kamar lama sarapan tidak ada kesepakatan awal harga mahal untuk didaerah kabupaten
Ulpi Megananda,2025-12-29,5,kamar nya nyaman dan bersih sarapan juga enak pelayanan ramah
ASTRI TESTIANDINI,2026-01-05,5,Semua sempurna kecuali TV pintar nya yang tidak bisa terhubung selama menginap
Esta Maya adistin,2025-09-12,5,3x menginap di hotel ini dan selalu memuaskan pelayanannya ramah2 poll fasilitasnya semuanya berfungsi dengan baik makananya juga enak sarapan nya bisa diantar ke kamar pokoknya saya tidak yakin ini menjadi hotel terbaik setasikmalaya
Irfan Maulana,2025-11-12,5,insya allah hotel untuk menginap nya nyaman jika sakit di lantai kolam renang ada makanan minuman gratis
Ira Fajarwati,2025-06-12,5,hotel yang dekat dengan pasar singaparna sering menginap di sini jika ke tasik karena selain dekat dengan tempat tujuan hotel ini sangat nyaman bersih berada di dekat spbu dan rsud dekat dengan kuliner legenda kupat tahu mangunreja kolam renang nyaman makanannya pun enak yang pasti stafnya sangat ramah dari satpam resepsionis dan juga restonya pernah menginap saat bulan puasa makanan sahur pun diantar ke kamar
Dede 2929,2025-10-12,5,hotel mewah dengan harga terjangkau bersih dan fasilitas lengkap pelayanannya ramah terus mempertahankan rekomendasi hotel yang bagus
sri handajani,2025-09-12,5,Setiap tugas ke singaparna selalu menginap di hotel ini sangat memuaskan layanan baik dan fasilitasnya
Indra Hugo,2025-07-12,4,kamar bersih dan luas terawat kasur nyaman tapi tidak ada guling tombol lampu praktis tv cukup besar tapi pengoperasian penerima agak susah kamar mandi luas dan bersih tapi dikamar saya setiap pagi udara susah panas secara keseluruhan sudah memadai
