User Name,Review Time,Rating,Review Text
Monika Hilda,2025-12-07,5,lokasi hotel sangat strategis dekat dengan bandara depati amir dan juga area perkotaan cocok untuk yang datang ke bangka untuk urusan kerja maupun liburan kamar bersih staf ramah dan sarapan enak dengan pelayanan mas umar top sangat direkomendasikan untuk yang mencari hotel nyaman di dekat bandara
hoz bray,2025-11-07,5,baru saja menginap di novotel dan bener bener puas kamarnya luas dan bersih kolam renangnya keren banget buat santai sakit makanannya juga enak apalagi menu sarapannya banyak pilihan stafnya ramah semua bikin betah pokoknya dianjurkan banget buat yang cari hotel nyaman di kota bangka
Ray Chuneva,2025-07-07,5,menginap di novotel bangka dalam rangka ulang tahun orang tua dan jujur kami sekeluarga puas banget dari sampai z mulai dari sambutan hangat saat check masuk pelayanan yang cepat dan sopan sampai suasana hotel yang tenang dan bersih semuanya top notch kamar super nyaman bersih dan tertata rapi yang paling berkesan orang tua kami dapat kejutan kue ulang tahun dua kali dari hotel tidak berharap akan mendapatkan gerakan sehangat itu staf nya luar biasa ramah benar benar perhatian sarapan nya juga juara enak enak enak enak variatif dan semua menu segar terima kasih banyak untuk seluruh tim novotel bangka sukses terus dan semoga sebaik-baiknya banyak tamu yang ngerasain pengalaman
Fcsinar Naga,2025-10-07,5,seneng banget bisa menginap di hotel ini pelayanan nya bagus dan sangat membantu waktu kartu aku enggak bisa di gunakan langsung cepat banget di tanganin nya terus tempatnya wangi dan rapi petugasnya ramah banget
Muhammad Ramadhan,2025-11-07,5,Lokasinya nyaman dan aman serta pelayanannya baik transportasi tersedia seperti taksi bluebird yang dekat dengan hotel sehingga jika ingin kemana mana mana mana jadi mudah
Ainun Sumala,2025-11-07,5,hotel paling nyaman dan bersih di pangkalpinang orang nya ramah ramah dan langsung ada taksi biru burung di depannya jadi kemana mana mana mana tidak ribet lagi
delvin wang,2025-12-24,5,Cafe nya enak buat nyantai dan juga tersedia bir konig dan singaraja
ardhiva narendra,2025-07-07,5,kamar hotelnya sangat bersih dan nyaman tempat tidur empuk ac dingin dan kamar mandi bersih dengan udara panas lancar interiornya juga modern dan estetik staf ramah dan responsif lokasinya strategis sangat puas menginap di sini top
MELISSA PURNAMASARI,2025-07-07,1,hotel dengan layanan terburuk yang pernah saya datangi saat datang tidak ada petugas dilobi kosong melompong sampai angkat koper besar yang bantu supir biru burung mau cek masuk celingak celinguk dulu cari orangnya nah sekarang saat pulangnya tidak ada tawaran bantuan sama sekali untuk bantu bawa koper gila sih ini hotel bintang 4 macam bintang 2 mana ac nya sepoi2 tidak benar2 pengalaman dibudget sekali setelan ac nya
Peradi Sijanta Sitepu,2025-11-07,4,Lokasinya di jalan strategis diluar dipinggiran kota pangkalpinang bersih tempat parkir luas
