User Name,Review Time,Rating,Review Text
PEMlLlK KOST,2026-01-06,5,Fox Harris Hotel City Center pemilik info kontak Wa O2lỽ2ỽZ7
suryo haryono,2025-01-12,5,menginap 2 malam dihotel ini pengalaman yang cukup bagus ada beberapa reviu dari saya tambah lokasi srategis dan lingkungannya tenang semua pegawai saya melihat ramah minum udara refill ini paling oke kamar cukup bersih parkir cukup tv nya cukup oke saluran lengkap gambar jernih minus karpet dikamar sudah kusam perlu dicuci ketika ac mati aroma karpetnya terasa kurang enak lantai dan karpet dilorong sudah kusam ada noda hitam perlu peremajaan toilet di restoran jadul perlu peremajaan angkat nya bunyi variasi makanan untuk sarapan terlihat kurang jam buka kolam renang jam 8 terlalu siang jika bisa dimajukan seperti hotel lain
Sylvia Yong,2025-01-12,3,lokasi memang super dekat kemanapun di tengah kota 5 menit ke braga 10 menit ke cibadak 6 menit ke riau pokoknya super strategis jadi tidak stres kena macet di bandung hotelnnya sudah agak tidak terawat kamar hotel ac nya bocor parah sampai netes2 dan agak shock jg sekelas bintang 4 kamar tidak redam suara jadi siapapun yang berisik di lorong kamar auto kedenger ke dalam kamar double bed nya ukurannya kecil banget entah bagaimana binggung juga kenapa pintu kamar bunyi terus buka kalau entah apa jadi berisik banget jika buka tanpa sensor lagi ada kartu orang pintu lama cabut sensor buka
yosua parikesit,2025-01-12,4,Jalanannya cukup sepi jadi cocok untuk beristirahat tempatnya sederhana ruang pertemuannya luas makananannya tidak ada masalah ac dingin dan yang paling bikin menyenangkan itu colokan dikamar nya banyak bagian kamar mandinya sudah banyak yang perlu diperbaiki dan kamarnya tidak begitu kedap sandalnya oke
Indah Fauziah,2025-01-12,3,gara gara kemakan review review review tik yang katanya bagus ternyata diluar ekspektasi hotelnya jauh dari keramaian maintenance nya saja yang kurang sehingga karpet handuk dan hordeng agak kusam untuk cs oke ramah banget satpamnya ramah cuma sebaiknya bantu pelanggan buka pintu yaa itu pintu berat banget untuk resto tolong menu dibuat lebih variasi lagi rotinya kurang lembut pudingnya kurang oke
Cimot Cimit,2025-01-12,1,Banyak kejutan yang saya dapatkan dari hotel ini kamar kotor karpet kotor pintu tidak bisa terkunci mandi yang hampir copot dan kalau menimpa tamu siapa yang mau tanggung jawab tempat tidur banyak noda kotor dan bau benar2 tidak layak disebut sebagai hotel bagian dari ascott makanan bfast flat tidak ada rasa spp buntut dipesan makan siang jadi jangan pernah kembali lagi ke hotel ini
kinda rizki,2025-01-12,3,kamarnya kurang bersih saja tidak tahu karena sudah lama atau mungkin pemeliharaannya yang kurang karena tipe hotel yang menggunakan karpet jadi karpet terlihat sangat kotor bagian ubinya juga banyak noda hitam yang sepertinya sudah lama lampu kamarnya juga sedikit remang remang kalau pelayanan dan resepsionis oke oke saja intinya jika cuman buat tidur masih oke tapi kalau buat staycation atau tipikal yang mau lama di dalam kamar kayaknya ngga dulu mksh
Ulfa Khoira,2024-01-12,5,kesini dua kali dalam sebulan yang pertama pesen kamar standar kamarnya kecil gelap dan semuanya merokok kamar tv nya tidak terlalu bagus tidak ada kulkas mini ruangannya kurang kedap suara yang kedua pesan kamar besar dengan balkon kamar lebih luas tersedia sofa dapet gratis minibar tapi minibar kosong hanya kulkas mini saja tidak ada cemilannya soalnya kalau di hotel lain dapet gratis minibar dapet cemilan sabun nya sedikit banget dipakai 1 orang sudah habis karena tidak berbusa untuk ac aman dingin tidak tersedia pengering rambut jadi harus telepon dulu minta diantar fo dan staf lainya ramah tidak banyak foto kamarnya karena b saja
Rio Prabowo,2025-01-12,1,ini hotel parah sih lokasi juga susah loh kemana mana mana kamar kotor kumuh tidak kedap sama sekali tv belang interior seadanya sarapan seadanya parkir kendaraan tidak memadai depan hotel penuh dengan daun berguguran tapi harganya wow masa hotel harga 1 juta keatas ky gini kalau hotel bintang 3 saya masih tahu ini hotel bintang 4 loh konon katanya parah sih ini tidak direkomendasikan sama sekali
drg Kresna A,2024-01-12,4,pelayanan baik lokasi strategis makanan bervariasi dan enak namun disayangkan semua tipe kasurnya kembar digabung walau permintaan untuk 1 tempat tidur besar dan pertama datang dikasihnya tempat tidur penutup ukuran tunggal yang kecil untuk minuman disediakan dispenser di beberapa titik jadi aman untuk minum udara mineralnya untuk satpamnya membantu sangat baik untuk bantuin markirin mobil tapi di lobi baiknya ada yang siap untuk tawarin bantu bawa koper
