User Name,Review Time,Rating,Review Text
Sharky Oks,2025-12-26,5,lokasi hotel yang strategis berada di pusat kota medan tepat di pinggir jalan jenderal gatot subroto hotel ini tidak jauh dari tip top restoran kemudian tidak jauh dari toko risol pergi dan tidak jauh juga dari outlet kue meranti medan hotelnya mewah bersih dan seluruh karyawannya ramah area parkir juga luas ya guys ada tempat ngopi yang oke kok tempat sarapannya restorannya berada di lobi ya nah untuk kamarnya juga oke kamar mandinya juga bersih dan tidak ada bau yang mengganggu makanannya oke lah hanya bisa jika lebih bervariasi lagi sih tapi sudah bagus dan rnak kok
Siska kumala Sari,2025-12-09,2,pesen kamar bisnis tiba2 di ganti sesuka hati nya pelayanan sangat buruk kalau dtanyak alasan nya suka miss komukasi antar staf sangat tidak profesional satpam tidak sopan dan buat tidak nyaman liatin kita merasa kita mau nyuri _ sangat tidak rekomendasi pdhl padahal kerja sama marriott untuk nginap disini lagi berpikir ulang masih ada adi mulya arya duta aston atau jw marriott
Wahyu Agus Yunianto,2025-12-26,4,lokasi baru strategis di pusat kota di daerah sei kambing medan dekat mana mana untuk sarapan nya standar untuk lupis nya enak kamarnya stndar bersih dan nyaman
N Ratuinten,2025-11-09,4,Pelayanan hebat kamar bersih tapi agak merepotkan pengunjung jika ingin keluar dari hotel dengan berjln kaki karena letak drop off mobil dan lobi yang tinggi
Rizqi Yandrizal,2025-10-09,1,kamar bagus lokasi strategis akan tetapi pelayanan sangat tidak baik penjelasan pelayanan tidak sesuai dengan kondisi kamar karena buku penuh tipe kasur king kita bertanya terkait tipe kembar apakah bisa digabung seperti king dan jawaban dari pemasaran bisa ketika kita sudah dilokasi jawaban dari fo tidak bisa mohon di evaluasi kinerja timnya
Tya Tya.khumairah,2025-11-09,1,Hotel nya bagus kamar nya pun bagus tapi saya sangat kecewa dengan pelayanan resepsi nya yang terlalu kepo bertnya yang menurut saya tidak ush dia tnya bisa sungguh saya sangat kecewa tidak akan lg menginap di sana
Charter Julio,2025-12-09,5,liburan di empat poin sangat seru makanan dan layanan sangat baik dan ramah terkhusus oleh mas sodik terimakasih sudah banyak sangat membantu dan sigap selama tinggal di empat poin
Putri Saragi,2025-11-09,5,terbaik mulai dari pelayanan yang sangat ramah kolam di bantu oleh mas shodik makanan lokasi terbaik di kota jadi mudah kemana mana mana
Asty F,2025-07-09,4,datang jam 4 kamar belum siap jika misalnya saya datang lagi jam 2 jam masuk siang masih masuk akal kamar belum siap masih di siapkan ini ada waktu luang 2 jam dari jam masuk daftar daftar minta kamar sebelahan malah di cek ada lantai yang berbeda harus protes dan minta bicara sama manajernya dulu baru bisa dikasih kamar satu lantai lebih lebih lagi saya booking dari 2 minggu sebelumnya sayang banget tinggal 4 malem sudah dibuat buruk mood dari awal dateng tapi setelah protes pelayanannya langsung upgrade permintaan kejutan ulang tahun ramean di nyanyiin ke kamar dan permintaan apapun cepat lain kali tolong memperbaiki pengaturan pemesanan Anda
Ramadhani Aprianza,2025-06-09,5,terbaik pertama kali ke medan langsung menginap di empat titik medan lokasinya cukup strategis di tengah kota dekat dengan tujuan kantor cari makan dan camilan juga mudah pelayanan ramah sambutannya cukup hangat dengan selamat minumnya kamarnya nyaman dan luas acnya dingin kolam renang dan kasurnya empuk bikin nyenyak tidur saluran tv beragam dengan koneksi wifi yang kencang sarapannya enak setiap hari bermenu tersedia juga atm di bawah mantapp kolam renang kalau keganti pasti menginap sini lagi medan
Baskoro Perdana Putra,2025-10-09,5,kamarnya luas pelayanan oke banget lokasi dekat dengan tempat tujuan sejam dengan bandara dan dekat tol
Mas Hendra,2025-11-09,5,kamar bersih layanan bagus pegawai ramah lokasi di kota strategis
Prayit Wicaksono,2025-07-09,5,terbaik dari mulai pelayanannya pak shodik team terima kasih atas bantuannya kamarnya makanannya lokasi di jantung kota medan dianjurkan untuk acara keluarga workshop dll tambahan review terimakasih juga untuk pak alam pak shodik team semua atas bantuannya karena ada dokumen yang tertinggal padahal sudah hampir seminggu acaranya tapi dokumen masih di simpan dengan cepat terima kasih
Mike Latuwael,2025-04-09,5,kemewahan dan kenyamanan di jantung kota menginap di empat titik medan adalah pengalaman yang luar biasa dan tak terlupakan hotel ini menawarkan keseimbangan sempurna antara kenyamanan modern dan layanan kelas atas menjadikannya pilihan ideal bagi wisatawan maupun bisnis yang mengunjungi kota medan dari saat pertama kali melangkahkan kaki ke dalam hotel suasana yang bersih wangi dan tenang langsung terasa menciptakan atmosfer yang sempurna untuk beristirahat lokasi strategis akses mudah salah satu keunggulan utama empat poin medan adalah lokasi yang strategis di jantung kota dengan akses yang mudah ke berbagai tujuan utama baik untuk urusan bisnis maupun wisata hotel ini menjadi pilihan ideal bagi para tamu yang ingin menjelajahi
Firdaus Syah,2025-11-09,5,Yang perlu perhatian untuk layanan cek masuk agar lebih cepat jangan sampai lebih dari 10 menit karena terlalu lama
Afrianisyah Fitri,2025-07-09,5,pelayanan memuaskan banget staf ramahnya tidak ketulungan ada staf yang namanya mbak fitri mbak wulan yang ramah super pwol karyawan terbaik di empat poin deh menurutku selanjutnya pasti kesini lagi sarapannya juga oke2 semua rasa mantep secara keseluruhan bintang 10 lah
Aii Andriani,2025-07-09,5,Layanan nya oke dan tenang banget nginap disini setiap bulan selalu nginap disini tapi sarapan nya menurutku disini tidak terlalu banyak pilihan dan tempat nya terlalu sempit kita mau mengambil makanan meja meja
Fazar Andhika,2025-07-09,4,Hotel bersih wangi dan dingin kolam renang juga oke buat anak anak pelayan bagus tapi sayang nya tv masih yang lama belum pintar tv jadi tidak bisa menonton netflix dan lain lain
arief hasibuan,2025-10-09,5,hotel yang bersih nyaman terjangkau cocok untuk keluarga di kota tengah
PUTERI DALILAH ZATALINI BR SIAGIAN,2025-08-09,5,Secara keseluruhan semua oke kakak dan abang disini ramah semua kak meidia bang agus di loungenya baik
nurfajar agusriadi,2025-07-09,5,pelayanan restonya terbaik terutama k fitry k intan dan k bulan cheffnya ayndri berpengalaman pokoknya puaslah untuk pelayanannya
Sintha Anastasia,2025-08-09,5,acara berkumpul dari kantor di ruang dansa tempat n makanan oke hy tempat salat yang susah hrs turun k bawah lagi
Grace Aqueena,2025-08-09,5,Gthe restoran onyx oke mas fadlan yang melayani di resto juga ramah bintang 5
Sofia Wangsadinata,2025-07-09,5,layanan sangat baik ramah dan membantu sarapan enak banyak pilihan lokasi agak jauh dari pusat kota medan
Dini Amalia,2025-06-09,4,hotelnya tidak terletak di tengah kota tali secara fasilitas sangat oke dan sangat nyaman untuk staf ramah dan cukup cekatan terhadap permintaan pelanggan
Abadi Linggau,2025-09-09,5,makanannya enak pegawainya ramah tempatnya nyaman terbaik lah
wahyu wijanarko,2025-12-09,4,parkir masuk dan keluar kendaraan r2 dan r4 sebaiknya di pisah
Ticka ticko,2025-06-09,4,pertama kali menginap di empat titik medan kamarnya gede bersih rapih cuma di kamar ku pengait pintu dari dalemnya copot sarapan sih oke y rasa dan variannya layanan oke
Andhy Siagian,2025-02-09,4,secara kamar dan fasilitas sangat memuaskan yang mengecewakan ketika kita nginap adalah masih dibebaskan org merokok di daerah kolam renang dan banyak anak2 parah nya lagi ketika staf yang jaga saya tanya malah banyakjinkan karena sudah ada asbak saran memperbaiki menyediakan ruangan untuk perokok bukan di kolam renang
pati gintings,2025-01-09,5,lokasi strategis di pinggir jalan gatot subbroto lobby posisinya di atas jadi mobil harus naik untuk menurunkan penumpang cek masuk ke resepsionis dapat kamar 203 kamar ini dengan kamar kembar dan disediakan asbak jadi bisa merokok bagi yang tidak terbiasa dengan bau asap rokok sebaiknya menghindari kamar ini sekalipun sudah dibersihkan masih saja baunya itu tidak hilang jadi hotel ini masih menyediakan kamar yang bisa merokok di dalamnya tangan disediakan lengkap ada tiga jenis tangan buat tubuh tangan sedang dan tangan kecil buat tubuh tangan sedang menyeka muka dan melap tangan kolam renang ada di lantai dua tersedia untuk umum dan anak disediakan di dalam ruangan
Nyobut Borneo86,2025-11-09,5,layanan ramah keamanan bagus trnsportasi ada pangkalan bluebird
RAN Potu,2025-05-09,5,untuk kamar bagus dan sangat memuaskan apalagi saya suka dengan pelayanan kak dewi beliau selalu membantu dan melayani saya dengan baik juga ramah banget
Latief Zulfikar,2025-09-09,1,sudah memesan kamar non-merokok tapi dikasih kamar kamar perokok
Meriyana,2025-09-09,5,pertama kali datang ke medan bermalam di sini hotelnya bersih
Dewi Sartika,2025-12-09,5,pokoknya hotel yang terbaik deh
siti winata,2025-11-09,5,Sangat bagus dan pelayanannya sangat baik mas shoddik nya sangat bagus pelayanannya
Tari Wulan,2025-04-09,5,kecewa sih dengan buku tadi kenapa menu tidak sesuai eh ternyata menuunya ada uangangan lain menyesal maunya kan kasih tau arahkan disana juga ada ya bu pak dengan menu yang di lobi tidak cocok harga segitu kalau begitu kecewa sih
KLa Tin,2025-01-09,5,kamarnya ada yang bagus ada yang tidak mengambil lebih dari 2 kamar bersama teman2 tapi salah satu kamarnya karpetnya sudah lusuh banget dan yang karpetnya bagus malah merokok kamar jadi pulg dari sini baju2 pada bau rokok hotelnya slalu penuh sih jadi gk bisa memilih kamar kalau makanan enak2 sarapan nya juga beaneka ragam tapi tidak ganti menu 2 hari ber turut2 hanya kursus utama nya saja berganti
Desi Chairani,2025-05-09,5,untuk kamar dan pelayanan sangat memuaskan apalagi saya suka dengan pelayanan bg sahat beliau pelayan yang di restoran beliau selalu membantu dan melayani saya dengan baik
ceumomoy,2025-01-09,5,nyaman bersih dan bagus makanan enak keamanan ramah banget spesial yang di lobi saja tapinya yaa pak parkir luas kak kalau saya ke medan lagi tolong bantu kamar avail dengan harga perusahaanenya kak apa saya bisa dapat email jika ingin memesan
teuku azis,2025-08-09,5,emang mantap kali onyx apa lagi meidia dan fadlan pokoknya mantap kalii
Kya Johan,2025-02-09,5,kamar bagus luas dan nyaman sarapan lumayan namun tempatnya perlu diperluas layanan oke sangat terimakasih banget untuk layananenya yang sudah responsif mengingatkan barang yang tertinggal
Hartarto Junaedi,2025-01-09,5,Salah satu hotel di medan kamar luas dan bersih ac dingin kamar mandi luas dan udara mengalir staf mereka ramah terutama bagian cek masuk jika tidak salah jovina atau jovani lobi cukup luas puas menginap di sini minusnya mungkin resto untuk bf tidak terlalu luas soal makan karena terbiasa dengan empat poin di kota lain jadi terasa masih kurang tapi masih oke
diet JSR,2025-12-09,5,enak semuanya tapi aku sampai butong perutku
irene raflesia,2025-01-09,4,semuanya baik saja kendala layanan hanya terjadi ketika sarapan pagi ketika itu saya memesan makanan namun tidak kunjung diantar dan saat kembali ke stasiun ternyata pesanan saya telah diambil oleh tamu yang lain sayang sekali saya hanya memiliki waktu 15 menit untuk sarapan dan berakhir hanya dengan mengkonsumsi air infused semoga layanan ini dapat ditingkatkan
Agus Nurdiansyah,2025-02-09,2,Jangan tinggal di lantai 8 karena sampai malam ada acara di lantai 9 yang suara musiknya terasa banget dari kamar terasa di kontrakan geng sempit di jakarta bukan hotel ini mah
Oktaviani Margaretha Darwin,2025-01-09,1,kamar bau sekali asap rokok ditanya bilangnya gk ada kamar lagi kalau sampai orang sakit gara gara tidur sana mau tanggung jawab pelayanan juga tidak ramah tidak ada alternatif atau solusi jika memang seperti itu dari awal tulis hotel khusus perokok kita dipaksa jadi perokok pasif
Yopie Wiguna,2025-01-09,1,kami memesan kamar non merokok namun diberikan kamar merokok yang berbau asap rokok parah dikatakan kamar merokok sudah habis namun tanpa pemberitahuan sebelumnya kami bepergian bersama anak 1 tahun yang menyewa dengan bau asap rokok jika tau sebelumnya tidak tersedia kamar non merokok tentu kami tidak menginap di sini
PP Wardhana,2025-03-09,5,kamar luas dan bersih sarapan variasi menu banyak depan hotel ada tempat ngopi sampai malam akses di jalan raya mudah
Bona f,2025-01-09,5,menginap 3 hari 2 malam pesan kamar 1 tempat tidur namun habis dan diberikan twin bed serta ditawarkan untuk bergabung jadi 1 kamarnya nyaman fasilitas oke sarapan lezat termasuk lengkap untuk bintang 4 pelayanan ramah dan luar biasa keseluruhan puas menginap di sini
oppo baru,2025-08-09,5,minumannya enak passion buah teh onyx lounge
Ninuk Handayani,2025-01-09,4,Beberapa kali menginap di sini untuk kamar secara keseluruhan bagus tapi sarapannya terus terang tidak ada yang istimewa rasanya jg biasa2 saja
Parjiyanto Pvt,2025-01-09,5,overall enak walaupun saat sarapan di resto saat makan dimsum menggigit ular logam di dalamnya bersyukurnya masih belum tertelan saran untuk petugas resto untuk lebih memilih vendor makanan yang lebih memperhatikan kualitas makanan
Win Win,2025-05-09,5,Pelayanan nya bagus banget resepsionis nya ramah sekali dan mau membantu terima kasih juga untuk dewi yang baik banget
UBG Gaming,2025-04-09,5,kemarin saya pergi di kamar 826 atas nama darmadi di bantu reservasi oleh mba dewi layananenya oke banget terima kasih 4point
Joshua Budijanto,2024-01-09,5,heran ada hotel sebagus ini gaada celah buat kasi bintang 4 atau lebih rendah kamar luas bersih bantalnya ada opsi yang tebel dan tipis dan keduanya kerasa mahal banget sangat nyaman ac dingin dengan pengaturan yang mudah diatur wangi pokoknya kyk nyaman banget kebersihan luar biasa jarang ketemu hotel sebersih ini yang sampai setiap celah kaca atau cermin juga dilap bersih keran udara air mandi panas cepat konsisten dan bisa panas banget sesuai preferensi saya keran udara cuci tangan juga sama aduh aduh ini saya setiap ada kesempatan dari nyamannya bonus mandi mandi panas jalan dan pengering rambut dan kenceng sabun shampoo sabun
dr Indah,2025-08-09,5,kamarnya bersih sarapan enak lengkap
Budi Inayatno,2025-03-09,5,kamar bersih dan nyaman menu varian sarapan cukup banyak pelayanan baik selama menginap di sini
Elly Susanti,2025-06-09,4,kamar bersih sarapannya muantab enak semua rasa saat dilidah variasinya jg komplit
Aidatu Rosyida,2025-01-09,5,kamar nyaman dan bersih bernuansa modern fasilitas kamar mandi lengkap juga tersedia minibar lokasi cukup strategis tidak jauh dari pintu masuk tol di lantai dasar tersedia mesin atm beberapa bank sangat memudahkan
mardiono danusaputro,2025-01-09,3,kamar terjelek di banding empat poin yang pernah saya tempati tv masih kecil seperti hotel bintang 2 jadul banget harga cukup mahal banding dng empat poin di indo lokasi lain masih oke tapi bukan prime pelayanan biasa bahkan kita minta perusahaan tarif dia tolak dng bilang harus hub org penjualan hrsnya perusahaan tarif otomatis ada di daftar intinya jauh dari ekspektasi saya selama saya nginap di semua empat poin yang ada
Rizky Wahyu Ramadhan,2025-05-09,5,Layanan yang sangat baik untuk staf resto a n saat saya sarapan sangat membantu dan pelayanan ramah terima kasih
Renaissance Man,2025-07-09,4,sayang sekali tv masih belum pintar fasilitas tv lain sudah oke
suryo purnomo edi,2024-01-09,5,hotel yang nyaman di kota medan lokasi strategis sering digunakan untuk pertemuan sehingga kamar sering penuh fasilitas yang disediakan antara lain kolam renang gym musholla spa ruang pertemuan dan ada atm center kamarnya bersih luas sarapan banyak pilihannya karyawan selalu membantu sangat direkomendasikan untuk menginap di sini
Albukhori Chanel,2024-01-09,3,hotel yang indah dari depan nilai estetiknya wah banget kamarnya juga cukup nyaman ketika masuk ke jam sarapan pagi makanannya sangat enak dan bervariasi suasana ruang sarapan juga nyaman tapi saya cape nyari ke segala penjuru mengirim buat mengaduk secangkir kopi agar gulanya merata saya tidak menemukan dan terpaksa saya gunakan sendok makan pelayanan di ruang sarapan pagi nya sangat tidak saya rekomendasikan ke teman2 seperti hotel2 lain deh ketika saya menanyakan kopi ada di mana sambil mbawa sebuah cangkir pelayan menjawab dan menunjukkan kepada saya mesin penyedia salinan otomatis dia meletakkan pencet layar lalu meletakkan penkir seperti di bawah keran tempat keluar
Sidya Yatra Subhiksa,2024-01-09,5,hotel terbaik di sekitar ring road medan lokasi strategis pelayanan staf ramah dan profesional kamarnya bersih menu sarapan variatif dan rasanya enak fasilitas gym cukup lengkap kolam renang juga nyaman dinas terasa menginap
Safira Aini,2024-01-09,5,lokasi bagus kamar juga juara tapi pelayanan mreka kurang ramah jadi kalau lg baea barang di lobi itu jarang sekali menawarkan troli minta bawain makanan ke kamar yudah gitu doang dibawain ta pa tutup spti wrap dan tanpa talam dikit2 denda hati2 bawa anak2 mreka teliti banget sebelum tamu pulang kamar di periksa dlu
Fitri Tobing,2024-01-09,3,kamar cukup mewah detailnya karna fasilitas berkualitas tapi tempat tidur dibilang ukuran raja ternyata ukuran ratu sinyal wifi tidak konsisten tampilanya sebelah kiri cm atap hotel dan benda yang dibungkus terpal view depan atap2 rumah pengaturan subtitle tv kepotong2 jadi laki-laki menonton akses hotel terbatas intinya super boringlah 2 malam menghabiskan akhir pekan disini yang paling parah semua sarapannya sangat dingin dimana2 juga kalau makan yang disajikan ya hangat pak bikin tidak selera makan sangat tidak layaknya sarapan disini cek berkala dong hangatin semua makanannya
Wayoy,2025-01-09,5,Tidak nyangka kalau menginap di sini bisa banyak pengalaman selain hotelnya yang mewah kamar bersih nyaman fasilitas layanan terbaik fasilitas lengkap kolam renang area gym oke punya di hotel ini juga menyediakan shuttle untuk jalan keliling medan atau luar medan jadi komplit banget sekalian staycaytion sekalian jalan ke tempat wisata di medan
B_Juraidah Harahap,2025-01-09,1,sangat buruk sekali suruh itu repsionis nya dan para pegawai lainnya belajar banyak sekali masalah di hotel ini membantu dalam apk saja tidak bisa tidak lgi deh kesini lebih ramah hotel lain dan pelayanan baikk hotel lain
Fitrianto Nugroho,2025-01-09,5,hotel terbaik dengan lokasi strategis terletak di jalan utama kamar bersih pelayanan ramah dan menu sarapannya enak serta beragam sangat direkomendasikan untuk anda yang berkunjung ke kota medan
IRFAN SARA,2024-01-09,3,Saya menginap di sini tgl 1 juni 2023 pelayanan lobby sgt baik dan saya jg sudah bertanya apaakh nanti anak saya dicharge untuk srpn dan pegawai lobby dengan ramah blg untuk anak saya yang usianya 5 thn tidak kena muatan dan pagi ketika saya datang srpn saya ditnyakn karyawan hotel anak saya kena muatan dan saya blg ank saya msi 5 thn dia sprti tidak percaya l saya msk untuk srpn dan saya duduk klo lalu tidak saya lgi karyawan hotel laki2 yang bdnnya agak gempal klo ank saya muatan sprti diawal saya jg jelaskn saya sudah
Arif Wahyu Adi,2024-01-09,5,bbrp kali tinggal di sini sambil bekerja suasana tenang kamar bersih dan luas karyawan hotel membantu dan ramah fasilitas kebugaran lengkap dan ada kolam renang yang cukup bagus lokasi strategis di tengah kota parkir drop off terbatas namun ada petugas yang siap di depan pintu lobi untuk sarapan jenis makanannya cukup banyak dengan cita rasa lezat keseluruhan tinggal di empat poin hotel medan sangat nyaman sukses terus empat poin medan
art squad,2024-01-09,5,kamarnya lumayan nyaman makanan sarapannya juga enak apalagi menu ayam goreng selain itu lokasinya yang berada dekat iskandar muda memancing niat2 jahat untuk memesan yang seharusnya tidak dipesan hehehhe pasti kamu pahamlah ya
Claa,2025-01-09,3,Tetap di sana selama 4 hari kamar saya mati listrik 2x yang pertama di pagi hari yang kedua di malam hari cukup lama kamar mandi udara bau
Sahabat Review Jujur,2025-01-09,4,hotel dengan lokasi yang strategis di kota medan untuk layanan nya juga cukup baik pengalaman saya kebetulan tidak kebagian kamar yang tidak merokok sehingga kurang nyaman saja karena aroma atau bau asap rokok cukup kuat baik di kamar ataupun di luar kamar atau lorong fasilitas nya juga lengkap
Chinta Smart,2025-01-09,5,kamar bersih n nyaman staf hotel sangat membantu n ramah d bandingkan dengan empat poin d batam n empat poin makassar d medan jauh lebih nyaman dan makanan d sini jauh lebih enak bahkan menu yang d sajikan tidak banyak n sama dengan hotel empat poin lainnya memang tidak memposting foto dalam kamar karena kurleb sama dengan hotel empat poin lainnya _
Ersyah Hairunisah Suhada,2025-06-09,5,sangat baik kamar asisten memberikan perhatian pada kami
Erwina Rahman,2024-01-09,5,kamarnya bersih kolam renang dan tempat gymnya juga menyenangkan tapi udara kolamnya baru agak tercium kaporit menu sarapan nya enak tapi selama 4 malam saya nginap tidak ada variasi
Tri Syahputra,2025-12-19,1,Sebagaimana yang saya rasakan tidak ada harga di hotel ini pelayanan sangat buruk manajer atas nama amru tidak ada sopan santun berbicara dengan seorang anggota elit
rizki oki bonita,2025-01-09,2,layanan kurang banget dibandingkan sama empat titik kota lain apalagi sebagai anggota marriot bonvoy sangat jauh dari ekspektasi mulai variasi sarapan luas kamar dan yang menyebalkan layananenya dari cek masuk lama sampai pertanyaan berulang mengenai sarapan hotelnya kayak kurang koordinasi dari tim fo ke f b
Aries Adhithama,2025-06-09,5,pelayanan yang sangat ramah dari housekeeping rozi saya menggelar handuk sebagai sajadah dan saat membersihkan kamar rozi inisiasi pribadi mengsetup sajadah dikamar untuk saya gunakan istilahasih
shafa shop,2025-01-09,1,pengalaman saya menginap di sana mendapatkan pelayanan yang sangat kurang baik contoh sabun tidak di isi kembali kantong teh tidak di isi kembali wifi kurang bagus sering mati2 pelayanan nya kurang ramah resepsionis kurang respon menurut saya masih jauh dari hotel lain sekian dan terima kasih
Ayu Indriyani,2025-01-09,5,kamar kamar kamar mandi nyaman dengan bidet keran wudhu tersedia pilihan makanan sarapan beragam rasa enak lokasinya strategis di sebrang ada supermarket
Ririn Dorayaki,2021-01-09,5,Saat itu bingung ingin menginap namun akhirnya memutuskan untuk menginap di empat poin oleh sheraton medan saya pun memesan kamar hotel melalui aplikasi perjalanan online pergi sendirian menginap di hotel mungkin terlihat aneh bagi sebagian orang namun saya sudah terbiasa untuk santai menikmati waktu saya pada malam hari saya mengajak adik sepupu untuk bermalam di sini kami pun menikmati suasana malam kota medan di hotel ini hotel yang cukup besar dengan fasilitas yang bagus seingat saya hotel ini sudah berganti nama berkali-kali namun pelayanan masih bagus menurut saya para tamu membayar deposit sekitar 300 ribu dan akan dikembalikan saat memeriksa keluar saya suka kamarnya meskipun tidak terlalu besar meja untuk bekerja pun
Daniel Sitepu,2025-01-09,1,Saya tidak masuk ke hotel ini dengan biaya 900 ribu lebih per malam namun kamar yang saya dapatkan diluar ekspetasi ditutup mampet dan jorok telepon ke resepsiis tidak lama datang teknisi memperbaikinya sekita 10 15 menit baru selesai selesai diperbaiki ditutup ditinggalkan begitu saja dalam keadaan jorok ini pertama dan terakhir nginap di hotel ini
Sascha Mierra,2025-01-09,5,datang kesini menghadiri seminar di lantai 9 interior sudah pasti mewah sangat nyaman istirahat kopi maupun prasmanan yang disajikan sangat lezat keamanan sangat ramah intinya sangat puas tidak heran review nya sangat bagus
ginanjar fajar baskoro,2024-01-09,3,hotelnya tergolong baru sayang fasilitas hotelnya terlalu ketat syaratnya renang harus wajib memakai baju celana renang yang bahannya karet padahal sekelas hotel bintang 5 kayak padma intercontinental novotel pullman di perbolehkan memakai celana kain atau kaos alasannya si takut udaranya cepat tapi variasi sarapan cukup lah rasanya perlu ditingkatkan saja
Denny Defriansyah,2025-01-09,5,kamar bersih dan nyaman fasilitas kolam renang dan kebugaran sangat baik pelayanannya ramah dan cepat menanggapi sarapan pagi lumayan enak hanya perlu ditingkatkan lagi kualitas makanan yang disetujui
Tony Anggadha,2023-01-09,5,kamar nyaman dan juga cocok untuk perjalanan bisnis maupun liburan bersama keluarga kebersihan kamar terjaga dengan baik menandakan hotel ini benar benar menjaga standar kebersihan menu sarapan hotel ini sesuai dengan bintangnya jika bisa lantai atas bisa melihat pemandangan kota medan yang malam harinya sudah mirip sama jkt
ardian11,2024-01-09,5,Lokasinya mudah dijangkau dekat dengan warung kopi Swalayan oleh2 untuk kamarnya rapi nyaman bersih tapi sayangnya buka Tirai tidak ada pemandangan makan pagi komplit deh pokoke dari makanan utama nasi sayur lauk ada pendukung lain seperti omlete roti kue susu dll tempat rapat lantai 1 nya ac dingin banget dimana sampai pusing
Ayu Apsrianti,2025-01-09,5,kamar yang nyaman view yang menghadap ke kota keren banget sarapan nya semua kami cobain n enak2 rasanya staffnya gercep n sgt ramah kolam renangnya mantap puas banget bulan madu disini akan kesini lagi
Sakkan Harianja,2025-01-09,4,pengalaman pertama menginap di empat titik gatot subroto medan cukup menyenangkan pelayanan karyawan yang ramah dan sangat membantu fasilitas kebersihan ruangan juga cukup baik hanya sedikit tambahan saja untuk kebersihan karpet dan aroma ruangan biar lebih segar kamar juga kurang kedap suara karena msh trdengar jelas keluar ruangan harapannya bsa kembali lg menginap di hotel ini dngn suasana dan pelayanan yang lebih baik
Djamal Abdi,2024-01-09,4,Pelayan baik dan ramah keamanan dan privasi terjaga hanya saja di kamar tidak disediakan sajadah untuk sholat bagi tamu muslim mandi kuil tidak bisa digerakkan sehingga sulit untuk bersih2 badan bagian bawah
Mangasi Sirait,2025-09-09,5,pelayanan yang menyenangkan
Gemilang Mulia,2023-01-09,5,tempatnya bersih pegawai bar keamanan ramah pintuannya ramah resepsiinya ramah mau membantu ruangannya bersih karpet ada televisi kopi teh gula air mineral sabun shampoo pancuran yang mana udaranya bisa udara hangat ataupun udara dingin untuk udara mandi Anda kamar mandi di dalam kamarnya juga bersih suasana kamar lantai 4 liftnya juga bersih suasana di dalam hotel ini menarik nyaman nasi gorengnya enak ada kolam renang bagi tamu untuk berenang yang berada di lantai 4 hotel ini dioperasikan oleh sheraton dibawah manajemen jw marriot jadi hotel ini sangat sesuai untuk kenyamanan anda yang utamakan kenyamanan
