User Name,Review Time,Rating,Review Text
Rully Hiking Stories,2025-12-19,5,setelah menginap selama 7 hari sejak tanggal 7 s 13 des 2025 di kamar 1820 saya ingin menyampaikan cacatan untuk perbaikan sbb akses untuk tamu yang gemar jalan kaki di sebelah selatan kanan perlu dibuka saya lihat ada gerbang kecil namun sayangnya malah digembok karena tidak ada jalur pejalan kaki sejak masuk dari pintu gerbang menuju ke lobi kami harus melipir di antara jalur mobil dan satpam yang harus menaikan portal setiap kali kami melintas baiknya gerbang kecilnya dibuka untuk tamu yang gemar berjalan akses gerbang di daerah belakang hotel untuk tamu yang akan jajan ke kafe
aulya ayu,2025-12-09,5,suka lokasi yang strategis di jalan dago pelayanan dan layanan yang ramah dan memuaskan dari mulai pak keamanan sampai petugas dalam hotel cek masuk jam 7 malam disambut resepsionis mas lutfi yang ramah terima kasih atas kue menyambut kamar dengan balkon view jalan dago bisa melihat puncak gedung sate dan gunung sarapan banyak variasi dan enak2 dari mulai tradisional sampai kolam renang barat oke ngegym jg asik peralatannya cukup lengkap ada sauna juga aku akan kembali
Kiran Imanuel,2026-01-04,5,hotel yang dianjurkan sih di bandung menurut gw karena staf nya pada ramah banget makanan nya tidak pelit kamarnya luas dan bersih dan yang paling terkesan kita tuh saat sarapan ditanyakan mau minum apa biar dibikinin dan yang saya dihatuh tuh staf nya nama pak heri orang nya himble dan ramah banget dan benar dilayani dengan baik kebetulan saat saat ke jkt hp gw ketinggalan dan mereka gercep banget langsung kirim ke jkt tanpa kekurangan suatu hal di hp saya selalu sukses halaman rumah tangga marriot sampai bertemu kesempatan lain
Saiful Halim,2025-12-09,5,hari ini saya berkesempatan mendokumentasikan sebuah acara besar di edelweis ballroom courtyard bandung ruangannya sangat luas nyaman dan pencahayaannya mendukung sekali untuk kegiatan formal seperti rapat workshop hingga acara skala provinsi tata ruangnya tertata rapi ac dingin dan fasilitasnya lengkap mulai dari proyektor sound system hingga meja kerja yang membuat peserta dapat fokus selama kegiatan tim hotel juga responsif dan sigap membantu kebutuhan teknis di lapangan sehingga proses dokumentasi berjalan lancar dari awal sampai akhir ballroom ini cocok untuk instansi maupun organisasi yang membutuhkan tempat perwakilan dengan suasana profesional sebagai penyedia jasa dokumentasi saya sangat membantu dengan kondisi ruangan yang terang
Hikma Adriani,2025-12-19,5,Masih termasuk hotel tua tapi setelah check masuk interior kamar sangat modern tidak terkesan seperti hotel tua kasur sangat empuk dan nyaman fasilitas lengkap perhotelan juara dengan jendela yang menghadap ke jalan dago enak buat melamun mungkin minus nya parkir kendaraannya agak menyeramkan jika malam karena sepi untuk sarapan banyak variasi dan enak aku akan kembali pasti
Angga Angga,2025-12-09,5,Saya cukup bahagia menginap di sini dikasih kamar 1303 sesuai permintaan saat reservasi stafnya ramah2 semua keamanan juga membantu semua sarapan juga enak2 kalaupun kena tambahan pax buat anak kecil cuma dikenakan idr 60k saja itu menyenangkan tinggal setelah semua
angga Bae,2026-01-02,5,kamarny aman nyaman staf nya ramah sarapannya makanannya beragam dan enak2 nah apalagi omelette spesial buatan mbak lala
Vina Aprilia,2025-11-09,5,Saya sangat puas dengan pengalaman menginap di halaman Bandung dago saat tiba saya disambut oleh teh nessa di resepsionis beliau sangat ramah dengan cepat mengurus proses cek masuk kamar bersih dan nyaman terima kasih banyak teh nessa atas pelayanannya yang profesional dan hangat
Fanni Elfiana,2025-12-09,5,nyaman aman staf nya baik murah senyum dan bantuan penuh ada staf kolam renang nama pak yayat ramah baik jg perhatian ke anak anak buat pinjamin pelampung terima kasih halaman dan semua staf nya
Fariz Azwar Azmi,2025-09-09,5,saya mendapatkan pengalaman yang sangat memuaskan dimulai dari kamar yang nyaman dan bersih kasur dan bantalnya empuk sekali membuat saya bisa beristirahat dengan nyenyak selain itu makanannya juga luar biasa pilihan menu sarapannya banyak rasanya enak dan pelayanannya sangat cepat yang paling membuat saya terkesan adalah pelayanannya yang luar biasa meskipun sempat ada kendala di awal kamar yang saya pesan tidak merokok ternyata ada bau rokok cara tim hotel menanganinya sungguh patut diacungi jempol saya ingin memberikan apresiasi khusus untuk mas yanyan yang proaktif saya bercerita tentang saat keluhan kamar beliau langsung tanggap
