User Name,Review Time,Rating,Review Text
Mohamad Haikel,2025-11-09,3,Kamar luas fasilitas bagus keamanan terjamin menu makan sedikit karena mungkin kecenderungan pengunjung lebih banyak makan di luar secara keseluruhan lumayan lah
Dekisugi,2025-11-09,3,sarapan paling tidak bonvoy dari seluruh jaringan bonvoy bisa2nya sarapan kyk hotel bintang 2 masuk daftar bonvoy ckck kalau kamar okelah bersih luas
ZARMI PICANCANG,2025-11-09,5,Hotel yang bagus di tengah pasar dan kota di jodoh fasilitas lengkap dan bisa membuat acara pertemuan dan resepsi
Ipandi Husin,2025-09-09,5,Pelayanannya sangat baik dan ramah terutama putri Stephanie dan Ernestina mereka sangat ramah dan profesional dalam berkomunikasi dengan saya
Ratih W,2025-01-09,4,hotel ini layanannya menurutq terbaik sih karyawannya tanggap membantu tamu untuk memeriksa masuk dan memeriksa keluar sampai membawa barang masuk ke mobil ketika meninggalkan hotel kamar nyaman tersedia setrika juga di kamar kasur dan bantalnya empuk untuk sarapan biasa sih kurang banyak variasi menuunya tpi bagi pecinta indomie anda bisa menemuinya disini owya di dekat sini ada pasar tempat jual barang kedua jalan kaki sedikit juga ada plaza 100 mcd circle k
M,2025-08-09,4,kamar dan layanan umumnya bagus dan bersih lokasi termasuk yang terbaik saat ini batam
SendideamstronG 13,2025-12-19,5,lokasi sepi jauh kemana mana cocok untuk yang mau bulan madu
fariz muriyadi,2025-01-09,3,saya kurang merekomendasikan hotel ini dengan pertimbangan sebagai berikut 1 tidak ada colokan listrik di dekat tempat tidur kasus hp harus dari meja yang agak jauh dari tempat tidur 2 penggabungan tempat tidur substandar baru kali ini ketemu hotel gabungin 2 kasur twin bed jadi 1 kasur tapi selimut kepisah 2 kecil kecil 3 sebagian lampu di kamar mati jadi gelap remang remang saat malam 4 view biasa saja tumpukan sampah di pinggir sungai yang coklat 5 suasana sekitar biasa saja tidak menarik untuk mengeksplorasi 6 ada sedikit salah komunikasi dengan penjualan untuk urusan pertemuan pekerjaan menambah kesan buruk hotel 7 alat fitnes biasa
Leonora F. Leihitu,2024-01-09,5,Pertama kali tinggal di empat poin batam kamar bersih dan rapih suka sekali interior nya tempat tidur nyaman meja kerja menghadap ke kota view pasar dengan alunan suara musik dari luar ada taksi bluebird yang standby d lobby utama hotel sarapan banyak ragam nya tapi kalau boleh di berikan penutup biar lalat tidak merajalela kebersihan di utamakan tolong tolong kemarin sempat di tawarkan pisang bakar sambal matah bagus coba oh iya kalau boleh saya sarankan untuk selalu cek alat piring mangkuk karena kemarin saya sempat menemukan ada piring yang retak jika tamu lain kecil tidak khawatir bisa memakainya kena dan ter
Dody Franciskus Sembiring,2022-01-09,5,hotel lama dengan brand baru yang full renovasi desain interiornya memberikan nuansa modern modernis alami mulai dari lobi restoran lobi lounge juga kamarnya banyak mengaplikasikan elemen kayu dan warna coklat pada semua finishingnya yang memberikan kesan nyaman nyaman aman modern dan mewah lokasinya berada di tengah kota yang dekat dengan pusat perbelanjaan maupun tempat tempat makan fasilitasnya cukup standar hotel bintang 4 ada kolam renang pusat kebugaran wifi gratis layanan cuci pakaian dan grab go counter fasilitas kamar juga sangat baik tv nya cukup besar 55 inci dan sudah smart tv dengan siaran yang sudah ada kotak deposit minibar strika dan ac yang sangat
devy andriany,2025-01-09,5,Secara keseluruhan siy cuma lokasi baru nih aga ke ujung dan view depan kiri kanan hotel kurang banyak bangunan baru yang perlu di sisajakan
Duff Dhafi,2025-01-09,3,Empat poin selalu menjadi pilihan Empat poin surabaya yang terbaik saya sering pergi ke sana Empat poin bandung juga sayangnya Empat poin batam layanan nya kurang memuaskan mungkin 2 tingkat dibawah surabaya dan bandung begitu juga untuk fasilitas dan lokasinya saya meminta pres cuci lama sekali untuk datang lambat menjawab saya di kamar 1003 ada konektivitas pintu suara sebelah kamar yang sedang asyik bercumbu kedengaran sekali dari ruangan saya
Laksita Gama R,2025-06-09,5,kamarnya bersih wangi dan enak buat istirahat lokasinya deket tempat makan yang enak2
PBS,2024-01-09,5,Alhamdulillah bersyukur bisa menginap dan mencicipi masakan di hotel ini ditambah pelayanannya sangat ramah dan baik sekali terutama kepala koki nya mas roni sangat disambut banget semoga kelak bisa mampir lagi di hotel yang sangat strategis dan nyaman banget buat menginap
Udin,2024-01-09,1,malam tahun baru kemarin mencoba paket tahun baru disini okelah klo rasa makanan aku okelah ajalah lokasinya yang bikin syok di resto dekat loby dong segala atraksi juga disana maaf sangat mengecewakan saya bayar 380an hanya untuk duduk di loby trus 10 menit mau ganti tahun kita kelar di halaman lihat kembang api uda gitu saja ekspetasiku ini bisa duduk di atap lihat kolam renang semua itu hanya mimpi cukup sekali dan saya tidak merekomendasikan istilahnya
ceritaeka (Eka Situmorang-Sir),2023-01-09,5,nyaman sekali tidur di sini petugas penjualannya juga bagus karena bisa dapat gratis cuci dan makan malam tentu tergantung kesepakatan harga perusahaan nya makanan di restoran sedap banyak ragam pilihan pelayanan ramah lobi luas mudah dapat taksi lokasi strategis sekali buat belanja okeh oleh atau sekedar cari barang khas batam
akang Ugi,2023-01-09,5,lokasi hotelnya sangat strategis di dekat pelabuhan nagoya mall dan pasar pj untuk fasilitasnya sudah memenuhi minimumnya walaupun kurang banyak seperti tempat fitness tidak terlalu besar mungkin karena tahap konstruksi di sebelah hotelnya semoga makin besar hotelnya menu makanan sangat banyak variasiinya makan pagi snack dan makan siang cukup lezat untuk keluarga dan bisnis sangat rekomendasi
swito silalahi,2024-01-09,1,pengalaman memesan terburuk yang pernah saya alami dari berbagai hotel yang pernah saya coba penjualan yang kurang membantu pelanggan ditambah lokasi hotel dekat pusat keributan selain itu mesin kopi yang rusak juga sangat mengganggu saat sarapan pagi cukup sekali
