"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","-D-","134","2025-12-26","5","Pemandangan sekitar kamar sangat indah, buka pintu kamar langsung laut. Akan tetapi jika ac ruangan dimatikan langsung berasa lembab jd disarankan ac nyala trs Saat datang ombak sedang tinggi krn cuaca hujan dan angin akan tetapi masih bisa main pasir sekitar depan kamar Sarapannya pun ada beragam pilihan, dari yg bubur, roti, sereal sampai menu berat seperti nasi goreng dll"
"2.","Sri Rahayu Habibie","2","2025-12-26","5","Alhamdulillah udah ke 3 x nya nginap disini, kamarnya oke, view nya baguss bgt, depan kmr lgsg pantai, pelayanan ramah dan jika ada kendala gercep diatasi. semiga kedepannya fasilitasnya lbh dibagusin lagi…"
"3.","Yazid Mudzakir","21","2025-11-02","3","Patra Anyer memiliki keunggulan lokasi yang strategis dengan akses pantai pribadi, walaupun beberapa pedagang bebas masuk ke resort. untuk pantai cukup bersih di sisi selatan namun di sisi utara atau sebelah kanan resort lumayan banyak sampah lautnya. untuk kamar selama menginap disini saya kurang puas. hal yang menjadi catatan untuk Patra Anyer: 1. AC kamar tidak bisa di atur suhu dan tidak dingin, kami sudah panggil room service namun sampai checkout pun tidak datang. ACnya bocor dan menetes dikamar 2. Masih terdapat serangga (semut didalam dan ulat di luar) menandakan perawatan dan kebersihan perlu ditingkatkan 3. Pada kamar mandi keluhannya adalah penerangan yang redup, wastafel bocor dan tekanan air yang rendah untuk shower 4. Tidak banyak aktivitas yang bisa dilakukan untuk Hotel bintang tiga Overall mungkin ini nilai jujur terbaik yang dapat kami review untuk patra anyer, dengan pengalaman tersebut menurut saya banyak pilihan yang lebih baik dengan rate start from 700rb an. Semoga masukan ini menjadi perbaikan yang lebih baik untuk patra anyer. sukses selalu"
"4.","Abdul Hafid Rasjid","3","2025-12-26","4","Saya book kamar villa kayu, sangat bagus, lengkap dan bersih. Saran, pedagang asongan jgn dibebasin masuk lsg ke depan kamar. Lbh bagus hotel bekerja sama dgn koperasi dan dibuatkan store souvenir & oleh2 di samping loby hotel"
"5.","Eldo nainggolan","28","2025-12-02","5","View lgsg pantai, kamar besar, ada teras lgsg ke pantai, bathroom perlu dibersihkan lebih detail. Pool hanya utk room tipe villas/suite, kamar tipe premier luas, ada sofa besar, kursi, meja, kulkas kecil, tv, safe box, room nya oke, mantap. Sore2 view sunset nya bagus, dan area pantainnya luas, bisa jd pelari kalcer di seputaran hotel."
"6.","Cecillia Y","128","2025-09-02","5","waktu ke sini pesen yg tipe eksekutif single.. kamar nya masih baru dan bagus, design modern, peralatan lengkap ya sabun sikat gigi, tv dah smart tv, cuma jendela berdebu dikit hehe suasana kamar nyaman sih, ac dingin, nyenyak juga tidur 😂 mana bantal banyak 👍🏼 jalan dikit langsung pantai + ada kolam renang villa juga. Depan tiap villa dah ada tempat bilasan kalo abis main ke pantai. Malam suasana enak juga, pantai nya banyak kepiting kecil2 lucu hehe staff ramah2, kalo papasan nyapa, terus enak di ajak ngobrol juga staff nya. Makanan breakfast standar bintang 3 si ya, model prasmanan cuma agak jauh kalau dari kamar eksekutif single, tapi gapapa jalan sambil liatin view pantai wkwk resto nya agak tua penampilan nya, saya liat si beberapa spot kayak lagi mau di bongkar, mungkin lagi renovasi.. pantainya masi ketemu yg nawari makanan, pijat dsb ya.. agak annoying nya tu mereka ngikut sampe depan villa.. kadang lagi santai depan villa di samperin pedagang yg jualan 😅 dah nolak tetep kekeh ga mo pergi, trus yg datang ga cuma 1 tapi beberapa orang satu2 kadang barengan.. ampe ga mau pake teras wlwkwk buka pintu aja di tawari jualan 🥹 semoga pihak hotel punya kebijakan ya, minimal tolong supaya pedagang2nya ga nungguin depan villa gitu.. mau santai ga bisa... kalau mau jualan cukup di pantai saja ga usa sampe ganggu ke villa"
"7.","WIJAYA tekhnik","21","2025-12-02","5","Bukan lebay bukan promo ya Kagak di bayar beneran ini 😅 Trip dari bekasi ke mambruk dulu, cek cek ternyata di mambruk nggak sreg, harga kamar terbilang muahal.... Akhirnya cek ricek ke PATRA .... Nah ini dia....mereka punya gedung baru namanya executive.. Gedung : baru Fasilitas kamar : oke banget super bersih Tv guede 43 inc inflixe youtube Water heater Sampai hairdrayer lengkap Paking mengesankan : VIEW DEPAN : kolam renang + laut pasir putih gaessssss .... top abis... Lampu malamnya nyaman dan syahdu banget.....ane sama istri dari jam 1 malam ampe jam 4 pagi di depan kamar pinggir laut....kayak dipelm korea....😅😅😁"
"8.","Rifky Dharmawan","463","2025-09-02","4","Menginap disini 1(satu) malam pada awal Juli 2025, book kamar premiere twin lewat website direct booking mereka. Pada saat itu memang di websitenya cuma tinggal tersedia kamar premiere twin. Saya dapet harga Rp. 1.000.000 include breakfast for two(2)(published rate mereka untuk premiere 2.750.000), dan karena kita stay bertiga jadi nambah extra bed dengan harga Rp. 300.000 dan sudah dapat sarapan. Setau saya & menurut informasi yg bisa saya dapatkan, Patra ini adalah hotel *3 milik Pertamina, tapi dari pengalaman saya stay disini, sepertinya banyak syarat hotel *3 yang tidak terpenuhi, mulai dari tidak adanya telefon dikamar, dan juga restoran yg hanya beroperasi untuk sarapan saja, dimana as far as I know hotel *3 harus punya 24H operating restaurant & 24H room service. Untuk kamarnya yg premiere lumayan luas, parkir mobil bisa langsung di unitnya karena ada garasinya per unit (kecuali villa), pilihannya hanya ada yg twin bed aja, tv menurut saya terlalu kecil untuk ukuran kamar, untuk kasurnya jg ngga terlalu comfy. Minibar lumayan lengkap dengan teh tongji, air mineral oasis dan kopi instan indocafe dilengkapi dengan electric kettle dari Kris, dan karena saya pesan extra bed, ketika extra bed di set up, air, teh dan kopinya juga ditambah, bagus lah untuk housekeepingnya. Di type premiere ini juga ada mini fridge yg lumayan dingin & safe deposit box yg gatau kenapa gabisa dipake padahal nyala. Untuk kuncinya mereka pake kunci tradisional yak, bukan access card gitu, padahal di pintunya ada RFID readernya yang sepertinya udah rusak, udh gitu untuk membuka dan mengunci pintunya juga agak susah ya harus didorong gitu pintunya, handle juga karatan parah karena udara air laut. Kamar mandinya lumayan luas, toiletnya nyaman karena besar dia, air panas juga berfungsi dan puanas buanget malahh 👍. Yg saya suka disini shower areanya pake shower box gitu dengan pintu yg bisa ditutup jadinya lebih nyaman & airnya juga ngga kemana mana. Untuk amenities cuma dikasih sikat gigi 2 dan shower cap 1. Untuk pantainya sih lumayan landai lahh, enak buat nyantai tapi banyak orang yg bukan resident hotel pada masuk bebas & ada yg nawarin jualan jugaa jadii yaa be aware lah yaa. Untuk resepsionisnya lumayan ramah, bangunannya juga bagus, dikasih no wa juga buat kita hubungii kalau ada yg ingin ditanyakan atau ingin minta tolong pesenin makanan or somth karena as I said before kalau dikamar tu ngga ada telfonnya. Ketika ci juga tidak perlu deposit. Untuk petugas keamanan menurut saya untuk ukuran hotel disini sangat kurang ya. Untuk restorannya mereka disini cuma buka untuk sarapan aja ya, padahal restonya bagus, andai bisa buka sore gitu at least biar bisa nongki cantik sambil ngopi santai. Untuk pilihan makanannya sih jujur ya untuk sekelas *3 sangat kurang sih, menu main course sangat sedikit, egg stationnya juga pelit & lama bikinnya, cuma yaaa view-nya bagus. Overall pengalaman saya disini lumayan lah don't expect much aja sih walaupun statusnya *3 apalagi inikan bumn yaa 😁🤫🤫. Mungkin suatu saat bakal balik buat nyoba villa kayu nyaa, semoga kedepannya restonya bisa open 24H yaa or at least sampe jam 10-11 malem gitu biar kita juga gampang kalau mau makan ngga harus jalan keluar 😁."
"9.","Muhammad Nurdin","3","2025-12-02","5","Mungkin renov pada bagian pembuangan air kamar mandi diperlukan, sepertinya kurang besar sehingga membuat tersumbat terlebih kondisi kadang kita yg dari pantai membawa sedikit pasir"
"10.","Shelli Safitri","27","2025-12-02","5","Ga nginep disana cuma liat. Villa yang baru itu adanya tipe executive. Dia di deket kolam renang dan playground. Kalau pergi bareng beberapa keluarga cocok nih disini. Deket2an antar kamar. Ada banyak tipe kamar juga di patra cuma bangunan lama"
