"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Kak Ana","114","2025-12-17","4","Lumayan klo sekedar untuk transit atau beristirahat. Masuk lobi sangat wangi, masuk mushola jg bersih sampai ke toilet, tp tidak dengan kamarnya. Kamarnya luas, tidak berbau harum, dan kurang bersih dibeberapa titik terutama kamar mandi. Kolam renang terlihat bersih tapi tidak demikian karena bau kaporit sangat menyengat dan airnya seperti agak keruh. Taman2 sekitar kolam juga kurang bersih. Untuk soal minum disediakan air isi ulang di dkt pintu masuk gedung kamar dan welcome drink di depan juga segar. Orang2nya ramah2 semua sehingga bikin betah disana."
"2.","Sandi Naftali","4","2025-12-24","5","Service oke Kamar top Ga dpt kamar biasa dgn 1 bed akhirnya malah diupgrade ke junior suite akses langsung ke kolam. Mantab bgt.. Seneng bgt selama staycation di lpp garden.."
"3.","chris pratama","5","2025-12-10","5","Menginap di sini sangatlah menyenangkan. Pelayananya sangat baik, semua staf ramah. Tempatnya indah, sejuk, nyaman, ruang terbuka hijaunya luas, kolamnya bersih, parkiran luas, restonya bagus, sangat cocok untuk keluarga bersantai sejenak. Untuk management kami sangat bertrimakasih, karena kami pesan kamar via traveloka untuk kamar yang biasa dengan skyview karna memiliki bayi. Ketika di lokasi kamar tersebut penuh dan tersisa double bed. Tetapi management memberikan kami fasilitas upgrade kamar tanpa tambahan biaya. Kamar yang kami tempati luas, bersih, fasilitas lengkap, tv, kulkas, akses pintu belakang langsung di sebelah kolam renang. Luar biasa, sangat puas, kami sekeluarga juga nyaman dan happy. Hotel ini jadi bisa jadi rekomendasi keluarga dan teman, tidak usah ragu."
"4.","Amelya Dwi Rahayu","14","2025-12-17","5","Kamaar bagus, staf ramah, fasilitas lengkap, parkir luas, ada wifi dan kolam renang, anak2 hepi sekali Cuma sayang dapat tv yg agak bergaris,jadi kurang nyaman nnton nya Diperbaiki ya kak Mantap LPP Garden 👍"
"5.","Esha Mudarsa","58","2025-10-31","5","Hotelnya bagus. Kamar besar, cocok utk kami berempat. Ada kolam renang dewasa dan anak2 juga. Suasana gardennya dpt bgt, sejuk. Parkiran luas, disini jg boleh pinjem sepeda gayung, walaupun cm ampek alfamart aja....hehehe Cm pas sy check in di siang hari itu, lumayan lama. Petugasnya agak kurang sigap pd saat itu, bnyk yg antre jg. Lokasi dekat dng plaza ambarukmo. Klo mau ke malioboro lumayan jauh jg, tp dng harga yg sy dpt wkt itu, udh worth it bgt. Utk breakfast prasmanan dengan bnyk sekali pilihan menu yg variatif. Kami wkt itu menginap disana 2D 3N"
"6.","Moh Saleh","93","2025-12-01","5","Pengalaman menginap yang sangat menyenangkan di LPP Garden Hotel. Hotel ini menawarkan keseimbangan yang pas antara lokasi strategis dan ketenangan. Lokasinya di Jl. Laksda Adisucipto memudahkan akses ke mana-mana, tapi begitu masuk ke area hotel, suasananya langsung hening dan sejuk. ​Saya suka sekali dengan konsep tamannya yang rimbun. Kamarnya bersih, terawat, dan semua amenities lengkap. AC dingin, air panas lancar. Fasilitas seperti kolam renang dan area taman jadi nilai tambah yang besar. ​Proses check-in/check-out tidak ada masalah, stafnya sangat helpful. Dibanding hotel lain di area yang sama, LPP Garden menawarkan value for money yang sangat baik, terutama jika Anda rindu hotel dengan suasana asri ala 'Jogja tempo dulu' yang otentik."
"7.","Antonius Theo Situmorang","1","2025-12-10","4","Staycation di hotel ini benar-benar on point! Dari masuk lobby aja udah kerasa vibes-nya nyaman dan classy. Kamarnya rapi, dan super cozy buat chill. Staff-nya gokil ramah semua, apalagi di reception mya Mba Citra pelayanannya cepat, dan bikin proses check-in jadi mulus tanpa drama. Mantap banget! Fix, hotel ini masuk daftar favorit gue buat next trip!"
"8.","agus aryawan","15","2025-12-03","5","Hotelnya adem, lokasi strategis, parkiran mobil luas, staff seluruhnya ramah, ada kolam renangnya, menu sarapan juga enak. Tidak ada lift utk naik ke lantai 2, tapi tidak apa hitung2 olah raga ringan naik turun."
"9.","Dhia sulistia","5","2025-12-10","3","Nginap 2 hari,tidak ada karyawan yg nawarin bersihin kamar,jadi sampah numpuk, wifi nya gabisa dipakai.lokasi oke,dekat dengan jalan besar dan Amplaz,kalo ke Malioboro sekitar 15 menitan (sering macet). Yg lucu lagi Snack di kamar ada,tapi trnyata bayar..🤣 kukira welcome Snack,trnyta pas checkout ditagih dong..rada aneh aja menurut saya"
"10.","Sulton Kharisma","43","2025-12-01","5","Mencari alternatif hotel yg tidak jauh dari Pusat Jogja namun masih dekat kemana saja. Dekat dengan Ambarukmo Plaza dimana lokasi yg strategis dari dekat jalan utama Jogja-Klaten. Hotel sangat luas karena ini sepertinya dikelola oleh PTPN atau sejenisnya namun sangat worth it. Ada mini zoo juga (kura-kura, sangkar Burung, dsb)"
"11.","neneng stywt","36","2025-10-01","5","Liburan pertama kali ke Jogja bawa bayi, lokasi cukup bagus tapi dapat area c yg di belakang lt 2 dan paling pojok, ga ada masalah sih, biarpun agak capai ke depannya, kamarnya agak kotor di bagian belakang dekat jendela, setiap malam terdengar suara tokek karena di belakang dekat sama pohon mati, agak creepy sih, malem-malem tv nyala sendiri(sepertinya kepencet timer) karena malam ke dua sudah tidak kayak gitu, AC nya berisik banget model AC lama, kamar mandi okelah, tiap hari di ganti sikat giginya, terima kasih lpp garden. Saran sih kalau bebersih bagian pokoknya tetap di sapu dan di pel karena kotor bgt, daripada lemari pakaian lebih baik diisi lemari es kecil jadi tamu kalo naro air atau makanan sementara jadi enak. Lalu tidak bisa ke kolam renang karena lagi maintenance.Sisanya pelayanan resepsionis nya oke kok. Semoga bisa ke lpp garden lagi dan semakin di perbaiki dan semoga bisa dapat kamar yg ga pojok banget lah hehehe serem biarpun ga ada apa-apa (sepertinya)"
