"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Nurhadi SA","49","2025-12-16","5","Hotel dengan tempat parkir terluas nih. Letaknya strategis, di tengah kota Pekalongan. Tarif sewa ruang untuk acara juga affordable. Ruangnya fleksibel, bisa bongkar pasang sekat. Sehingga kita bisa menyesuaikan dengan jumlah peserta yang hadir. Sound systemnya bagus, clear. Pelayanan ramah. Recommended 👍"
"2.","Riski Kusumasari","23","2025-11-30","5","Pertama kali menginap disini. Kamar nyaman dan cukup bersih. Kenapa cukup bersih? Karna saya menemukan helaian rambut di bantal, lantai kamar mandi kotor tp gak apa2 karna saya siram dan gosok nodanya hilang. Kolam renang bisa utk dewasa dan anak2, kedalaman 1.2m. Perlu perbaikan di ruang bilasnya. Satpam, staf hotel, kru dapur ramah. Sarapan semoga lebih banyak lg pilihan menu. Terima kasih atas pelayanannya 🙏👍 Lokasi dekat alun2 dan masjid agung. Sekitar banyak penjual makanan, alfamart dan indomaret point, dekat Matahari juga."
"3.","Christna Iswahyuni","9","2025-09-30","5","Baru aja kemarin senin stay di KHAS dan Setiap kali ke pekalongan selalu stay di KHAS hotel ✨😊 senang karena tempatnya sangat strategis . Kamar nya bersih , fasilitas , hospitality , service , dan taste foodnya sudah sepadan dengan harga yang saya dapat hanya saja masukan dr saya pribadi tolomg di jaga kualitas breakfast nya krn hari prtma saya stay semua aman. Tpi di hari k2 menu sarapan nya dingin walapun ada heater di atas tempat makanan tp makanan terutama nasi tidak panas / hangat. akhirnya sedikit mengurangi selera makan , kalau saya liat mungkin krn porsi sedikit bisa jadi sedang tidak dlm high occupancy. Tpi apapun itu semoga ttp bisa terjaga kualitasnya. Thankyou dan semoga sukses selalu"
"4.","wijaya wikrama","19","2025-10-30","5","Saya beserta keluarga sangat puas menginap selama 3 malam disini,, Pic hotel dengan Mas Anam sangat membantu serta helpfull dan komunikatif serta tanggap ,,para staf lain juga sangat ramah dan santun,, well recommended next akan stay lagi disini😁👍"
"5.","Gieya","797","2025-08-30","5","enak sebenarnya,cuma suami pengen ngerokok harus ikut keluar semua,krn liftnya harus pake kartu. oya mukenanya ada yg bolong2 n sudah kurang layak sepertinya.pernah di khas malioboro,mukenanya nyaman bgt,terimakasih"
"6.","Maylafaiza kyreinadeswita","12","2025-10-30","1","nginep disini dateng jam 3 sore,jam 7 malem checkout,hotel gelap,lumayan horor,baru dateng anak nangis kejer ga bisa diem,dan badan langsung panas. mau pindah kamar tapi sama resepsionis gabisa"
"7.","Muhammad Adnan","9","2025-06-30","5","Lokasi sangat strategis ke alun-alun atau kemanapun tidak jauh, kamar bersih dan rapih, amenities lengkap, staff semuanya ramah, kolam renang bersih.. Terima kasih Khas Pekalongan Hotel"
"8.","tspl1 pekalongan","1","2025-08-30","2","Satpam yg jaga perlu di training lagi nih...tidak ramah (muka tidak ada senyum2nya spt di hotel lain) dalam memberikan penjelasanya untuk temen tamu yg sedang menginap. Tidak rekomended untuk temen2 kantor yg mau berkunjung di pekalongan"
"9.","Anto","222","2025-06-30","4","Waktu: 31 Mei - 1 Juni Jumlah: 2 kamar Komentar: Kualitas dan layanan standar hotel. Sekadar cukup ok. Desain kamar mandi agak aneh, lantai tempat mandi lebih tinggi dibanding sekitarnya, sehingga air mandi meluber kemana-mana sampai menggenang."
"10.","Aditya Kusumawardani","7","2025-03-02","5","Pertama masuk area hotel, tempat parkirnya lumayan luas dan adem walaupun ada genangan air bekas hujan jadi becek dan licin. Saat masuk resepsionis ramah, awalnya kami mau cek-in jam 12 tapi kamar belum tersedia adanya yg smooking room jadi kita nunggu sampai jam 2. Tapi ngga masalah karna di sekitar hotel ada resto, alun alun dan juga mall. Jadi bisa jalan jalan dulu sekalian maksi diluar. Saat masuk ke lobby hotel, tempatnya bersih nyaman satpam, staff dan resepsionis nya jg ramah. Oh iya sebelumnya saya pesan kamar deluxe ternyata dapat upgrade gratis jadi eksekutif karna sedang promo. Kesan pertama masuk. Kamarnya bersih, ac jg dingin, jendela menghadap ke jalan raya. Kamar mandinya bersih, amenities nya lengkap. Besoknya saya kira kamar akan dirapihkan, ternyata engga, soalnya saya pas nginap di khas tegal kamar tetap di bersihkan meskipun hanya menginap sehari. Untuk breakfastnya lumayan, menunya bermacam macam (maaf saya ngga foto karna buru buru) dessert nya juga bervariasi. Terimakasih untuk mas dan mba resepsionis yg ganteng dan cantik. Juga staff dan satpam khas hotel Pekalongan yang super ramah. Semoga di lain kesempatan bisa berlibur lagi ke kota Pekalongan."
"11.","Lusi Damayanti","6","2025-08-30","4","Tempat strategis, free kopi teh, di kamar disediakan sajadah, ada musola juga, kolam renang, kamar mandi bersih"
"12.","rina setrinayt","2","2025-07-30","5","Hotel yg bagus pelayanan nya baik dan ramah sya puas bgt pernah nginap di hotel ini"
"13.","eri supriadi","11","2025-06-30","5","Hotelnya nyaman, bersih dan dekat dengan kuliner alun alun kota pkalongan... Pokonya bikin pengen kembali lagi👍"
"14.","Rinno Wardana","697","2025-05-30","4","Kebetulan sewa tempat meeting, tempatnya luas dan nyaman. Namun kurang puas karena kualitas Proyektor yang kurang baik tidak bisa fokus dan warna tidak jelas sehingga penyampaian materi secara visual kurang maksimal."
"15.","Cindy Regina","38","2025-04-30","5","Dapet harga 380an (superior tnpa sarapan) di libur lebaran. Oke lah buat transit semalam. Hospitality ny bagus ternyta. Pak satpam nya ramah dan sigap bantu keluarin barang dr mobil dan antar ke kamar. Resepsionis jg ramah dan gercep. Karna di kmr gak ada kulkas, jd nitip susu dan ice pack di hotel. Proses nitip dan ambil nya juga mudah dan cepat. Kamar nya nyaman, paling kamar mandi aja sih bisa jd notes ya. Karna lubang pembuangan air (di tmpt shower) lbh tinggi, jd air ny menggenang. Lokasi hotel juga strategis. Meskipun gak include breakfast, tp gak kesulitan cari sarapan juga krna sekitar situ banyak yg jual makanan."
"16.","Nazwa Aurellia Tan","62","2025-07-30","5","Hotel nyaman yg letaknya di tengah kota. View nya bagus dr dalam kamar."
"17.","Ardhana Ricwari (Chypit)","311","2025-04-30","4","untuk kasur twin bed kasurnya ukuran 100 tapi kamar lumayan luas dan bersih.. sarapannya stndart hotel bintang 3.. cuman klo mau omlet harus pesan ke petugas dulu..tidak open kitchen"
"18.","Tambang Raras","1084","2025-05-30","5","Selain hotel juga ada Hall yg biasa untuk rapat, graduation dan acara lainnya. Tempatnya strategis dalam kota dekat alun-alun. Parkir luas berada di samping kiri hotel. Petugas ramah, tempat bersih dan makanannya lumayan enak."
"19.","Rozi Qin","198","2025-07-30","3","Dimohon kpd Pihak manajemen hotel nya untuk membenahi di bagian keamanannya dgn 3M 🙏"
"20.","RNY","84","2025-07-30","5","Hotel murah meriah, layanan baik, dan lokasi sangat strategis. Mau ke alun alun tinggal jalan kaki saja."
"21.","agtifa primadani","389","2025-01-30","3","Menginap di sini saat transit roadtrip dari Jawa Timur menuju Jakarta. Hotel lokasi strategis, harga terjangkau. Kami memesan 2 kamar twin bed. Ukuran kamar tidak terlalu besar namun cukup nyaman untuk beristirahat. Saat check in di jam 7 malam masih harus menunggu kamar siap hampir 20 menit (padahal biasanya waktu cek in di siang hari yang menyebabkan waktu tunggu lama karena kamar masih perlu dibereskan). Di kamar mandi ada amenities basic seperti sabun mandi dan sikat gigi, namun petugas lupa memasukkan handuk mandi sehingga harus telpon dulu untuk minta diberikan handuk. Pesan makan dari resto (room service) tidak semua makanan yang tertera di menu ada, namun rasa lumayan enak. Staff hotel mayoritas ramah"
"22.","Riza Rahmat Syah","50","2025-06-30","3","Basc hotel, untuk hotel Khas harusnya bisa memberikan extra servis. Saya tidak suka ambience nya , lorong dan kamar lembab dan tampak unhealthy M"
"23.","faruq azzam fadholi","6","2025-04-30","5","Hotel yang bagus dan affordable di pusat Kota Pekalongan. Lokasi dekat ke alun-alun dan pusat perbelanjaan. Untuk pelayanan hotelnya sudah sangat bagus. Kamar bersih, fasilitas memadai, dan juga di kamar telah disediakan alat sholat, namun ada 1 kekurangan yakni lantai kamar mandi datar sehingga menimbulkan genangan. Kedepannya semoga kekurangan tersebut segera bisa diatasi. Thank you Khas Pekalongan Hotel!"
"24.","sidiQ Muhasnan","177","2025-12-09","5","lokasi di tengah kota dan suasana nyaman untuk melaksanakan kegiatan pertemuan"
"25.","Endah Apriyani","3","2025-04-30","4","Baru dari hotel ini 2 hari yg lalu,menginap bersama keluarga adik,kamar nya bersebelahan. Adik dan keluarga heran kenapa kamar saya berisik sekali spt sedang menggeser tempat tidur, pokoknya berisik dan lama durasinya. Padahal saat itu kami sedang jalan2 di alun2 dan kamar kami kosong. Jadi siapa yg berisik ya???"
"26.","Yuni Haryani","3","2025-04-30","4","Security Pak Agus baik dan ramah sekali. Hotel yg nyaman, taste breakfast enak baget, staff ramah, kamar bersih, tersedia perlengkapan sholat di kamar. Parkir luas. Harus nginep di sini kalau ke Pekalongan."
"27.","Fikri Chairutomo","193","2025-04-30","5","Bisa menginap di sini karena ada keperluan pekerjaan di daerah Batang dan kantor assign untuk menginap di sini hari rabu, 23 Maret +Kamar tidur dan kamar mandinya bersih +Semua fasilitas di kamar berfungsi dengan baik +Disediakan perlengkapan shalat (sajadah,sarung dan mukena) +Breakfast cukup ok, variannya cukup banyak, bisa pesan omelet juga +Wifi lancar -Suara karaoke dari tempat lain terdengar sampai kamar, tapi masih tolerable Overall, hotel ini cukup ok untuk menginap karena keperluan bisnis/pekerjaan"
"28.","Podcast BundaR","79","2025-04-30","4","Lokasi terbaik sih. Bener-bener di tengah kota Pekalongan. Harga juga terjangkau. Sarapan di hotel enak dan layak banget utk hotel bintang 3. Kamarnya sesuai umur hotel ya hehehe. Karna hotel udah lama ya maklum kalo gak sparkling simmering and splendid"
