"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","W K","2","2025-12-05","5","Layana sangat baik dan ramah sekali dari front office to restaurant staff. Karena sakit berberapa hari di hotel, staff restaurant sangat membantu di bikinin ginger water and herbal soup sangat membantu.. hari terakhir karena tidak bisa kebawah utnuk breakfast juga di antar ke kamar.. sangat baik sekali pelayanannya 😊🫰🏻"
"2.","Didimusrasdalima Rasdalima","10","2025-12-05","3","Hotel terlihat bagus.tapi tdk punya cukup utk lahan parkir hanya bisa 2 atau 3 mobil saja.menyusahkan dalam menunggu atau menjemput tamu"
"3.","VITA LESMANA","4","2025-08-05","5","Staf hotel sangat ramah dan membantu. Petugas kebersihan bernama Nuarta bekerja dengan sangat teliti, perfectionist dan sopan. Kamar selalu bersih, rapi, dan nyaman setiap hari. Terlihat bahwa beliau sangat peduli terhadap pekerjaannya. Terima kasih atas pelayanan yang baik, terutama dari Pak Nuarta."
"4.","Ferdi Emor15","3","2025-09-05","2","Tolong di pikirkan untuk tempat parkir Security ada yg ga ramah 1 org bikin Driver pusing pindah2 mobil sana sini klo memang mobil gede gaboleh parkir, bilang dari awal jgn suru parkir terus suru pindah sana sini."
"5.","Bob Firdauz","132","2025-11-05","5","kamar nyaman, makanan enak, pelayanan sangat baik, cuma tempat parkirnya sempit"
"6.","Agus Sutejo","29","2025-03-05","5","Sungguh luar biasa!! 👍👍 Staffnya sangat ramah dan sopan, kamarnya sangat bersih dan wangi, kamar mandinya juga sangat bersih dan rapi. Lokasi hotel mudah dijangkau dengan mobil atau motor, dan lokasinya juga dekat dengan berbagai pusat keramaian (Kuta, Legian, Denpasar). Pastinya FairField Legian akan menjadi hotel favorit saya untuk liburan di Bali 😁👍"
"7.","yan adhitya wesda wardhana","263","2025-10-05","5","Lokasi tidak terlalu strategis, parkir terbatas tapi free vallet dan overall bagus."
"8.","Arifien M.","1744","2025-01-05","3","Kamar nyaman, sarapan pagi ok lah, walau ga wow banget. Pelayanan petugas sarapan pagi gak konsisten sih, di hari kedua ga ditawarin kopi, dan di rempat minum kopi tidak ada kopi. Yang malesin itu proses check outnya, lama. Karena mereka akan check detail kekurangan dan kerusakan di kamar dulu, seperti halnya saat nginep di villa, jadi kalo ada kerusakan atau kekurangan mereka akan charge. Ribet kan kalo peak time banyak tamu. Gw tinggal aja dah keburu jemputan dan menunggu, karena apa?? Jemputan mobil gak bisa nunggu lama di lobby yang hanya berkapasitas 1 mobil saja, tapi tamu diminta menunggu buat di check kamarnya saat check out, gak sinkron kan???"
"9.","Galih Sasono","59","2025-11-05","5","Hotel nyaman, pelayanan baik, makanan enak"
"10.","jessica melianti","4","2025-11-05","5","Hotelnya nyaman, lengkap, rekomendasi untuk next🥰"
"11.","Salman Alfarizi","6","2025-01-05","1","Hari pertama menginap : service petugas hotel sangat buruk !! khususnya di restaurant. saat sarapan saya di usir oleh WNA di meja dekat kolam yang pada saat itu saya sudah lebih dulu duduk disana dan makanan saya sudah di meja. petugas hotel hanya bilang “emang bule disini suka seenaknya” dan sebelumnya juga petugas hotel sudah info bahwa tidak ada sistem booking tempat di restaurant dan free mau duduk dimana. akhirnya saya harus pindah meja dari meja saya sebelumnya. HAHAHA SO FUNNY !! AUTO BINTANG 1 !! KAPOK KAPOK !! MANA UDAH BOOKING 2 MALAM, LOL !! Lebih service ke WNA daripada WNI🥲"
"12.","Oktaviani Darsono","9","2024-01-05","5","Pelayananya the best banget LUAR BIASA. Mulai dari front office sampai housekeeping ramah sekali, termasuk welcome drink yg nikmat (lemon, leomgrass, gingger) walaupun parkiran kecil namun tidak masalah karena petugas valley selalu ada untuk bantu parkirkan mobil. Untuk kamar nyaman sekali, AC, air panas, wifi semua berfungsi baik. Sarapannya menunya enak, banyak variasi, petugas hotel pun sigap mengambil piring dan gelas kosong dan kemudian Pak Agung (supervisor resto) menawarkan apakah ingin diambilkan atau berkenan dibuatkan menu lain, sangat helpful mendatangi setiap meja. Kemarin dapat kamar pool view, cantik sekali. Poll-nya panjang airnya bersih. Walaupun bukan hotel yang besar, tapi untuk pelayanannya, kebersihan, kenayaman sangat baik. Benar-benar pengalaman yang menyenangkan bisa stay di Fairfield by Marriott Legian dan dapat service excellent seperti ini. Next time ke Bali, pasti saya kembali kesini dengan keluarga."
