"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Pino Pipin","14","2025-11-05","1","Bagus, tp sekurity galak ga sopan, bentak² saya tatapan matanya kek lihat penjahat aj, apa harus nginep baru du layani sopan dih"
"2.","F Pr","13","2025-05-05","5","Overall was great! Kamar luas, terang, nyaman, bersihsihsih. Breakfast super enak dgn berbagai menu english breakfast, bisa ala carte dgn berbagai menu toast, juice, coffe pokoknya super worth it sih berasa makan di cafe hehe. Seluruh staff sangat ramah dr awal masuk dan selama stay disini. Lokasi deket bgt sama pantai dan beberapa tempat lainnya. Keep up the goodwork ya 😘"
"3.","Hanata Dara","2","2025-10-05","5","Kamar, fasilitas, breakfast sesuai dengan harga nya, untuk pelayanannya sangat ramah👍👍"
"4.","Real Action Bandung","8","2025-07-05","5","Staff restonya ramah banget, makanannya enak enak, housekeepingnya jg ramah… liburan bersama anak jg makin berkesan"
"5.","Rafaraa","14","2025-03-05","5","Pelayanan super ramah, check in di bantu sm reception bernama sena, informasi lengkap, ramah, dan helpfull, Well grooming. Kamar luas bersihhh baguss, suasana nyaman cerah, sarapan okeee, semua staff ringan senyum sapa salam, semua cepat tanggap.sampai checkout pun dilayanin dgn sangat puas hati👍👍👍👍"
"6.","れん（Ren）","618","2025-01-05","2","Lokasi 5 minutes walk to Batu Belig beach. Breakfastnya ada buffet dan bisa juga order dari menu. Variasi menu cukup banyak, terutama menu yang pakai eggs. Tadinya saya mau kasih bintang 5, tapi saya kasi bintang 2 karena saya merasa ada diskriminasi service dari staff yang ada di area kitchen dekat omelet area. Pada saat ada tamu asing, mereka menyapa good morning dengan ramah ke tamu tsb. Tapi ke saya sama sekali tidak ada sapaan. Dua hari saya breakfast, hari 1 dan 2 staff kitchen tsb tidak ada yang menyapa. Mereka hanya mau menyapa tamu asing. Ngakak aja deh gue, kerja di dunia service tapi songong."
"7.","Hima Cipta","50","2021-01-05","5","saya staycation di aloft seminyak bali dari tanggal 12-13 nov 2020. interior designnya sangat bagus mulai dari lobby, room, restaurant, pool, hingga rooftop, banyak spot yang instagrammable. semua stafnya mulai dari receptionist, room boy, staf di pool dan restoran sangat ramah, bahkan saya diberikan upgrade ke room yang langsung ada akses ke poolnya. breakfastnya sangat banyak varian dan sangat memuaskan. welcome drink juga punya rasa yang unik yang belum pernah saya rasakan di hotel lain. saya akan sangat merekomendasikan hotel aloft seminyak kepada teman2 saya. terima kasih banyak atas pelayanannya^^"
"8.","Handy Kusuma","128","2024-01-05","4","Kamar bersih dan modern, toilet juga ok, pelayanan ramah dan bagus, hanya untuk breakfast jika ramai agak lama, breakfast ok terutama french toast, lokasi dekat pantai & club, hanya lobby parkiran kecil. Dekat dengan batu belik hanya jalan sekitar 5 menit dan di seberang m mart."
"9.","CM","45","2022-01-05","5","Untuk lokasinya ada di jalan batu belig yg emang kawasan rame, sayangnya parkiran atau tempat drop off super kecil. Saat saya dateng, mobil ada yang berhenti (bener2 matiin mesin dan ditinggal) di tempat drop off dan dibiarin, ternyata emang ga ada securitynya, itu bikin macet sampai driver saya turun sekitar 5 menitan dan nyari karyawannya untuk bantuin. Untuk hotelnya sendiri desainnya lebih cocok untuk anak muda. Main warna yang nyentrik dan ada billiard di lantai bawah. Lagu2nya juga lagu2 anak muda model lagu bar gitu. Untuk kamar cukup luas, kasurnya gede dan super nyaman (tbh ini kasur ternyaman dari semua penginapan di Bali saya saat itu), bersih. Untuk bathroom juga no complain sih. Breakfast modelnya pesen dari menu gitu jadi bukan buffet. Untuk rasanya enak kok. Pegawai ramah, terutama pegawai perempuan yg di cafe itu ramah banget. ☺️"
"10.","Tian anom","274","2023-01-05","5","Pengalaman menginap saya kira kira setahun yang lalu. Sungguh menyenangkan menginap di aloft bali seminyak. Staff nya sangat helpfull. Dari pertama mau check in kamar sudah diupgrade dapat kamar yg ke pool akses. Kamarnya bagus, luas dan lengkap. Pool utamanya yg dirooftop jga cantik sekali. Saat breakfast bahkan chef nya nyamperin saya dan menanyakan bagaimana kualitas sarapannya. Wah sungguh keren sekali pelayanannya. Dekat dengan pantai juga, tinggal jalan kaki. Pokoknya TOP deh aloft bali seminyak. Selamat ulang tahun juga untuk aloft yg ke dua. jaya selalu. ig : @Septiananom"
