"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Joko Sutrisno","2","2025-12-15","5","Kamar bersih, nyaman namun peralatan toiletris minim. Resepsionis sangat ramah dan sangat membantu kendala² yg ada (ms Aphil). Sarapan ok.. fav : mie goreng (bumbunya krasa) Pelayanan : over all ramah, special for Desy tq"
"2.","yantie alexandri","14","2025-12-29","1","paraahh... blom jam 9 makanan dah pd habis..gak buru2 direfill.. rame tp pramusaji cm 2 ditanyain pun jg gak nyenengin sama sekali.. gak recomendasinpokoknya"
"3.","Alviatus S","3","2025-12-29","5","Lokasi hotelnya enak, mudah di jangkau sebelah jalan raya, pelayanannya baik, makanan restonya enak, hanya kamarnya agak bau tidak sedap, tp housekeeping gercep"
"4.","Pontjo Prajogo","2","2025-12-08","4","1. Layanan ok 2. Makanan ok , utk makanan lebih variatif lg 3. Kamar utk lebih nyaman bisa di perbaharui lg. 4. Utk towel masih ada berbau rokok"
"5.","natasya putri","1","2025-12-05","5","trimakasih atas pngalaman yang memuaskn slma menginap disini. dri proses c/i yang nyaman ramah. kamar bagus dan luas. wifi so far lancar dan slama breakfast makanan yang disuguhkan bervariasi serta enak. sy jga makan malam diresto proses cepat rasanya mantab pelayanan staf resto rmah ramah"
"6.","Massu Patin","3","2025-12-05","5","selama menginap di holidayinn kamar cukup bersih, semua dalm kondisi baik di kamar, dari breakfast mkanan ckup bnyak varian, ayam krispi enak. pelayanan staf resto baik dan ramah serta membantu mengambil telur, wifi lancar, lokasi jga dekat dgn kuliner"
"7.","Bilqis Chintya","1","2025-12-05","5","Kamarnya bagus, luas dan bersih, ac nya juga dingin, sempet ikut dinner disini dan enak enak makanannya, makanan di bf nya juga banyak bangett pilihannya dan semua cocok dilidah saya, apalagi pelayanannya juga memuaskan banget, thankyou alifia sudah dibantu untuk bf pagi ini"
"8.","arie setiyadi","8","2025-12-05","4","Secara keseluruhan hotel nya bagus, pelayanan nya bagus. Kamar dll nya bersih. Cuma pas saya pesan kamar city view di kasih kamar yang menghadap gedung kosong, satu lagi untuk sarapan mohon di tambah variasi, omlet/telur dadar tidak ada."
"9.","Sri Rahayu","2","2025-12-22","5","Yg pasti kamar nyaman dan terang sesuai hari dan pikiran yg padanv terang Makanan dijamin maknyus semuanya Layanan Suipppp"
"10.","Yuyun Sri yuniarti","4","2025-12-05","5","Ini kali kedua menginap disini, alhamdulillah nyaman, tenang, makanannya enak², lokasi dekat kemana², klo malam cari jajanan banyak bgt diseberangnya , lokasinya mudah dijangkau,harganya jg bersahabat, pokoknya mah recomended"
"11.","Devi Amel","2","2025-12-05","2","Pengalaman saya staf sangat ramah menginap selama 5 hari disana tapi sayangnya tidak ada pool dan mau cek out di hari ke 5 barang saya ada yang hilang setelah Breakfast,sangat di sayangkan 💔minta cek cctv ga boleh di perlihatkan.semoga kalian bekerja jujur biar berkah .harga lmyn tapi fasilitas minim"
"12.","Anis Nurhainis","1","2025-12-15","5","Tempatnya nyaman.. ada karpet nya.. kamar mandi bersih.. menu sarapan enak sesuai selera."
