"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Desi Ariyani wahyuningsih","4","2025-12-15","5","Hotel super kids friendly, anak2 pasti senang dan betah nginep disini. Sudah ke 4x nginep disini selalu balik lagi. Semua staff juga ramah dan baik. Sarapannya enak2 dan banyak makanan kesukaan anak2. Ada playground, mini zoo dan permainan2 lainnya. Mba amanda jugaa ramah sekali enak diajak ngobrol. Semoga fortuna grande seturan semakin maju dan sukses terusss 😊🤗"
"2.","jenny puspita","21","2025-12-05","5","Ini hotel highly recommended buat liburan keluarga! 😍 Baru kali ini nginep di kamar hotel yg ada prosotannya! Anakku happy banget, kita stay di Super Adventure Room. Kamarnya luas & super nyaman ❤️ ada bunkbed + prosotan, mandi bola, wall climbing, pojok bermain, sampai mini living room buat main game console. Free welcome snacks juga di kamar. Kids amenitie lengkap banget, tiap detil bener2 diperhatikan (ada handuk anak, slipper anak, pasta gigi + sikat gigi anak, anak tangga di kamar mandi dll). Nggak cuma kamarnya yang seru, kita dapat VVIP Access untuk main sepuasnya: Gokart, Dino Ride, Kereta Thomas, Berkuda (semuanya GRATIS!). Ada mini zoo, feeding animal, sand play, indoor playground super luas, kolam renang, candy shop, remote control car, sampai ruang kreatif buat melukis & mewarnai. Tiap sore juga ada free afternoon snack~😍 Breakfastnya variatif dan yang paling ditunggu bocil: kids corner dengan ice cream & cotton candy sepuasnya! Yang bikin pengalaman makin nyaman, hospitality staffnya juara! Ramah, sigap, dan super helpful dari awal sampai akhir stay 🥰 Pertahankan yah 🫶🏻 Pokoknya, dream staycation buat si kecil ada semua di sini. Hotel ini sukses bikin memori indah buat anak kami 🥹. Fix ini hotel terkids-friendly di Yogyakarta! Overall kita puas dan happy, next bakal balik ke sini lagi 🥰"
"3.","Fara Raissa","4","2025-12-22","5","Kali kedua menginap disini. Nggak pernah bosan karena banyak fasilitas utk ank2 yg jarang ada di hotel2 lainnya. Utk makanan banyak disukai ank2 sehingga org tua tdk perlu bingung mencari makanan favorit ank2. Utk pelayanan mbak amanda sangat ramah dan membantu tamu. Terima kasih."
"4.","Fikri Hakim","8","2025-12-22","3","Hotel overprice, tidak direkomendasikan apalagi di high seasson. Harga 1 jt cuma dapat kamar 16m2, kamar mandi kecil. Dan semua fasilitas2 tambahan di playground selain pool belum include harga kamar alias bayar lagi. Sarapan untuk harga segitu juga kurang lengkap, seperti yg sederhana butter dan pemanggang roti tidak bisa."
"5.","SHANDHRA OKA","182","2025-12-05","3","Experience untuk Anakku sangatlah memuaskan. Bayangkan aja, anak umur 4 tahun dipuaskan dengan playground di kamar, fasilitas playground hotel, swimming pool and zoo. Sangat happy pastiii Experiece untuk Parents: kamar mandi terlalu kecil dan kurang bersih. Ac kamar kurang dingin. Untuk welcome snack dan free snack n drink yg dibawakan ke kamar, rasanya sangat b aja. Tapi buah potongnya sangat segar dan manis, ah penyelamat 🥰. Rasa dari berbagai macam menu breakfast sangat kurang, hambar dan dingin untuk beberapa, sangat sayang bgt.. Mungkin karena aku ambil rate kamar yg permalemnya sekitar 1,5 jadi aga kuranh worth it buat aku. Tp ada room yg 400-500k juga, mungkin itu akan lebih worth it. Kesini mau ngasih pengalaman ke anak aja sebenernya biar happy hehe"
"6.","Fredo Yolendra","144","2025-12-22","4","Hotel kids friendly.. banyak banget tempat untuk bermain anak. Lokasi juga banyak makanan disekitar. Pelayanan sangat ramah. Kamarnya seperti harapan di kelasnya, tidak terlalu besar dan juga tidak kecil. Tidak ada meja kerjanya."
"7.","Dian Sulistyo Widodo","195","2025-12-15","5","berkesempatan untuk menginap di hotel ini bersama keluarga. first impression hotelnya bersih, lobby nya wangi, welcome drink approved, pelayanan bagus. kamar, relatif bersih baik ruangan maupun untuk toilet. menu di resto approved, banyak pilihan menu untuk dewasa dan anak. untuk wahana anak, playground, mini zoo, kolam renang, menyenangkan sekali untuk anak."
"8.","dhani ulan","9","2025-11-05","5","Saya ibu dengan anak 3, menginap disini bersama Ayah juga di kamar Super Adventure Room Merupakan pengalaman yang tak terlupakan dan pertama kali menginap ddidalam kamar yang penuh dengan permainan, dari Bunk Bed khusus anak, prosotan, kolam bola, bahkan sampai wall climbing., oia ada mobil-mobilan juga didalam kamar, Belom lagi saat malam, karena didalam ada game console kita main dan dinner in the room, pelayanannya super ramah! Makanannya enak-enak, sarapan juga anak2 bisa dapat cotton candy & ice cream. Paling amazing, karena kamar yang kami booking adalah tematic, yaitu super adventure, sehingga kita bisa dapat free akses ke minizoo, gokart, kereta listrik & dino world disana, Definisi menginap di hotel ini ga cukup sehari, anak anak terlalu hepi, dan masih kurang buat bisa explore lebih dalam, kolam renangnya juga ga kalah seru. Pas main kejogja mau kesini lagi! Bareng keluarga & anak anak, Sukses terus semua tim hotel Fortuna ! Tingkatkan terus wahana baru nya,"
"9.","Lana RG","12","2025-12-29","5","Hotel yg sangat ramah anak banget semuanya menyenangkan dan pelayanannya bagus bgt…. Sarapannya juga ada kids corner pokoknya anak2 happy disini makasih mba Amanda"
"10.","Taro Fuad","5","2025-12-05","5","Kamar terbaik untuk bawa keluarga dan anak². Sebelum nya saya ke hotel lain karna saya bawa orang tua saya 2 orang dewasa total 4 orang dewasa sama anak sama 2, 1 anak tk 1 anak bayi, harus sewa 2 kamar bukan karna urusan finance tapi saya Gak mau kamar terpisah dengan ortu saya, saya mau 1 kamar biar suasana keluarga menyenangkan bahagia dan Gak repot, akhirnya saya ke sini lewat refrensi tiktok di kasih beberapa kamar pilihan akhirnya saya pilih kamar yg ada tempat bermain nya yg luas dan bisa nambah kasur buat ortu saya, kesampean akhirnya dapet hotel bagus bikin anak betah dan bisa bersama keluarga besar di fotunagrande hotel .. makasih"
