"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Resi Vita Ginting","22","2025-11-05","3","utk standard hotel bintang 3 kamarnya standard lah, nggak luas dan nggak sempit. kamar bersih, kasur bantal seprei dan lainnya bersih. disediain hair dryer yg menyulitkan adalah nggak ada tatakan di shower room jadi kalau bawa sabun atau sampo sendiri nggak ada tempat buat letakin. mau nggak mau diletak di lantai. amenities hotel biasanya ada cotton bud+kapas, ini malah nggak ada makanan: aku makan 4x coffee break, 2x makan siang dan 1x sarapan di hotel ini semuanya ga ada yg enak, kalo nggak biasa aja ya nggak enak. pilihan makan di restonya nggak banyak, layout penataannya ntah gimana tp berasa susah nemuin makanan. misal tea cornernya itu kayak ketutupan sm stand lain, egg stationnya gabung sm café dan tulisannya kecil banget nggak keliatan. staff kurang responsive pas jam makan. gelas habis nggak ditambah, makanan yg abis nggak langsung refill, aku nunggu sambel aja makannya udah selesai baru sambelnya refilled. padahal sempat bbrp kali liat staffnya stand by aja nggak ngapa2in. harganya lumayan mahal utk standard bintang 3 dengan fasilitas dan kenyamanan yg seperti itu."
"2.","Ampang News (Anfauzi)","46","2025-12-15","5","Pengalaman menginap disini… Cukup ok, bersih, ramah, makanan ok…. Air minum sistem refill sama seperti ibys lain. View dari lantai 12 cukup ok, sepanjang mata memandang view bogor yang hijau…. Deket mall, deket RS, deket tempat olahraga, ada sepeda dan motor listrik. Parkir vallet. Cukup nyaman buat keluarga"
"3.","Achmad Viqih Nurfauzi","5","2025-12-15","5","Tempatnya bagus, service dan pelayanannya baik, untuk anak kecil banyak spot untuk explorasi di lobby ada taman bermain dan di pagi ada aktivitas seperti cooking class, theater, dll. Terima kasih untuk ka devita, ka keylana, ka resti, ka alivia, ka medina buat classnya"
"4.","Isma Narakira","237","2025-12-05","5","Ketiga kalinya menginap disini utk acara kantor, lokasi strategis di tengah kota dekat dg mall botani dan pangrango plaza, sebrang kebun raya, disamping RS PMI. kamarnya nyaman tempat tidurnya luas walau ukuran kamarnya agak ngepas tp overall nyaman sih. Amenitiesnya lengkap, layanannya baik dan ramah, makasih mba devita. Utk makanannya oke banget enak enak terutama petit cakenya lucu dan enak2."
"5.","M. Faisal Akbar","209","2025-12-22","4","Hotel nyaman bangett di bogor. Staycation murah dalam kota. Bisa jalan2 dikit ke sekitarnya dengan mudah. Ingin balik lagi jika dikasih kesempatan. Hanya saja yang kurang, makanannnya yg tidak varian (menu berat). Hanya 3 menu berat. Thanks."
"6.","sulchan fathoni","7","2025-12-22","5","Saya kesini tanggal 19 Desember 2025 tempatnya enak, nyaman, strategis, pelayanan dan makananya oke terutama di restonya. hotel juga membuka magang untuk pelajar, salah satunya kak Claudia yang sedang magang, sukses selalu"
"7.","Caesa Ramadhanis","9","2025-12-05","5","Kalo lagi penat di Jakarta, mau staycation yang harganya ramah di kantong, keluar pintu tol juga nggak jauh, sebelahnya ada Mall, depannya ada kebun raya & di hotel banyak activity yang ramah anak, cussss cobain stay disini. Totally worth with the price, karna kalian bisa banget dapet tipe kamar family suite yg ratenya nggak sampe 1jt permalam."
"8.","Rabiatul Adawiyah","36","2025-12-05","5","Layanannya oke banget Ada cooking classnya pas weekend. Seru banget 👍🏻 Asyik anak2 bs hias donat sesuka hati bersama teman2. Kakak2nya jg ramah2 banget 👍🏻👍🏻👍🏻🤍🤍🤍🤍 makasih buat kak devita, kak keylana, kak resti, kak alivia 🤍🤍🤍🤍"
"9.","Metinho Pernmabukanyo","2","2025-12-22","5","nomor kamar 521 pelayanan restoran atas nama devita kamar enak nyaman dan bersih resto makanan dan minuman juga baik posisi hotel strategis wajib dicoba buat menginap disini"
"10.","36. ZULFA ADE FITRIANI","2","2025-09-05","5","kesan pertama saya menginap di hotel ibis Styles Bogor Pajajaran, suasananya langsung bikin senyum. Warna-warni ceria di setiap sudut hotel bikin mood naik, ditambah lokasinya yang juara—tinggal nyebrang sudah sampai Kebun Raya Bogor dan dekat banget dengan spot kuliner favorit Pajajaran. Pagi harinya jadi momen yang paling ditunggu. Restorannya menyajikan beragam pilihan mulai dari roti rotian, omelet lembut yang dimasak langsung di depan tamu dan makanan sangat bervariasi dengan suasana ruang makan yang nyaman dan pelayanan cepat. Buat yang menginap bersama keluarga, hotel ini punya banyak aktivitas seru untuk anak-anak: area bermain indoor, ruang film, sampai kelas memasak di akhir pekan. Sementara itu, kamarnya bersih, wangi, dan kasurnya empuk—pas banget untuk recharge energi. Yang bikin pengalaman menginap semakin istimewa adalah keramahan stafnya, terutama Staf Tazki. Sikapnya ramah, membantu, dan selalu membuat tamu merasa diperhatikan. Kombinasi lokasi strategis, fasilitas lengkap, suasana ceria, dan pelayanan tulus membuat hotel ini pantas jadi pilihan utama saat liburan di Bogor. 🌟 Sangat rekomen"
"11.","Rudi A2","1192","2025-12-22","3","Saat breakfast pesan minum kopi Americano berbayar kata masnya, walau member platinum. Beda dengan group hotel accor yang lain."
"12.","ajeng elia","88","2025-09-05","5","Bintang 5 dari 5 buat rooms, servicedan location!! Sarapan enak, btw banana bread kalian enak banget!! Moist dan bisa ga terlaku manis kayak buatan lainnya. Sarapan variatif ada sosis, aneka telur, aneka karbo, ada stand mie instan juga. Btw thanks juga krn section cereal kalian, original semua ya. Karena kadang saya kalo makan koko krans suka ketahuan di rasa kalo beli curah hehehehe Tapi kalian ori, seneng banget kemarin pas makan. Trus utk kamar, design kalian hebat sih, walo sebenarnya ga terlalu kuas tp cara kalian design bisa bikin terlihat luas! Plus ada hair dryer! Emak2 seperti saya so happy. Termasuk air free refill di dispenser koridor! Location mah udah pasti top krn deket botani, lippo dan depan Kebun Raya pintu 3 (yg ada Resto Raasaa) Oiya ada area mainan anak juga di lobby. Makasih ya. Saya doain kalian full occupancy terus biar gacor service feenya (salam sesama hotelier) Kalo ke Bogor, bakal nginep di Ibis Styles Pajajaran lagi 🥰"
"13.","Marhaeni Rumiasih","206","2025-12-05","4","Bermalam di Ibis Style Bogor di Jalan Padjajaran sangat comfort. Letaknyapun startegis di depan Kebun Raya Bogor. Kamar nayam dan lengkap walau aku dapat view yg kurang bisa lihat landscape. Sarapan variatif dan cukup enak, cocok utk lidahku. Egg stationnya beda dari yg lain..... sukak Thanks kak devita utk.keramahannya"
"14.","nirma ainun","1","2025-11-05","5","Hotelnya nyaman banget, bersih dan akses juga mudah, makanannya juga enak bnyak variasinya juga. Makasih juga buat ka devita udah talkative dan membantu kita selama menginap di hotel"
"15.","Agisni","1","2025-12-22","5","Pertama kali menginap di Ibis styles bogor Pajajaran sangan stategis, makanan enak variatif mengisi acara meeting juga ruangan yang sangat bersih dan pada ramah. Will be back!!"
