"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Dedek Apriyanto","49","2025-12-24","5","Lokasi strategis, breakfast enak variasi banyak, rendang dagingnya juara..ada area bermain anak di area resto good job, pertahankan. Kamar luas, staff ramah dan helful, hanya untuk checkout mgkin karena agak ramai jdi perlu sedikit menunggu, but overall good above expectations."
"2.","NG","13","2025-12-31","2","Rooms were comfortable and service was ok. But the breakfast was the same food every day! Not even one dish changed. Ordered room service one day and had a bad stomach since then. Ruined my holiday. So, if you can, do not recommend having food from the hotel."
"3.","Colin Choo","88","2025-12-17","5","During my visit, Pak Farhan attended to my wound with exceptional professionalism, kindness, and attentiveness. His calm demeanor and thorough care provided reassurance and made me feel truly well looked after. Such genuine dedication is rare, and I believe his efforts are a testament to the high standards of hospitality that Novotel Jakarta Mangga Dua Square is renowned for. Please extend my gratitude to Pak Farhan for his remarkable assistance. Experiences like this significantly enhance guest confidence and loyalty, and I am grateful for being in such capable hands."
"4.","Cemong Cemong","1","2025-12-07","5","Saya sangat puas menginap di hotel ini. Pelayanannya ramah, cepat, dan profesional sejak proses check-in sampai check-out. Stafnya benar-benar helpful dan selalu siap membantu apa pun yang saya butuhkan terutama kaka heri.Kamarnya bersih, wangi, dan sangat nyaman. Tempat tidurnya empuk, AC dingin, WiFi kencang, dan pencahayaan kamar juga enak untuk istirahat maupun bekerja. Kamar mandinya bersih, air panas berfungsi dengan baik, dan perlengkapan mandinya lengkap.Kebersihan hotel juga sangat terjaga, mulai dari lorong, lift, sampai area umum. Suasananya tenang, cocok untuk istirahat setelah kegiatan seharian di Jakarta.Secara keseluruhan, pengalaman menginap saya benar-benar menyenangkan dan memuaskan. Sangat recommended, dan saya pasti akan kembali lagi kalau ke Jakarta. 👍"
"5.","Sug Ma","5","2025-11-07","5","Had a really nice stay at Novotel Mangga Dua Jakarta. The staff were friendly and efficient, and check-in was quick and smooth. Breakfast had a nice variety and everything tasted great. The hotel is located inside a mall complex, which makes it super convenient if you need to grab a meal or buy something. The location is also ideal if you’re heading to or from the airport. it’s pretty much in between the city center and the airport. Overall, a comfortable and convenient place to stay."
"6.","Lee chen Ho","1","2025-12-24","5","Wedding William. I've stayed here several times because it's really that comfortable, the location is close to Ancol, the tourist attractions are also close. Especially the rest area, the rooms are nice, clean, fragrant, especially the room service too, thank you Mas Galih from the housekeeping, for the overall good service, humble, friendly, smart worker,🫰"
"7.","BENPARSIM BENPARSIM","5","2025-12-07","5","A very delightful and memorable experience! Thank you to all the HEARTIST who assisted me during my stay — I truly appreciate the room upgrade and the cute, creative mirror drawing. The service and food were absolutely exceptional. Special thanks to Haikal as GSA, Rully as Duty Manager, and Katrina as well. I’ll definitely be back again soon!"
"8.","X Schoor","71","2025-12-07","4","So far so good. Great hospitality. Swimming pool is huge. Apparently lounge is empty and has no breakfast at least when we visit. Refreshments only available from 5 pm. Not like how lounges usually are."
"9.","edsyss","260","2026-01-03","5","Seperti Novotel di kota2 lainnya, bersih, nyaman dan pelayanan bagus. Breakfast lengkap dan rasanya lumayan. Tempat yg cocok unt keperluan bisnis maupun rekreasi"
"10.","Elie Sabet","1","2025-12-17","5","GALIH ALDIYANSYAH Overallgood thebest for service housekeeping pelayanan kamarnya,kamarnya bersih ,wangi,nyaman,ramah,cekatan,baru pertama dapet service dari housekeeping nya seperti ini, wajib di banggakan,di apresiasi STAF housekeeping nya,wajib di bandingkan/kemampuan for posisi kerjanya, thebest banget, saya merasa puas selama stay di service sama MAS GALIH dari housekeeping nya,next saya akan kembali bawa keluarga ke Novotel mangga dua square,sukses terus buat mas galih💗💗💗💗"
