"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Mohamad Haikel","69","2025-11-09","3","Kamar luas, fasilitas bagus, keamanan terjamin. Menu makan sedikit karena mungkin kecenderungan pengunjung lebih banyak makan di luar. Overall lumayan lah"
"2.","Dekisugi","210","2025-11-09","3","breakfast paling gak bonvoy dari seluruh jaringan bonvoy. bisa2nya breakfast kyk hotel bintang 2 masuk list bonvoy. ckck.. kalau room okelah. bersih. luas."
"3.","ZARMI PICANCANG","28","2025-11-09","5","HOTEL yang bagus di tengah pasar dan kota di Jodoh, fasilitas lengkap dan bisa buat acara Meeting dan resepsi"
"4.","Ipandi Husin","2","2025-09-09","5","Pelayanannya sangat bagus dan Ramah ramah, terutama Putri, Stephanie dan Ernita, Mereka sangat ramah dan profesional dalam berkomunikasi dgn saya."
"5.","Ratih W","91","2025-01-09","4","Hotel ini layanannya menurutq the best sih. Karyawannya tanggap membantu tamu untuk check in dan check out sampai membawa barang masuk ke mobil ketika meninggalkan hotel. Kamar nyaman tersedia setrika juga di kamar, kasur dan bantalnya empuk. Untuk sarapan biasa sih kurang banyak variasi menunya, tpi bagi pecinta indomie, anda dapat menemuinya disini. Ow ya di dekat sini ada pasar tempat jual beli barang second, jalan kaki sedikit juga ada plaza 100, mcD, cirkle K."
"6.","M","27","2025-08-09","4","Kamar dan layanan umumnya bagus dan bersih. Lokasi termasuk yg terbaik saat ini Batam"
"7.","SendideamstronG 13","143","2025-12-19","5","Lokasi sepi. Jauh kemana mana. Cocok untuk yg mau honeymoon"
"8.","fariz muriyadi","112","2025-01-09","3","Saya kurang merekomendasikan hotel ini dengan pertimbangan sebagai berikut: 1. Tidak ada colokan listrik di dekat tempat tidur, cas hp harus dari meja yang agak jauh dari tempat tidur. 2. Penggabungan tempat tidur substandar? Baru kali ini ketemu hotel gabungin 2 kasur twin bed jadi 1 kasur tapi selimut kepisah 2 kecil-kecil.😀 3. Sebagian lampu di kamar mati jadi gelap (remang-remang) saat malam. 4. View biasa aja, tumpukan sampah di pinggir sungai yang coklat. 5. Suasana sekitar biasa aja, ga menarik untuk explore. 6. Ada sedikit miskomunikasi dengan sales untuk urusan meeting pekerjaan, menambah kesan buruk hotel. 7. Alat fitnes biasa aja untuk sekelas hotel ternama. Agak turunkan ekspektasi saja dengan nama besar Fourpoints dan Sheraton. Kalau 1 bintang terlalu sadis, saya kasih 3 aja, hanya kembali ke pernyataan awal : not recomended."
"9.","Leonora F. Leihitu","129","2024-01-09","5","1st time stay di Four Points Batam. Kamar bersih dan rapih. Suka sekali interior nya. Tempat tidur nyaman. Meja kerja menghadap ke city view (pasar) dengan alunan suara musik dari luar. Ada taksi BlueBird yang standby d lobby utama hotel. Breakfast banyak ragam nya, tapi kalau boleh di berikan penutup, biar lalat ga merajalela. Kebersihan di utamakan please. Kemarin sempat di tawarkan pisang bakar sambal matah.. nice try. Oh iya, kalau boleh saya sarankan untuk selalu cek alat piring/bowl, karena kemarin saya sempat temukan ada piring yang retak. Khawatir kalau tamu lain/anak kecil ga aware, bisa kena tangannya dan terluka. Yang saya suka dari hotel ini. Ada fasilitas meja setrika di kamar.. Terima kasih juga front officer, ka Swara yang ramah kepada tamu."
"10.","Dody Franciskus Sembiring","24","2022-01-09","5","Hotel lama dengan brand baru yang full renovasi. Desain interiornya memberikan nuansa Natural Modern Minimalis. Mulai dari Lobby, Restoran, Lobby Lounge juga kamarnya. Banyak mengaplikasikan element kayu dan warna coklat pada semua finishingnya yang memberikan kesan hangat, nyaman, aman, modern dan mewah. Lokasinya berada di tengah kota yang dekat dengan pusat perbelanjaan maupun tempat - tempat makan. Fasilitasnya cukup standar hotel bintang 4, ada swimming pool, fitness center, free wifi, laundry service dan grab&go counter. Fasilitas kamar juga sangat baik, TV nya cukup besar, 55 inch dan sudah smart TV dengan siaran yang sudah digital. Ada deposit box, minibar, strika dan AC yang sangat dingin. Kolam renangnya sangat bersih, jadi berenang juga sangat menyenangkan. Makanannya juga enak. Walaupun sarapannya A la carte. Pelayanan staffnya sangat baik dan ramah. Prokes juga diterapkan dengan baik disini, begitu kita sampai langsung cek suhu dan diminta untuk mencuci tangan dengan hand sanitizer oleh petugas yang menggunakan face shield, masker dan sarung tangan. Top lah..."
"11.","devy andriany","159","2025-01-09","5","Secara keseluruhan siy OK Kamar bagus, meski ada sedikit masalah kebersihan, lalu cepet di perbaiki.. Untuk pelayanan,, ok siy.. Cuma lokasi nya nih… aga ke ujung, dan view depan, kiri, kanan hotel.. kurang fresh, banyak bangunan yang perlu di remajakan.."
"12.","Duff Dhafi","12","2025-01-09","3","four points selalu menjadi pilihan, four point surabaya yg terbaik, saya sering kesana, four point bandung juga, sayangnya four points Batam service nya kurang memuaskan, mungkin 2 level dibawah surabaya dan bandung, begitu juga untuk fasilitas dan lokasinya - sy request pres & laundry, lama sekali untuk datang/ slow respond - sy di kamar 1003, ada conneting door, suara sebelah kamar yg sedang asyik bercumbu kedengaran sekali dari ruangan saya😅😅😅😅"
"13.","Laksita Gama R","35","2025-06-09","5","kamarnya bersih, wangi dan enak buat istirahat. lokasinya deket tempat makan yang enak2"
"14.","PBS","38","2024-01-09","5","Alhamdulillah ... bersyukur bisa menginap dan mencicipi masakan di hotel ini, ditambah pelayanannya sangat ramah dan baik sekali, terutama Head Chef nya Mas Roni sangat welcome banget, semoga kelak bisa mampir lagi di hotel yang sangat strategis dan nyaman banget buat menginap."
"15.","Udin","1","2024-01-09","1","malam tahun baru kemarin nyobain paket new year disini. okelah klo rasa makanan aku oke ajalah. lokasinya yg bikin syok di resto dekat loby dong. segala atraksi juga disana. maaf sangat mengecewakan saya bayar 380an hanya buat duduk'' di loby trus 10 menit mau ganti tahun kita kelar di halaman liat kembang api, uda gitu aja. ekspetasiku ni bisa duduk'' di roftop liat kolam renang semua itu hanya impian. cukup sekali dan saya tidak rekomendasikan terimakasih"
"16.","ceritaeka (Eka Situmorang-Sir)","565","2023-01-09","5","Nyaman sekali tidur di sini. Petugas salesnya juga bagus karena bisa dapat free laundry dan makan malam. Tentu tergantung deal harga corporate-nya. Makanan di restoran sedap, banyak ragam pilihan. Pelayanan ramah. Lobby luas. Mudah dapat taksi. Lokasi strategis sekali buat belanja okeh-oleh atau sekedar cari barang khas Batam."
"17.","akang Ugi","270","2023-01-09","5","Lokasi hotelnya sangat strategis, di dekat harbour, nagoya mall dan pasar PJ.. Untuk fasilitas nya sudah memenuhi minimalnya walaupun kurang banyak, seperti tempat fitnes tidak terlalu besar, mungkin karena tahap konstruksi di sebelah hotelnya, semoga makin besar hotelnya.. Menu makanan sangat banyak variasinya makan pagi, snack dan makan siang, cukup lezat. Untuk keluarga dan bisnis sangat rekomendasi.."
"18.","swito silalahi","15","2024-01-09","1","Pengalaman booking terburuk yang pernah saya alami dari berbagai hotel yang pernah saya coba.. Sales yang kurang membantu customer ditambah lokasi hotel dekat pusat keributan.. Selain itu, mesin kopi yg rusak juga sangat mengganggu saat sarapan pagi.. Cukup sekali.."
"19.","ernawati sitompul","65","2023-01-09","3","Pertama kali menginap di hotel ini Januari akhir 2019, saat itu masih bernama Allium, taste breakfastnya masih lumayan. Tapi seminggu kemarin merasakan hal yang agak berbeda...menurut saya tidak seperti dulu... :( Akhirnya rekan saya yang berpuasa memutuskan untuk beli makanan online untuk sahur saja daripada makan di resto yang disediakan hotel. Dinas selama seminggu di Kota Batam dari tgl 17 - 23 lalu, menginap di hotel ini. Awalnya tidak tahu kalau ini hotel yang sama dengan Allium. Baru menyadari saat taxi bandara mendekati ke arah hotel ini dan masuk ke area parkir, ternyata hotel telah berganti manajemen dan direnovasi. Mudah-mudahn ke depannya untuk penyajian makanannya, misalnya nasi putih, nasi goreng, mie gorengnya ditaroh wadah yang lebih baik sehingga saat dikonsumsi masih panas atau hangat... dilengkapu tutup juga supaya lebih higienis. Terima kasih"
"20.","hamzah","304","2023-01-09","4","Sy pribadi gak ada masalah. Kamar ok, ac ok pemanas air ok. Cm memang lingkungannya kurang dan yg harus butuh bnyak perbaikan adalah resto. Dinner selama 3 malam belum nemu yg ok, laksa seafood trlalu matang jd cumi kayak karet, ayam kecombrang dan banyak minyak. Ayam belacan, jarang sekali masak ayam bagian paha terlalu matang. Tp baru ini paha ayam terlalu kering. Breakfast jg tidak terlalu istimewa. Harus ganti koki"
"21.","Vitria Narwastu","37","2022-01-09","4","Okay juga. Hotel baru, pegawainya masih agak canggung, tapi ada salah satu yang pegawai di resto kalo nggak salah ingat namanya Yoga, oke banget pelayanannya, ramah, excellent service, Bro. Keep up the good work. Masakannya juga enak. Suka banget saya egg benedictnya. Top! O iya juga suka furniturenya, minimalis, nyaman, lalu interiornya yang gaya minimalis industrialis juga suka. Di dekatnya ada pasar yang buka 24jam kayaknya... lumayan buat jalan-jalan sekitar. Lalu lokasinya sekitaran Nagoya, jadi masih gampang aksesnya ke mana-mana."
"22.","Tedi Gampu","210","2024-01-09","5","Hotelnya bagus masih baru, dulu 2014 pernah nginap disini waktu masih hotel panorama, sekarang fourpoint jadi lebih bagus kualitas kamar maupun pelayanannya, hanya saja menurut saya harganya overprice, lokasinya lumayan oke, makanan juga oke-oke saja"
"23.","Noor Ida","56","2023-01-09","5","1. Hotelnya bagus dengan rate terjangkau, room clean, luas 2. Menu makanan variatif dan enak 3. Service dari para stafnya SANGAT BAGUS dan membuat nyaman. (trimaksh yaaa, mbak & mas) 4. Suasana tidak berisik, homy, dsn ke mall juga dekat"
"24.","Choky Rice","228","2023-01-09","4","Hotel nyaman di kawasan Nagoya, kamarnya bersih, staf ramah, kasur dan kamarnya nyaman dan besar, WCnya pake bidet, g nyaman, kalo bisa pake jet shower gitu, kamar mandinya antara air dingin atau panas g bisa di set, panas y panas banget, mesti diperbaiki tuh.."
"25.","Suhendri Suhendri","114","2023-01-09","1","Pengalaman buruk menginap di hotel ini, pesan double bed, diberikan twin, diprotes baru diberikan double bed, pesan 2 malam, hari kedua diminta pindah kamar, padahal waktu check in sudah diberitahu saya menginap 2 malam dan waktu check in tidak ada informasi mesti pindah kamar di hari kedua. SERVICE ANDA BURUK, TIDAK PROFESIONAL!!!!!!!!"
"26.","Helmi Sandra","58","2025-08-09","4","Bersih rapi dan ramah, strategis mau kemana-mana dekat."
"27.","ts taufiqsetiawan","357","2023-01-09","1","Rooms, service, breakfast & lunch overall bagus. Dalam rombongan, saya menunggu kunci kamar (31 Okt, right before noon). Resepsionis (Ficky, male), menyampaikan bahwa room sedang dibersihkan. Saya duduk menunggu di lobby, tepat di depan resepsionis. Sekira 1 jam-an (tinggal saya sendiri yg belum dapat kunci) saya tanya ke Ficky, Bersihin kamar kok lama ya, atau penghuninya belum keluar? Dia bilang, Kamar 1522 ya Pak?. Saya jawab, Saya tidak tau... Saya belum dikasih info. Dia bilang, Sebentar Pak. ....sambil liat di layar komputer. Tau tau resepsionis di sebelahnya (female) memberikan kunci kamar. Jadi, andai saja saya tetap duduk menunggu sampai sore pun bisa jadi mereka juga tak akan memberikan kunci kamar. Kenapa begitu?"
"28.","VERBIAN SYAM","34","2021-01-09","5","Hotel yg sejalan dgn perkembangan Batam, Dari Melia Panorama, lanjut Panorama Regency dan sekarang Four Point by Sheraton, Kualitas tidak diragukan lagi sejak berganti operator menjadi Sheraton, Hotel sudah di upgrade menjadi lebih baik dan nyaman, diluar memang tampak gedung lama, tp didalam benar2 baru. Untuk area jodoh- Nagoya hotel ini adalah pilihan terbaik."
"29.","Zapir Ria","249","2024-01-09","4","Hotel nya nyaman, cozy, tersedia tempat nongkrong indoor dan outdoor, wifi kencang, parkiran juga tersedia banyak dan gratis utk yg menginap dan tidak, musholla nya jauh ke ujung dari lift tapi bersih"
"30.","Arif Afrizal","13","2024-01-09","4","Pengalaman check in kurang memuaskan, naik turun berkali2 karena access card tidak berfungsi, pesan non smoking room tp tetap dikasih smoking room, setelah komplain baru dipindah"
"31.","novita","37","2022-01-09","5","Hotel ini dulu bernama Panorama. Bila dibandingkan dengan hotel panorama yang dulu, hotel yang kini bernama Four Point jelas lebih cantik. Sarapannya ala carte dan enak. Semua petugas ramah dan membantu. Lokasi strategis dekat tempat belanja."
"32.","Nadif Putra","75","2022-01-09","5","Seminggu nginep disini, lumayan oke sih kamar dan servicenya, hanya saja menu sarapannya yang alacarte hanya itu2 saja, tdk ada yg spesial sebenarnya, tapi enak kok. Trus lokasinya juga pas, jadi kalau semisal kemahalan makan malamnya, bisa jalan sedikit ke berbagai resto didepannya, oke kok."
"33.","F. SITORUS","38","2024-01-09","5","Pelayanan yang ramah, Kamarnya bersih, rapi dan mewah serta di fasilitas yang lengkap. Hidangan Sarapan, Makan siang dan Malam yang sangat bervariasi serta nikmat. Terimakasih atas pelayanannya"
"34.","WAHYONO SH, ST, MH, ME","4","2024-01-09","1","Pd tgl 21 juni 2023 sy check in sbg peserta acra suatu corporate dihotel ini, pukul 16.15 Wib pada saat sy masuk kamar 820 rpnya kamar berantakan bekas dipake org.. kasur berantakan, handuk & peralatan mandi sdh terpakai semua.. pd saat komplain, kmr sy diganti kemudian ada petugas yg mendampingi sy memastikan kamar pengganti sdh rapi, namun petugasny tidak ramah & mimik wajahnya kurang bersahabat.."
"35.","Linda Setiyawati","324","2023-01-09","5","Kamar bersih, pemandangan menarik, saran perbanyak variasi makanan... Lokasi dekat dengan pasar jodoh, ke nagoya juga bisa di jangkau jalan kaki 15 menit.. ke martabak har hanya 6 menit jalan kaki.."
"36.","Hani Koko tole","139","2022-01-09","3","Pengalaman isoman disini ,hotel bersih,WiFi kuat,tv Cable ok,kurangnya cuma Jatah air minum kurang, botol @ 600 ml dijatah Maksi & Makan malam @1 pc, jatah teh kopi @ 2 pcs...(4 biji buat 5 hari?ngirit bingits saran saya seperti hotel isoma lain yg pernah Saya tempati di Batam juga..sediakan galon air di kamar isoman toh nggak bakal habis 5 hari 19 ltrs,kita mau ngopi & ngeteh airnya minim banget ,lagian go green kurangi sampah botol plastik, menu makan kurang variasi tidak ada pilihan menu di awal masuk,pesan ikan ...hampir tiap hari ikan filet tepung terus yg diolah hanya beda di sayuran aja....5 hari makan ikan filet tepung terus nggak bosen apa...bisa toh ikan goreng kering,panggang atau bakar saus bumbu Padang..dll..semoga lebih baik lagi kedepannya....kalau situasi sudah normal ok disini bisa jajan di sekitar hotel ada pasar malam....oke pak Manager provide galon air + variasi menu yg lebih ok seperti warung nasi Padang...atau kedai prasmanan Bu Joko di Batam juga."
"37.","Bintang Naufal","3","2025-06-09","5","Hotel yang sangat bagus dan pelayanan yang baik dan ramah"
"38.","Annisa Marliana Fitria","236","2023-01-09","5","Tempatnya bagus dan design interiornya fancy, menu buffet buat berbukanya banyak bgt variantnya, main coursenya nggak banyak menu tapi banyak stand makanan yg enak2 semua, belum lagi dessertnya yg banyak pilihan juga, worth it bgt pokoknya"
"39.","Diaz Novariza","149","2024-01-09","5","Tidak menginap, hanya lokasi acara. Makanan enak. Lokasinya strategis dekat pasar/mall. Mau cari barang seken, di depannya langsung pasar seken jodoh."
"40.","Emde","589","2024-01-09","4","Hotelnya cukup bagus, hanya saja lokasinya yg kurang strategis karena terletak di sekitar pasar second yang selalu ramai"
