"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Rahayu Manaf","5","2025-11-09","5","What a beautiful place to stay! Menginap selama 4 hari yang sangat berkesan. Terima kasih Hanung dari Warung Pak Lagoi, pelayanan dan keramahannya luar biasa saat sarapan. Will be back soon!"
"2.","PG Customworkz","199","2025-06-09","5","Hotel baru yang bagus, mungkin salah satu Holiday inn yg paling bagus yg pernah sy datangi. Pelayanan sangat ramah. Jarak dari lobby ke kamar lumayan jauh krn hotel ini luas sekali. Akses ke pantai agak jauh tapi pantainya bersih sekali. Menu di resto utama hampir selalu menu buffet, jd kalo mau ala carte sebaiknya order room service. Tidak banyak lokasi wisata disekitar hotel, jd hotel ini lebih cocok untuk staycation aja."
"3.","Ida Rahayu","1","2025-11-09","5","Makanannya enak semua! Petugas front office-nya ramah banget dan sangat membantu Ridha Prayoga. Dibantu tunjukkan arah kamar, duplikasi kunci, sampai hal-hal kecil yang bikin nyaman. Terima kasih ya atas pelayanannya yang cepat dan menyenangkan"
"4.","Haryanti Huthoari","302","2025-07-09","5","sangat sangat cocok buat liburan bersama keluarga, tempatnya sangat kids frendly. Memiliki playground yang super nyaman, ada indoor dan outdoor dibuka dari jam 9 pagi. di playground wajib menggunakan kaos kaki. kalau tidak bawa bisa beli langsung dilokasi. tepat di depan playground terdapat wahana bermain air khusus untuk anak anak… terdapat meja dan kursi untuk para orang tua yang mendampingi anak anak dan bisa pesan makanan dan minuman juga. tempatnya luas nyaman… tersedia sepeda untuk digunakan berkeliling resort."
"5.","Ade Prayoga","2","2025-05-09","5","We (Ms. Herni & Mr. Ade) stayed at Holiday Inn Resort Lagoi in room number 2311 on 26th ~ 28th. It was very pleasant to stay 3 days and 2 nights at the Holiday Inn with all the friendly staff and very good service. When checking in, we were served well by Mas Agil, and when having dinner at Warung Pak Lagoi, we were also greeted warmly and well by the waiters on behalf of Bang Hilman, he provided good and excellent service. He also offered buffet food that had been provided by the restaurant, and the food was very delicious."
"6.","Devi Andika","94","2025-11-09","5","Klo boleh roomratenya di sesuaikan lagi, biar krg lokal bosan staycasion on weekend"
"7.","Yigal Piagie","1","2025-02-09","5","Fasilitas & Fasilitas sangat bagus. Staff juga sangat ramah. Terlebih mba Nunu & Mba Dian yg sudah membantu menyiapkan comp cake utk honey moon kami. Holiday Inn luar biasa⭐️⭐️⭐️⭐️⭐️"
"8.","Dini Almira","13","2025-05-09","5","Hotel baru dengan ambience tenang dan damai. Sangat cocok untuk staycation bersama keluarga. Rasanya ingin menginap lama"
"9.","Alfrido Hanif Hermawan","5","2025-05-09","5","Hotel baru dan terbaik di Bintan. Public area yang besar dan sangat cocok untuk liburan keluarga. Recomendedd👍🏼"
"10.","Ika Fernanda","2","2025-03-09","5","Pelayanannya sangat juara, breakfastnya enak apalagi croissantnya, pengen lagiiii"
"11.","Herawati 708","5","2025-06-09","5","Swimming pools & Bar is beautifull view"
"12.","Princes Jokes","4","2025-01-09","5","Kamar oke, suasana tenang, makanan enak"
"13.","hartono theng","891","2025-01-09","5","Hotel Baru dibuka 27 desember 2024"
"14.","Winson Tay","68","2026-01-02","5","Kami menikmati liburan singkat akhir pekan bersama keluarga di Pulau Bintan dan memilih untuk menginap di Holiday Inn Resort Bintan Lagoi Beach, yang ternyata merupakan pilihan yang tepat. Salah satu hal yang sangat kami hargai adalah lokasinya yang strategis — kurang dari lima menit berkendara dari terminal feri, sehingga kedatangan dan keberangkatan sangat mudah. Resor ini relatif baru, baru dibuka sekitar setahun yang lalu, dan itu terlihat jelas. Saat tiba, kami langsung terkesan dengan lobi yang menakjubkan, yang terasa luas, lapang, dan indah di tengah-tengah tanaman hijau yang rimbun. Kolam renang berbentuk tidak beraturan menambah pesona resor yang santai dan bergaya resor. Resor ini juga sangat ramah keluarga dan anak-anak. Terdapat taman bermain air khusus, serta area bermain dalam dan luar ruangan, yang membuat anak kami tetap senang dan terhibur sepanjang waktu menginap dan membuatnya sangat menyenangkan bagi keluarga yang bepergian dengan anak-anak kecil. Pelayanan selalu sangat baik. Stafnya ceria, penuh perhatian, dan selalu menyambut kami dengan senyum hangat, membuat kami merasa benar-benar disambut selama menginap. Pantai yang luas, dengan pasir putih dan ombak yang dramatis, hanya berjarak beberapa langkah dari resor dan menjadi daya tarik utama bagi keluarga kami. Sarapan juga menjadi nilai tambah, menawarkan beragam pilihan hidangan lokal Indonesia dan Barat. Resor ini juga menyediakan layanan antar-jemput gratis setiap jam ke Plaza Lagoi, di mana terdapat beragam restoran, kedai gelato, dan toko serba ada. Secara keseluruhan, ini adalah liburan keluarga yang santai dan menyenangkan, dan kami pasti akan kembali untuk liburan keluarga lainnya! 😊"
"15.","Adrian Yeap","70","2025-12-26","5","Resort yang sangat baru. Bersih, modern, dan yang terpenting, dipenuhi dengan staf yang ramah. Selalu bersedia membantu dengan sepenuh hati. Anda dapat merasakan keramahan sejak saat Anda keluar dari terminal feri Bintan. Staf resort akan memandu Anda ke bus antar-jemput, dan Anda akan diurus mulai dari sana. Satu-satunya saran saya adalah mengenai kapasitas restoran. Saya harap ini dapat ditingkatkan, karena selama musim ramai, Anda mungkin tidak dapat memesan waktu makan lebih awal untuk keluarga Anda. Secara keseluruhan, tempat yang bagus untuk menginap bagi keluarga, terutama jika Anda memiliki anak-anak yang masih sangat kecil, karena ada banyak aktivitas yang dapat mereka nikmati."
"16.","Linus Y L Ang","27","2025-11-09","5","Kami menikmati masa inap keluarga yang menyenangkan di resor ini. Sejak kedatangan kami, staf menyambut kami dengan hangat dan ramah. Layanan selama menginap sangat penuh perhatian dan penuh perhatian, dan tim berusaha keras untuk menghibur anak-anak kami — bahkan saat menunggu di lobi, yang memberikan kesan pertama yang luar biasa. Fasilitas resor ini dirancang dengan baik untuk keluarga, dengan banyak aktivitas dan ruang yang dirancang khusus untuk anak-anak. Mangrove Kids Club sangat mengesankan — dilengkapi dengan taman bermain dalam dan luar ruangan, termasuk area bermain basah luar ruangan yang menyenangkan yang sangat disukai anak-anak kami. Area pantai dan tepi kolam renang juga menyenangkan, dan suasananya terasa aman dan santai, baik untuk anak-anak maupun orang dewasa. Kami sangat menghargai fleksibilitas hotel dalam menawarkan check-out terlambat, yang sangat membantu mengingat waktu keberangkatan feri kami yang terlambat. Sangat mengesankan juga bahwa staf memperhatikan kami dan memantau pengaturan transportasi kami pada hari check-out, memastikan keberangkatan yang lancar dan bebas khawatir. Meski begitu, ada dua hal yang bisa ditingkatkan: suite keluarga tempat kami menginap memiliki beberapa sudut tajam, terutama di sekitar area tempat tidur susun — hal yang perlu diwaspadai jika Anda memiliki anak kecil. Selain itu, resor ini saat ini hanya mengoperasikan satu restoran, yang membatasi variasi hidangan untuk masa inap yang lebih lama. Secara keseluruhan, resor ini menyenangkan dan ramah, ideal untuk keluarga yang mencari liburan pantai yang damai, dengan staf yang benar-benar membuat Anda merasa seperti di rumah sendiri."
"17.","QL Tan","35","2025-12-26","5","Kami menginap di One King Suite Pool Access dari tanggal 17-20 Desember. Penjemputan dari Terminal Feri Bintan menggunakan bus antar-jemput gratis dari resor, yang jaraknya cukup dekat. Kami disambut hangat di resepsionis dengan minuman selamat datang. Kamar sudah siap pukul 14.00 dan sangat fantastis. Akses langsung ke kolam renang sangat bagus, memungkinkan kami untuk mengakses kolam renang dengan cepat dan kembali ke kamar untuk mandi. Kami juga memiliki area pribadi kecil di kolam renang untuk diri kami sendiri. Bus antar-jemput setiap jam dari resor ke Plaza Lagoi terdekat memberi Anda pilihan tambahan untuk makan, tetapi tidak banyak pilihan di Plaza Lagoi, kecuali Sushi Wan (makanan Jepang). Di hotel, sarapan/makan malam sebagian besar di restoran resor Warung Pak Lagoi. Pelayanan yang baik dari Yudi selama 2 malam. Makanan untuk anak-anak pada dasarnya gratis jika Anda memesan hidangan utama untuk orang dewasa. Disarankan untuk melakukan pemesanan terlebih dahulu untuk makan malam. Ada aktivitas anak-anak di Mangrove House dan ini bagus bagi orang tua untuk beristirahat selama menginap. Secara keseluruhan, pengalaman menginap yang baik di resor ini, dan pasti akan mempertimbangkan untuk kembali."
"18.","Paul Wong","13","2025-12-09","5","Keluarga saya dan saya baru-baru ini menikmati perjalanan grup yang fantastis, memesan total lima kamar, dan Holiday Inn Resort Bintan Lagoi Beach memenuhi harapan saya. Resor ini cocok untuk liburan grup, terutama dengan anak-anak yang lebih kecil. 🛎️ Sambutan Hangat & Layanan Istimewa Sejak kami tiba, sambutannya hangat dan ramah. Mereka bahkan memiliki maskot untuk menyambut anak-anak. Saya pribadi sangat senang dengan peningkatan kamar gratis ke Suite Pool Access Room. Mereka juga memperpanjang waktu check-out hingga pukul 15.00, yang membuat hari keberangkatan kami benar-benar bebas stres. Layanan secara keseluruhan baik; stafnya ramah, penuh perhatian, dan baik kepada anak-anak. Layanan WhatsApp juga cepat dan responsif, menangani permintaan kami dengan cepat. 🏊 Kolam Renang & Fasilitas Anak Terbaik Resor ini adalah surga bagi anak-anak! Kolam renangnya luas dan hangat, membuatnya menyenangkan kapan pun sepanjang hari. Anak-anak sangat menyukai taman bermain air luar ruangan, dan kami menghabiskan waktu berjam-jam bersama di kolam renang utama. Selain air, taman bermain dalam ruangan sangat populer, dan ruang hiburan (dengan meja sepak bola, kolam renang, dan lainnya) merupakan tempat yang tepat untuk bersenang-senang bersama keluarga. Kami juga senang meminjam sepeda untuk berkeliling area. 🛏️ Kamar yang Nyaman & Luas Kelima kamar kami semuanya bersih dan luas. Saya menyukai kenyamanan Kamar Akses Kolam Renang, dan pemandangan dari jendela kami sangat indah. [Catatan Singkat: Meskipun kami melihat beberapa masalah kecil terkait perawatan di luar kamar (ada kadal mati di dekat pintu, ada kecoa di kamar lain), kebersihan dan kenyamanan ruang interior secara keseluruhan cukup baik dan tidak mengurangi pengalaman bintang lima kami.]"
"19.","Jaren Yeo","41","2025-11-09","5","Menginap yang menyenangkan dan menenangkan di Holiday Inn Resort Bintan! Resor ini tenang dan terawat dengan baik, dengan kamar yang luas, staf yang ramah, dan beragam fasilitas untuk menghibur Anda, mulai dari pantai hingga kolam renang dan spa. Keramahan tim sangat baik, dan mereka membuat kunjungan kami terasa sangat nyaman. Satu-satunya hal yang perlu diperhatikan adalah resor ini cukup terpencil, dengan akses terbatas ke toko atau objek wisata di luar properti. Namun, hal ini juga menjadikannya tempat yang sempurna untuk bersantai, melepas penat, dan sepenuhnya menikmati fasilitas resor dan lingkungan alamnya. Secara keseluruhan, resor ini merupakan tempat liburan ideal bagi mereka yang mencari ketenangan, kenyamanan, dan layanan yang luar biasa. Pasti akan kembali untuk liburan santai lainnya."
