"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Hidayat Saputra","45","2026-01-08","5","Kondisi kamar standard saja, oke bersih dan tidak ada yg bau, kamar luas. Akses menuju hotel harus hati-hati karena gabung dgn Braga Citywalk. Dari hotel ke jalan Braga cukup jalan kaki 3-5 menit saja. Pelayanan ramah, bisa early check in pkl 12.45. Air disediakan dalam teko di kamar bisa Refill dispenser di lorong kamar. Kolam renang bersih dan air nya tidak terlalu bau kaporit oke bgt, dikasih handuk ada toilet dan ruang salin bilas. Yg the best varian menu sarapannya banyak bgt dan enak-enak, anekan bubur sumsum nya the best, ada jamu2 an juga, makanan khas Jabar, Indonesian food umum, Western, ada spot nasgor dadakan juga.. very good bgt unt makanan nya. Unt tambahan breakfast anak-anak usia diatas 5 thn 75k/anak, dewasa 125-150k, disamping jatah 2 org per room (free)."
"2.","Siti Hadijah","37","2025-12-29","5","menurut gw ini HOTEL PALING VALUABLE AND WORTHED ...karenaaa dgn harga segitu : 1. juice nya fresh..dan boleh request juice fresh custom tanpa gula 2. butter croissanttt nyaa luar biasaa endulita beng2...buttery banget..guede pulaak..katanya croissant nya mmg signature...daaannn crossaint nya masih boleh request di olesin tambahaan butter achor lohhh..gilaa! 3. ada es kriiimmm pulaaak..semuanya freshhh bikiinnn sendiriii. 4. trus yaa..stall nasgor ada khusus yg live cooking jd bs request custom pedes nampol n sayur yg banyaak dan masih panas2 bangeet yummy! 5. hmm truuuss..baksoo nya endulita bangeet..info dr staff nya itu juga bikin sendiri ooh..sama jugaa seperti jamu2 fresh nya mereka kupas dan gerus sndiri..mantullll!! 5. trus semua staff di buffet restoo sangaattt2 ramah semuanya...yg gw inget namanya : pak zhildan, mba april, mba cici, mba nilam, mba nizam jugaaa...mantap laahhh sedikit masukan aja pls tambahin water play nya dong, kaya prosotan air, pancuran air dst..anak2 makin betaah deh..pluss walaupun semua menunya lengkap bangeett dan yummyy semuaaa ..pls tambahin dimsum dong di menu...dannn tambahin additional optional topping mozarella buat omeletteeee..hihiii... sukseess truuss grand dafam braga banduung...KEEP UP THE GOOD WORK...ALL THE BEST...see youuu agaiinnn!!!❤️❤️❤️❤️❤️"
"3.","Sarto Richardsapto","1","2025-12-29","5","Ini serius. Kami sudah berkali-kali nginap disini over all semua awesome baik deluxe premier Family Suite room nya. Menu sarapan dan Dine in nya juga oke, ga kecewa. Swimming pool dukung kami kalau malas keliling kota dgn kendaraan pribadi. Enaknya juga dekat sama perhentian BANDROS (mobil wisata) yg bisa bawa kita kelilingan rute tertentu di siang/malam (seruan malam minggu sih bisa lihat cosplay Hantu-hantu-an). Terakhir LOKASI STRATEGIS banget, mau kemana aja cari kebutuhan ada dekat tinggal muter sedikit (versi gugel). Secara keseluruhan kami suka dan betah, makanya sering banget kesini.. silakan coba sendiri.. enjoy and Have Fun.. sehat2 ya Cheers"
"4.","Wahyu Hagono","1533","2025-12-29","3","Hotel nya berlokasi di area mall dan akses yg dekat ke Jalan Braga yang selalu ramai dengan hiruk pikuk orang yang berlalu lalang. Bangunan nya sudah cukup berumur dan kondisi kamar nya sudah perlu perbaikan/renovasi. Pelayanan nya cukup baik dan staf nya mulai di area parkiran LG dan di hotel nya sangat ramah dan aktif membantu. Sarapan nya cukup beragam pilihan, cita rasa makanan cukup baik tapi masih punya ruang luas untuk di tingkatkan. Pada saat check out sempat menitipkan barang di concierge LG berupa Bolu Tjilaki 9 sebanyak 6 dus tapi ketika diambil sore dan kembali ke Jakarta di bongkar ternyata berkurang 1 dus. WA ke CS nya informasi tidak mendapatkan tanggapan sama sekali. Perlu perbaikan di respon CS terhadap keluhan pelanggan dan meningkatkan keamanan di area concierge nya. Untuk harga nya di peak season 1,2 juta per malam termasuk mahal belum sesuai dengan kondisi hotel nya sendiri."
"5.","Empat Fatimah","3","2025-12-15","5","Breakfast pagi ini di grand dafam bandung di braga. Makananya enaaaaak..lengkap bgt. Menu utamanya lengkap. Mnasi goreng, pasta, ayam panggang, buncisnya uenaaaak, ada sweet corn soup jugaaa. Western nya juga ada. Bubur sumsum ada. Ciloook kuah dong segerrr jarang bgt di hote ada cilok ya ga yaa. Saladnya okeeey,,bagi yg clean eating bisa coba. Jus nya kental daaan no extra sugar kek nyaaa.. Dessert nya okeee.. buat yg bawa anak cocok.. menunya ngga pedes jd semua bisa dimakan anak. Pelayanannya di resto nya okeyy.. kakanya cantik ramah pula, kali ini dibantu sama kaka Cici mojang asli Bandung😘😘😘"
"6.","veronika ariyanti","39","2025-12-15","5","Letak hotelnya sangat strategis, kami datang ke Bandung naik kereta, dengan transportasi online langsung ke hotel untuk menitipkan koper ( belum saatnya cek in) dan ditinggal jalan jalan dulu. Menginap di Braga saat week end, dan baru tahu kalo jalan Braga ditutup setiap week end. Tepat sekali memilih Grand Dafam saat itu karena untuk masuk ke hotel ada akses lain selain lewat jalan Braga. Malam hari bisa jalan jalan di Braga sampai lewat tengah malam sambil menikmati kuliner. Dari hotel ada akses langsung ke Braga City Walk, kebetulan ada bazar kuliner dan live musik juga jadi pas sekali untuk melewatkan malam. Keesokan harinya kami ke Gereja Katedral Bandung dengan berjalan kaki 5 mnt dari hotel. Resepsionis sangat membantu, area penitipan barang ada di LG. Kami dibantu menurunkan barang saat sarapan. Untuk sarapan, pilihan makanan tidak begitu banyak, untuk western food rasanya biasa, untuk stall bakso, batagor dan bubur ayam rasanya enak. Aneka roti juga rasanya enak. Salad dan buah diplatting dengan indah, sayangnya sayurannya dominan pahit padahal sausnya bisa pilih macam macam dan cukup enak. Stall bubur pada saat saya makan ada yg sdh mulai terasa asam. Untuk aneka juss cukup menarik dan rasanya enak."
"7.","Elli SS","3","2026-01-08","5","Pengalaman pertama menginap di Hotel Grand Dafam Braga Bandung, letaknya strategis di Braga Citywalk.. kamarnya nyaman dan bersih, lengkap dengan aminities. Menu sarapan yg lengkap, enak dan suasananya hangat, dengan pelayanan yg ramah. Terima kasih mba Tasya."
"8.","Nur Hasanah Hasbullah","9","2026-01-05","5","Tempatnya nyaman, strategis, kmana² deket, roomnya bersih dan terawat, harga avordable 👍 Menu makanannya bervariasi dan enak², pilihannya banyak, platingnya bagus, mba head restonya baik dan ramah dan cantik :) *klo gak salah namanya tasya deh"
"9.","samudra yogaswara","1","2026-01-05","5","Beberapa hari lalu sempat nginep di sini. Lokasinya enak banget karena langsung di Jalan Braga, mau cari makan tinggal jalan dikit. Kamarnya oke, cukup nyaman buat nginep sekeluarga berempat. Pelayanannya juga ramah, khususnya Mbak Nabiel yang sangat membantu soal kebersihan kamar. Sarapannya juga variatif, pilihannya banyak dan rasanya enak salah satu hal yang paling saya suka."
"10.","Yanti Yanti","2","2025-12-29","5","Hotel terbaik di bandung! Posisi nya beneran strategis diatas mall Braga Citywalk! Nyari kamar di high session, disini pasti ada dan harga nya juga masih ngotak. Totally recomended!! Sarapan nya juga juaraaaak umum, pilihan makanan nya banyaaak dan enak2--- lengkap dari tradisional sampe western food. Good job Grand Dafam Braga! Shoutout untuk kak Tasya, pelayanan nya bagus sekali❤️🫰"
