"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","NurulY F","89","2025-12-26","5","Sy lupa ga sempat foto kamarnya 😅 tapi sesuai dg gambar yg ada di website ya. Ruangan kamar cukup luas, bersih, kasur empuk, kamar kedap suara dan dingin. Sy light sleeper jd dapat room hotel yg kedap suara jd nilai plus apalagi hotel ini dekat jalan, i almost couldnt hear any disturbing noise from the outside. I love staying here, my kids love it too. BF sy minta di antar ke kamar dan rasa makanannya enak, no complaint. Wifi stabil dan kencang, kamar mandi bersih, ada hairdryer dan setrika. Sedikit masukan mgkn utk air mineral di kamar boleh diganti aqua saja, hnya masalah preferensi saja ya, sy kurang suka rasa dr cleo. Letak hotel di TP 4 jd akses ke mall sangat mudah dan dekat utk pergi ke mana2. Staff sangat membantu dan ramah. Jika pesan go food/go mart bs diterima di lobby UG nanti tinggal turun dr kamar utk ambil. Kamis sangat puas menginap di sini."
"2.","Hantonius Hermansyah","245","2025-12-19","5","Salah satu hotel bintang 4 terbaik di Surabaya. Semua service sempurna, room sangat baik, fasilitas sangat lengkap mulai dari kolam renang, gym sampai restoran. Buffet breakfast juga unexpectedly sangat baik kualitasnya, selevel lebih baik bahkan dibanding hotel bintang 5 langganan di Surabaya. Lokasi juga sangat strategis, di mall Tunjungan dan benar2 ditengah kota surabaya. Overall sangat recommended & akan kembali ke sini bila dinas di Surabaya."
"3.","Arifta Gunawan","119","2025-12-09","5","Kami sekeluarga (saya, istri, dan dua anak) menginap selama 2 hari di Four Points Tunjungan Surabaya dan pengalaman kami benar-benar menyenangkan. Dari awal kedatangan, proses check-in sangat cepat dan lancar berkat bantuan Mbak Friska di resepsionis. Beliau ramah, informatif, dan membantu kami mendapatkan kenyamanan ekstra selama menginap, termasuk memberikan keleluasaan saat check-out. Pelayanan seperti ini membuat kami merasa sangat dihargai sebagai tamu. Lokasi hotel juga sangat strategis, cukup turun lift langsung tersambung ke Tunjungan Plaza. Sangat memudahkan kami yang membawa anak kecil karena tidak perlu repot menyeberang atau berjalan jauh untuk mencari makan atau hiburan. Bahkan untuk titip pesanan GrabFood pun sangat mudah—driver bisa langsung diarahkan ke drop point hotel tanpa kebingungan. Fasilitas hotel lengkap dan nyaman. Kamar bersih, tempat tidur empuk, dan anak-anak sangat menikmati kolam renangnya yang bersih dan terawat. Sarapan bervariasi dan cocok untuk keluarga. Untuk yang membawa kendaraan, valet parking sangat membantu dan harganya pun terjangkau, jadi tidak perlu pusing mencari parkir di area mall yang biasanya penuh. Secara keseluruhan, pengalaman kami di Four Points Tunjungan benar-benar memuaskan. Pelayanan stafnya luar biasa, lokasinya tidak terkalahkan, dan sangat ramah keluarga. Kami pasti akan kembali menginap di sini jika berkunjung ke Surabaya lagi."
"4.","Nurul Afifah","8","2025-12-09","1","MENGECEWAKAN. Saya pesen hotel yg pesan memang teman saya dia gak jadi nginep karena ada acara mendadak sehingga kamarnya diberikan kepada saya. Bukti Booking sudah jelas ada, bukti chat dengan yg mengalihkan pemesanan juga ada. Hanya gak ada KTP pemesanan saja, saya sudah hubungi berkali2 orangnya yg pesan gak diangkat, karena sedang perjalanan di pesawat. Tapi resepsionis masih tidak menerima saya. Gak ada pemakluman sama sekali, padahal saya bukan penipu, ktp, sim dll kalau mau ditahan juga bisa karena saya ingin segera istirahat. Sudah saya tunjukkan kejujuran saya, karena saya jauh2 dari luar kota, kondisi lagi hamil, barang2 pun gak bawa untuk menginap karena gak ada rencana sampai malam sehabis meeting, karena memang dadakan memberikan infonya kepada saya dari yg ngasih kamar. Terus saya mengiyakan untuk menerima kamar karena saya kalau pulang waktunya 2 jam, besok paginya ada undangan lagi di kota Surabaya. Tapi masih ditolak dengan alasan harus menunjukkan ktp dari pemesanan. Saya sangat sangat sangat kecewa dengan hotel ini. Sudah ratusan saya nginep di hotel bintang 4 atau 5, gak pernah nemu kasus gini. Saya juga sering menerima kamar sebagai tamu VIP hotel bintang 5 (bukan saya yang pesan, karena saya tamu undangan acara2) tanpa harus menunjukkan KTP pemesanan. Gak lagi lagi deh sama resepsionis nya yang cowok itu. Terimakasih atas kekecewaan nya. Semoga berkah rezeki dan kerjaannya. Gak ada bantuan atau solusi sama sekali, hotel mewah tapi layanan resepsionis sangat tidak informatif. Tidak ada kompensasi atau keringanan dengan bukti2 jujur yg ada. Uang hangus, saya kecapean, dan sakit hati."
"5.","oh my my my","10","2025-12-09","3","Hotel ini dekat dengan pusat perbelanjaan, sehingga nyaman untuk makan dan minum. Namun, kebersihan kamar perlu ditingkatkan; ada sisa makanan di meja ketika saya check-in. Hanya ada satu kursi di kamar untuk dua orang, dan lorongnya sangat bising; Anda bisa mendengar semua yang terjadi di lorong dari dalam kamar."
"6.","Ricky Ramadhani","1","2025-12-09","5","Sudah dua kali kami nginep disini. Emang lebih baik Kalo ke mall nginep di hotel yg ngumpul kyk 4point gini, nyampek sini, mobil parkir sampai chekout, gratis. Buat yg family, ada kamar khusus utk anak-anak. Menu Sarapan lengkap, pelayanannya baik, kalo mau minta ambilin makanan/minuman bisa tinggal panggil pelayan. Ada kolam renang dewasa dan anak anak. Juga ada kolam ikan koi. level parkirnya di lantai 6, dekat masjid dan spklu. Kalo mau ke mall seperti kidzona yg ada di lt4 tp6, tinggal cari lift di sebelah lt6."
"7.","Budhy Santoso","98","2026-01-02","5","Hospitality nya jempolan. Fasilitas sangat baik. Menu breakfastnya sangat variatif n sepertinya lebih lengkap dibanding dgn four points di kota lain..Bravo!"
"8.","WU DINIWU","15","2025-12-09","5","Happy banget nginep di sini, semua staff super ramah! The best! Anakku baru sampe dapat hadiah dari spin wheel gitu, boneka lucu. Pool-nya bagus, kamarnya besar & bersih, service-nya gercep. Lokasi, bagus banget buat turis lokal, samping Mall tinggal jalan, dekat banyak lokasi kuliner. Restonya TERBAIK! Makanannya enak-enak dan ada ruangan playground untuk anak. Kalau ke Surabaya maunya ke sini lg. Ada 1 staff ramah banget pas di playground, tapi lupa namanya. Thank you all!"
"9.","Anggia Siregar","6","2025-11-09","3","untuk kamar, rasa makanan, dan lokasi sudah bagus, nyaman dan strategis. tapi sayang sekali untuk layanan masih sangat kurang. saat mau check in dan menurunkan barang tidak ada bantuan dari petugas, parkir mobil sulit dan sangat terbatas."
"10.","Kezia Trixie","2","2025-12-26","5","25 desember hari natal yang hampir semua libur namun four points segera membantu ayah saya yang sakit dengan pelayanan dokter. Terima kasih banyak atas pelayanannya yang sangat cepat dan menolong kesehatan ayah saya very very appreciate it"
"11.","Iskandar Fauzi","246","2025-10-09","5","Hotel Dengan pelayanan prima letaknya strategis dekat dg mall TP, jala tunjungan area yg lagi hapening di Surabaya. Kemudahan akses utk berjalan kaki dan modal transportasi lainya. Akan kan dilayani dengan keramahtamahan dari staf hotel mulai dari check in sampai dengan saat akses utk fasilitas kamar. Dengan fasilitas kolam renang dan fitnes yg lumayan lengkap cocok buat anda yg menyukai olahraga disela urusan bisnis maupun bersama keluarga."
"12.","Radika Akbar","18","2025-12-09","5","One of the best hotel i have ever visited.. pernah ke four point manado juga tapi pelayanan nya buuedaa juauuhhh... rasa masakannya juga ga ngebosenin 6 hari 5 malam menginap disana... very big compliment buat chef yg bikin omurice sama sate kulittt.. dan semua side dish nya enakkkkk... warm regards untuk mas yudha yg sampe inget nama ku. dan juga staf lain aldo, farhan, cici, dan semua kru yang bertugas gabisa disebutin satu persatu.. kalau ada kesempatan ke surabaya lagi, aku fix akan pesan ke fourpoint.."
"13.","marlina astuti","8","2025-11-09","5","Kamar bersih, towel banyak, air lancar, staff luar biasa ramah dan membantu. Lokasi sangat strategis bagi yg suka shopping di dalam lingkungan Tundjungan mall. Staff yg antar laundry sy lupa namanya bahkan menanyakan kesehatan sy yg sempet sakit. Staff house keeping yg cepat membersihkan kamar dan ramah. Staff d tmp makan ramah dan sangat membantu, hari ke 3 pasti hafal dg sapaan dan senyum khas mas Rozzack, staff spt mas syafiq tetap melayani dg sangat baik dan hafal kebiasaan para tamu. Udh spt di rmh yg selalu ada asisten. Terima kasih"
"14.","siska amelia","2","2025-11-09","5","Pelayanannya luar biasa. Anak saya muntah jam 1 malam staf dengan sigap mengganti semua sprei yg terkena muntahan, menyediakan mobil untuk saya keapotek dan jam set 6 pagi bersedia menyediakan sarapan utk diperjalanan. Sangat memuaskan"
"15.","Desi Siti","7","2025-10-09","5","Saya menginap selama 3 malam di Four Points. Semua hal sangat istimewa. Dari lokasi hotel, fasilitas yang ditawarkan (gym dan kolam renang) serta kelengkapan dan kenyamanan yang disediakan di kamar sangat baik. Semua staff hotel sangat ramah dan selalu menawarkan bantuan kepada Para tamu. Khususnya Mrs. Lena yang ada di restaurant, sangat ramah dan merekomendasikan menu-menu breakfast yang spesial dari Four Points. Overall, saya sangat menikmati menginap di Four Points dan suatu saat akan kembali lagi apabila berkunjung ke Surabaya."
"16.","Andraya Azalea","8","2025-09-09","5","Tidak pernah mengecewakan dri pelyanan maupn makan smuanya best. Pelayanan ini paling terbaik selama mnginap dismua hotel pengalaman di fourpoint sheraton sih yg paling best mirip pelayanan dihotel2 jepang. Baik ramah tp paling oke makananya gk ada yg gagal. 👍🏻👍🏻 Terimksih byk untk smua staff pelayanan kalian best sih. 🙏🏼"
"17.","Siska Yulianti","7","2025-08-09","5","Mencoba ulangtahun di Hotel dan kita memilih hotel fourpoints Tunjungan Plaza sbg pilihan. And surprise emang service nya si THE BEST banget. Karena kita kepagian kita bisa early check in [ tapi ingat selama ketersediaan Room ] and kita dapet cake birthday 😍 beneran bakal jadi pilihan si buat ada special day.. smua hotel group marriot emang selalu good service amd experience. Love banget.. bakal sering2 deh.. ap lagi hotel fourpoint TP ini kemall nya gampang karena 1 gedung. Jadi kalo ud family punya anak cocok buat nginap di sini. Karena mall adalah kesukaan anak anak cari makan pun mudah"
