"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","arif soemarjono","3","2025-12-19","5","Saya sudah 2 kali menginap di hotel ini dan saya sangat puas dengan semua pelayanan dan fasilitasnya Meskipun hotel ini bukan bintang 5 dan tidak terlalu besar tetapi kamar dan ruangan2nya bersih, kamarnya cukup besar, semua staf nya sangat ramah dan tanggap, mulai dari security sampai room boy semuanya ramah dan responsif, breakfastnya meskipun tidak selengkap hotel bintang lima, tp rasa semua makanannya sangat enak dengan ingredients yg berkualitas dan penyajian yang sangat baik dan elegant, mengingatkan kepada hotel hotel di eropa. Luar biasa Holiday Inn sanur bali, terima kasih untuk pelayanannya semoga terus dipertahankan apa yg sudah baik, dan pastinya akan menjadi hotel favorit saya di bali"
"2.","Reyna Vidyantari","180","2025-11-09","5","+ kamar sangat nyaman dan bersih + pelayanan sangat ramah dan profesional + lokasi sangat dekat dengan pantai - jalan di depan hotel sangat sempit dan dijadikan tempat parkir sehingga taksi sulit lewat Tapi overall, pasti saya akan kembali ke sini"
"3.","ilman ilman","737","2025-11-09","5","Hotel yang keren, kamarnya bersih, kamar mandi lega, terawat rapih dan juga bersih. Sarapannya juga lumayan enak. Pelayanannya baik sekali, ramah."
"4.","alfio Japi","3","2025-11-09","5","Hotel yg sangat bagus playanan baik dan pemndangan sngat bagus indah.❤❤"
"5.","mary","69","2025-05-09","5","super suka sama interior desain hotelnya terutama area lobby dan kamar mandi dalem kamar. berasa kayak boutique modern luxury ! hotelnya tembus ke area intercontinental ..yg sama2 managed by IHG.. satu tapi beda management.. ease of access tapi lebih sukaan di Holiday Inn aja budget wise sih :)"
"6.","atek utama","410","2025-11-09","5","Kamarnya lega, ranjang dan bantalnya nyaman banget."
"7.","Putrierika Sari","1","2025-04-09","1","Pengalaman saya disini agk kecewa ,karena pelayanan sangat buruk ,pernah mau interview kerja udah nunggu lama padahal ada staf / dw tapi tidak ada yg peduli bahkan untuk bertanya pun tidak ada ,mohon ditingkatkan lagi kebijakan hotelnya supaya tidak ada lagi yg mengalami kejadian ini ,bahkan niat baik untuk mencari pekerjaan ,supaya tidak ada lagi kejadian seperti ini yang sangat membagongkan.!!!"
"8.","I Dewa Gede Wisarjana","16","2025-11-09","5","Salah satu Hotel Favorit di Sanur dengan pelayanan yang ramah dan fasilitas yang bagus."
"9.","Shisya Ayudya","30","2025-04-09","5","hotelnya nyaman, suka banget sm interior kamarnya Staffnya juga ramah dan sangat membantu Untuk breakfast , lunch dan dinner makanannya enak semua"
"10.","yudha","1","2025-12-09","5","hotel nyaman dan bagus, pelayanan ramah"
"11.","Hafidh Rezha Maulana","225","2024-01-09","5","Lokasi dekat dengan pantai Sanur. Pelayanannya ramah. Dapat welcome drink yang enak. Kamarnya bagus, nyaman, dan bersih. Ada kulkas dan setrika juga di kamar. Sarapannya juga enak ditawarin juga kopi. Ada kolam renang. Cuma disayangkan tidak tersedia sikat gigi di toilet kamar harus request ke staff."
"12.","Ikhsan Jauhari","31","2025-02-09","5","kopi nya bisa dibilang 4 jempol lah... hot americano ditambah irisan lemon, membuat rasa kopi nya balanced d mulut. ditambah lagi manis nya cookies... manis + pahit + asem = i love it! coba ac nya di buat lebih dingin lagi..."
"13.","Agus Sri Divayana","63","2025-01-09","5","Saya hanya menggunakan meeting room di hotel ini, dan pengalaman saya sangat memuaskan. Pelayanan staf sangat baik dan profesional. Ruangannya memang tidak terlalu luas, namun bersih dan nyaman."
