User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Hendra Ardi Kurniawan,2025,5,Saya telah tinggal di hotel grandhika blok m beberapa kali selama perjalanan bisnis dan selalu menjadi pengalaman yang menyenangkan hotel menawarkan suasana yang nyaman dan santai sempurna untuk beristirahat setelah sehari penuh pertemuan lokasi sangat strategis hanya berjalan kaki dari blok m area di mana Anda dapat dengan mudah menemukan banyak pilihan makanan kafe dan toko-toko kenyamanan sarapan cukup beragam melayani baik lokal dan internasional pilihan Anda dapat menemukan berbagai hidangan dari beras dan hidangan utama ke salad roti dan bahkan sebuah stasiun mie kecil yang melayani mie instan staf baik di kantor depan dan rumah,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.999480664730072,Facilities & Amenities,Facilities & Amenities (0.93); Family & Group Friendly (0.93); Guest Experience (0.91)
Elsa Natalia,2025,5,Saya baru-baru ini tinggal di hotel Grandhika Iskandarsyah dan saya ingin secara khusus memuji layanan kebersihan yang sangat baik kebersihan keseluruhan kamar itu sempurna sepanjang masa tinggal saya yang secara signifikan berkontribusi pada pengalaman yang sangat nyaman Terima kasih khusus untuk Mr Hendri yang bertanggung jawab untuk membersihkan kamar saya dia sopan dan menyambut saya dengan senyum asli dan dia membuat bersinar bersih kamar mandi saya dan terima kasih banyak kepada semua staf untuk layanan terbaik dan sikap ramah,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.998078465461731,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (1.00); Service Efficiency & Responsiveness (1.00)"
shilke winda,2025,5,lokasi hotel sangat strategis persis belakang mall blok m hanya jalan kaki sampai interior hotel yang begitu mewah dan megah dengan ciri khas bintang 4 terima kasih resepsionis saya lupa namanya yang telah menyambut kami dengan hangat dan ramah sangat beruntung mendapat upgrade khusus kamar eksekutif yang sangat bersih kan wangi menu sarapan hotel yang begitu beragam dan enak secara keseluruhan kualitas pelayanannya yang luar biasa memuaskan kami sangat menikmati menginap di hotel grandhika iskandarsyah jakarta,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9994882345199585,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.99)"
Husen Psw,2025,5,hotel nya bagus kamarnya juga selalu dibersihkan setiap hari sama mas husen untuk fasilitas kamar nya lumayan lengkap untuk respon staf dan karyawan nya juga baik disini juga tersedia gym kolam renang dan spa jadi lumayan kalau kita bosan di kamar kita bisa olahraga dikit rekomendasi banget buat liburan apalagi tempatnya deket sama kuliner di blok m,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9993587136268616,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.98); Service Quality (0.98)
STOCK RAFISTORE,2025,5,tempatnya mewah dan bersih sekali kamar dan ruang pertemuannya juga bagus menu sarapan ada banyak variasi baru coba sebagian enak semua karyawan ramah pelayanannya begitu oke teriak untuk kak shelly dari tim cuci yang mencuci baju saya rekomend banget untuk nginap,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9994812607765198,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Facilities & Amenities (0.99); Guest Experience (0.99)
Janahtan Nathan,2025,5,bagus komplit ada gym kolam renang bersih stafnya sederhana masakan jepangnya enak2 wifi kenceng saat banget buat ngerjain tugas dan ujian kuliah bisa telat cek keluar sampai jam 2 siang,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9993409514427185,Facilities & Amenities,"Facilities & Amenities (1.00); Service Quality (0.98); Cleanliness, Hygiene & Maintenance (0.98)"
Shelly Enjelika,2025,5,menyenangkan sekali menginap di kakeknya iskandarsyah bersama keluarga mulai masuk lobi yang cantik mewah kamarnya bagus bersih dan nyaman dengan fasilitas lengkap hari minggu ada tempat bermain anak katanya ada anak kegiatan juga kita benar-benar menikmati menginap kami sejauh ini,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9992306232452393,Facilities & Amenities,"Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Warsidi Diduk,2025,5,lokasi strategis dekat dengan pusat perbelanjaan blok m perlu di catat jika menginap disni jika bawa kendaraan mobil besar seperti alphard landcuser parkir valet hotel diloby jika mobil fortuner pajero masih bisa tapi harus maju dan mundur berkali-kali jika belum menangani bawa mobil dipastikan lecet baret karena sangat sempit parkiriran nya,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.8206638097763062,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.98); Facilities & Amenities (0.84); Management & Policy Issues (0.56)"
Tyo Ardiansyah,2025,5,pelayanan yang terbaik kak husen sangat ramah saat pembersihan kamar kamar bersih kamar sangat nyaman kamar luas ac dingin kamar selalu di bersihkan makanan enak banyak jenis makanan suasana hotel menyenangkan terima kasih hotel grandhika,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.999197781085968,Service Quality,Service Quality (0.99); Guest Experience (0.99); Staff Conduct & Hospitality (0.98)
RoHMA Rohma,2025,5,hotel yang sangat nyaman untuk akhir pekan dengan keluarga kamarnya luas toilet luas dan bersih ada kegiatan anak dan staf sangat ramah terima kasih kepada mas fadly yang membersihkan kamar saya dengan baik untuk pelayanannya untuk kami sekeluarga semoga bisa kembali ke sini segera terima kasih mas fadly dan cucu iskandarsyah jakarta,BUMN,Bintang 4,GrandhikaIskandarsyahJakarta,positive,0.9990850687026978,Family & Group Friendly,Family & Group Friendly (0.99); Staff Conduct & Hospitality (0.99); Facilities & Amenities (0.99)
