User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Eka Yunida,2025,5,kamar besar bagus penataannya bersih sekali kasur sangat nyaman untuk istirahat kamar mandi besar bersih sekali menu sarapan banyak dan bervariasi rasa makanan enak tempat gym dan kolam renang bersih dan nyaman seluruh staf sampai petugas kebersihan ramah semua setelah menjelajahi hotel2 di jogja hanya manohara yang paling terbaik selalu menjadi tempat singgah kami bila ke jogja terima kasih jg karena terkadang kadang-kadang ketika cek masuk dan masuk kamar ada kejutan buah ular untuk kami semoga manohara semakin maju dan bisa berkembang ada di setiap kota selain di jogja,BUMN,Bintang 3,TheManohara,positive,0.9994248151779175,Facilities & Amenities,"Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.96); Cleanliness, Hygiene & Maintenance (0.94)"
Al Zayt Syach,2025,5,menginap di manohara jogja rasanya kayak nemu ruang tenang di tengah riuhnya gejayan lokasinya strategis banget persis di jalur yang selalu hidup tapi begitu masuk ke area hotel suasananya langsung berubah adem hening kayak dunia pelan pelan nge pudar dari bising ke damai interiornya estetik parah banyak detail yang mengambil inspirasi dari candi batu tekstur dan nuansa klasiknya nge blend manis sama konsep modern bikin setiap sudut kerasa fotogenik tanpa usaha kebersiaan juara semua spot rapi wangi dan pencahayaan hotelnya hangat tapi tetap terang bikin langsung naik mood membuat sarapan mereka menagihnya dari yang baru dan enak enak,BUMN,Bintang 3,TheManohara,positive,0.9991992115974426,Ambience & Design,Ambience & Design (0.75); Cultural & Heritage Experience (0.56); Room Quality & Comfort (0.52)
Rin Rin Septi,2025,5,menginap di sini untuk perjalanan bisnis lokasi hotel di pinggir jalan kamar lumayan luas kasur juga nyaman dan bersih juga kamar mandi tidak terlalu sempit untuk sarapan lumayan enak ada jamu juga di sini,BUMN,Bintang 3,TheManohara,positive,0.9993928670883179,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.99)"
Alif AlImron,2025,5,pengalaman makan malam di sini lebih dari sekadar makan suasananya romantis tempatnya memukau ada live music staff sangat profesional dan hangat dan makanannya top dari awal datang sampai selesai kami merasa sangat dilayani mas rizki dan mas gilang sangat ramah dan perhatian yang paling berkesan staf sangat profesional kami membantu mengambil foto dan video dengan sabar walaupun beberapa kali minta mengambil ulang makanannya enak sekali dari appetizer sampai dessert semuanya memuaskan terutama menu utama yang membuat kami ingin kembali untuk mencoba pilihan lain sebagai pasangan ldr momen seperti ini terasa sangat berarti bagi kami terima kasih banyak untuk tim manohara terimakasih mas rizki dan tim,BUMN,Bintang 3,TheManohara,positive,0.9994006156921387,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.99); Guest Experience (0.99); Service Quality (0.99)
Dwi Puspitasari,2025,5,Tidak ada yang kurang semua oke kamar luas nyaman sarapan enak menu nya bervariasi banyak pilihan karyawannya semua ramah dan sangat membantu klo ke jogja akan menginap di sini lg,BUMN,Bintang 3,TheManohara,positive,0.999200165271759,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Service Quality (0.97)
Arryval Rivai,2025,5,pertama kali menginap di manohara hotel yogya secara keseluruhan ini terbaik baru pertama kali mencoba menginap di sini istri saya yakin akan kembali lagi saat ada waktu liburan ke yogyakarta mulai dari pelayanan staf yang sangat2 ramah membantu interior hotel bagus bersih nyaman wangi disetiap ruangan yang bikin betah sarapan pun lengkap enak anak-anak ramah saya bawa anak umur 8 bulan sangat dilayani dengan ramah dan diperhatikan oleh staf di restoran serta ada fasilitas kolam renang gym juga bar di lantai 8 atas dengan pemandangan kota yogya lokasi hotel juga pokok strategis 2 jempolnya terima kasih,BUMN,Bintang 3,TheManohara,positive,0.9993327260017395,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Staff Conduct & Hospitality (1.00); Service Quality (1.00)"
baby Zee,2025,5,Hotel nya bagus bersih ini kali kedua saya menginap di sini view di lantai 8 klo malam keren banget makanan nya enak semua dan satu lg bisa bertemu artis2 indonesia karena banyak artis yang menginap di sini jg,BUMN,Bintang 3,TheManohara,positive,0.9992903470993042,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Service Quality (0.97); Facilities & Amenities (0.97)"
karina dewi,2025,5,kamarnya bagus luas bersih nyaman pelayanan sangat baik dpt 2x selamat datang minum sarapan varian beragam rasanya enak spesial untuk mbak zahra sangat ramah terima kasih semua tim manohara hotel,BUMN,Bintang 3,TheManohara,positive,0.9993956089019775,Food & Beverage,Food & Beverage (0.98); Facilities & Amenities (0.97); Service Quality (0.97)
rasendriya omarraza,2025,4,resto perlu diperluas mau sarapan ternyata penuh terpaksa kembali ke kamar lagi 20 menit kemudian dihubungi bahwa ada meja yang tersedia tempat parkir sangat terbatas tidak ada petugas keamanan yang mengarahkan dan membantu parkir dan tidak ada yang membantu pada saat kendaraan akan keluar ke jalan raya,BUMN,Bintang 3,TheManohara,negative,0.9959783554077148,Food & Beverage,"Food & Beverage (0.97); Facilities & Amenities (0.96); Location, Accessibility & Parking (0.93)"
Jupedeh,2025,5,Layanan yang sangat baik kamar bersih fasilitas lengkap dan dekorasi hotel menarik menu makan sarapan dan makan siang bisa lebih ditingkatkan soal rasa makanan rasanya cuma buat kenyang saja tapi piring cemilan dan perkopian di warung kopi nya oke yummy,BUMN,Bintang 3,TheManohara,positive,0.9990158081054688,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.99); Food & Beverage (0.96)
