User Name,Review Time,Rating,Review Text
Muhammad Luqman Athar,2025-12-05,4,menginap di sini waktu miku expo 2025 jadi aku pikir buat yang mau konser atau ada acara di gbk terutama yang dari luar kota bisa menginap di sini karena jalan kakinya mudah ya namanya juga senayan buat hotel budget di senayan ini bagus sarapan nya enak aku jarang ke hotel kasurnya nyaman sepengalamanku disini aku saranin supaya tim hotelnya memberikan tangan dan kain lap di awal cek masuk biar tidak ribet sih pelayanannya juga ramah jadi aku sarankan
Admiral Azhar,2025-11-05,5,Stay cation satu malam di best western merupakan pengalaman yang terbaik lokasi strategis dekat ke plaza senayan senayan kota dan ke gbk untuk jogging kamar cukup luas bersih dan nyaman wifi kenceng ac dingin toilet bersih
RETASARI DEWI,2025-12-22,5,sarapannya enak ada beraneka sambal jadi enak makannya petugas d restorannya juga sigap sekali kamarnya bersih rapi tapi karena hotel lama jadi vibes lorong dan kamarnya agak gmn gituu lokasi nya yang juara deket pusat kota
Mahbub Junaidi,2025-12-15,5,ikut mengumpulkan investasi di sini nersama bapak bupati blora mas rudi investor di bogorejo ternak ayam mbak devi ekspor empon2 laos temu jahe kunir pak investor pentawira kalsium karbonat pak vinsen lim tenaga kerja terampil pal muhammad khoirun anam ketua hipmi jawa tengah mas wahyu bumd dki jakarta dan mas siswanto pengusaha muda sekaligus ketua adkasi dan wakil ketua dprd blora
Iknandi Tiara Lukitasari,2025-09-05,5,deket sama gbk jcc dan dikelilingi mall aku pakai tipe kamar keluarga alhamdulillah nyaman banget ada di di lt 7 ada jendela tidak berisik sama sekali dan kamar tipe kamar keluarga kamar ini luas banget makanan sarapan enak lorong hotel bersih wangi kamar apalagi perlengkapan hotel jg lengkap sabun sikat gigi odol shampo sampai ke rambut rontok ada terus resepsionisnya juga ramah dan sangat membantu aku sempet waktu tambahan untuk checkout terakhir ke jam 4 karena keretaku msh jam 7 dan aku bawa 2 anak bayi tapi alhamdulillah dikasih diskon jadi tidak bayar penuh sangat baik resepsionisnya terus eecuritynya
Irma Fitriyani,2025-08-05,5,lokasi strategis sekali di dalam mall bersebelahan dengan mall juga di bagian depan juga ada mcd banyak starling atau penjual kopi keliling disekitarnya resepsionis ramah kamar bersih toilet bersih siaran tv juga beragam sayang sekali tidak sempat mencoba sarapannya lokasi dekat juga dengan gbk jadi cocok untuk yang suka jogging olahraga atau ada acara disana karena lokasi yang dekat sekali untuk kamar harga 1jt sekian per malam nya tidak ada jendela untuk melihat pemandangan sekitar kamar sayang sayang paling pojok sehingga koneksi wifi nya tidak bisa digunakan untuk memasang listrik dekat tempat tidur agak goyang sehingga harus diganjal agar bisa mengisi hp tapi tidak ada masalah
Febrilla Nantama,2025-11-05,5,Pelayanannya bagus banget sopan dan sangat membantu kamar bersih luas banget pesan yang buat ber3 deket pusat mall sarapannya enak dan banyak pilihan sampe menambah2 dari enaknya selanjutnya kalau ke jkt pingin nginep disini lagi buat yang nonton konser di gbk cocok nginep disini tinggal jalan kaki gaperlu repot war naik mrt yang terakhir
Ste Ste,2025-12-05,1,Lama waktu cek masuk jam 14 00 tapi tidak kembali sampai jam 14 30 alasan baru rame cek keluar jam 13 00 dan klo kurang org buat beres2 dan tambahin donk jadi tidak kembali semua baru
Fais Akbar (Abang Fais),2025-11-05,1,pengalaman buruk selama ini nginap dihotel manapun baru kali ini hotel lantai kamar mandinya sangat bagus anak2 terpeleset dan jatuh kamar 747
Callista Candice,2025-08-05,5,hotel secara keseluruhan baik lapar tinggal makan di bawah ada mcd 24 jam kamar hotel cukup nyaman walaupun furnitur agag terkesan kamar mandi lama oke dan udara cukup hangat lokasi strategis saat cek keluar dibantu mas faqih yang ramah dan informatif layaknya lah untk tinggal di sini
Nida Farikha,2025-08-05,5,kamarnya bersih ac adem condiment di kamar lengkap sarapan menuunya juga beragam dan enak cocok untuk hotel semi transit karena lokasi juga di tengah kota akses kemana mana mana cukup mudah sejauh ini sangat saat dengan harga yang ditawarkan
Amri Ichsan,2025-08-05,3,kamar deluxe tanpa jendela tanpa kulkas kamar mandi mandi mandi tidak ada pembatas jadi lantai selalu basah pelayanan buruk sekali mau bungkus makanan untuk anak saja ditanyakan dulu keterangan anak sakit kemudian paket pertemuan makan siang malam awalnya boleh di kotak makanannya jika masih ada sisa namun tiba2 aturan berubah jika tidak habis kotaknya dibatasi untuk dibawa kami ngabisin puluhan juta disini tapi pelayanan kurang baik untuk pak jajang terimakasih untuk rumah sakit terbaiknya jika tidak ada kasih bapak saya bintang rating 1
Emysuryadewi Emy,2025-08-05,5,lokasi strategis dekat pusat perbelanjaan kamarnya bagus sarapan juga lumayan enak pelayanan baik dan ramah yang asyiknya lagi selamat minum n cemilan baru berbeda setiap hari yang hangat2 cocok dengan suasana
Abraham,2025-07-05,5,kemarin nginap di kamar tipe deluxe kamarnya luas bersih dan nyaman dengan desain modern tempat tidur empuk dan tersedia wifi gratis yang kencang sebagai hotel bintang 3 fasilitasnya sangat memadai dan pelayanan staf juga ramah lokasi hotel strategis cocok untuk liburan atau perjalanan bisnis
Silver Lining,2025-10-05,5,stay cation disini pelayanan cepat staf ramah dapat kamar view jendela kamar bersih sarapan dengan banyak menu lokasi hotel jg strategis transportasi jg mudah
Richard Roy,2025-11-05,5,posisi hotel yang terletak di tengah tengah kota sangat cocok untuk yang memiliki mobilitas tinggi dan juga dekat dengan gbk
Safwa Aljana,2025-07-05,5,kamar luas nyaman oke banget deh lokasi dingin oke jg bisa mampir ke senayan city untuk sarapan makananan nya enak pilihan nya banyak menarik semua untuk di coba lagi banget harus cobain nginep disini
Lapis Labu Samarinda,2025-07-05,5,Hotel yang cukup strategis dan nyaman dekat dengan gbk jika mau ke senayan kota tinggal nyeberang saja jika mau ke plaza senayan tinggal jalan kaki sebentar terus enak ny lagi jika mau cari sarapan saat pagi buat atlet tinggal turun hotel ke depan ada mcd
Iswanti iswanti,2025-08-05,4,kamar kecil pelayanan oke lah makanan biasa saja lokasi bagus banget sangat strategis dekat berhenti busway dekat mrt bersebelahan dengan dua mall besar
pradnya paramitha,2025-06-05,5,menginap disini karena sekalian menonton konser di arena indonesia juga tanggal 3 4 Mei kemarin awal pemesanan sih superior deluxe dan seingat saya memesanan kembar saat itu tapi waktu cek masuk karena tidak tersedia jadi tunggal tempat tidur saja queen size saya rasa saya memesanan yang tidak ada jendela dan tidak sarapan secara keseluruhan saya dan teman teman menikmati masa menginap kami lokasinya juga strategis seberangan dengan senayan city dan sebelahan dengan plaza senayan dan kalau jalan kaki sedikit sudah sampai ke daerah kantin gbk walaupun di pinggir jalan terasa lokasinya tapi di dalam kamar mandi hening dan saya suka itu pela di resepsionis
tina Agustina,2025-06-05,5,secara keseluruhan mantap mulai dri resepsiisnya mas faqih yang baik banget ramah n tidak perlu menunggu lama untuk proses cek masuk kamarnya bersih nyaman kamar mandi bersih untuk sarapannya jg enak2 ditambah lokasi hotel yang strategis terima kasih hotel terbaik barat
kuchiki ikki,2025-12-05,4,untuk lokasi berhenti bisnis oke karena pusat jakarta dekat dengan gbk dan sekitarnya
Salsabila Putri Angely,2025-06-05,1,bintang 1 buat satpam cewe yang rambut pendek dan penjaga karcis cewe yang cuma duduk doang tidak membantu dan malah marah2 saat ditanyain minus buat sikap baru semoga kedepannya ada perbaikan
