User Name,Review Time,Rating,Review Text
Indah Pratiwi,2025-12-05,5,menginap 3 hari di hotel baru bintang 4 serasa bintang 5 karena mendadak urusan pekerjaan di bekasi fasilitas baru keren banget sederhana tapi nyaman cocok untuk beristirahat setelah lelah berkerja baru disini kamar selalu bersih dan wangi makanan nya enak kamar miting nya bagus dan bisa langsung koneksi ke mall tanpa ribet harus pergi lagi semua staf nya ramah dari awal cek masuk sampai ke kamar tidak ada kendala respon cepat dan baik banget terimakasih juga untuk ibu frety yang selalu membantu kebutuhan saya dengan baik terimakasih juga untuk satpam lobby nya pak rizal dari awal kedatangan saya check in sampai checkout selalu membantu dan dan
WONDAGEM,2025-12-05,5,kamar aku diupgrade tidak nyangka juga ada tempat sekeren ini di di bekasi ballroomnya bagus kamar mandi dengan jendela besar yang memanjakan mata makan siang di restoran dengan 2 nuansa yang bisa di pilih lebih tradisional atau yang dingin makanan itu luar biasa minumannya juga dan penyajiannya sangat istimewa menggugah selera makan hotelnya ada akses ke mall pakuwon yang lengkap banyak hiburan buat bocil dan restoran ternama staf itu melampaui harapan keramahan di terbaik
Evan Anthony,2025-12-22,5,Hotel di atas mall pakuwon bekasi jika mau cari makan tinggal turun ke mall banyak pilihan resto hotelnya masih baru kamar cukup luas tidak sempit sarapan enak pilihannya cukup cuma isi ulang makannya suka lama
siti khodijeh,2025-12-05,5,waw pengalaman luar biasa bermalam dihotel ini bagus banget untuk desain interior kamarnya sukak banget bintang dimulai dari layanan yang keren sarapan dibantu dengan kak rimar diresto yang sangat ramah ditambah dengan sesame dress yang rasanya oke banget dari yang pernah aku temui dan lanjut di cek kembali oleh chef septian terimakasih untuk pelayanan yang luar biasa
andien andhania,2025-11-05,5,Pelayanan hotel sangat memuaskan kamar bersih lokasi strategis dan suasananya nyaman staf hotel sangat ramah dan profesional mas sany yang membantu selama saya menginap terima kasih atas keramahannya
Femmy Monica,2025-12-22,1,hotel bagus tidak masalah tapi saya tidak menginap di sini tanggal 15 16 Desember 2025 kejadian jam saat keluar 14 44 di tanggal 16 sudah daftar parkir 2x dengan flazz saya biar tidak bayar tapi tetap bayar jelek sekali manajemennya jadinya saya harus bayar parkir 102rb karena petugas parkir tidak harus bayar tapi tanya resepsi ini sudah didaftar aneh banget petugas parkir juga maksa kita bayar karena ngantri benar2 tidak solusinya
Rahayu sri Utami,2025-10-05,5,senang sekali menginap di sini hotel baru yang lokasinya strategis sangat bagus ada akses ke mall pakuwon ruangan resepsionis yang sederhana namun proses estetik cek masuk cepat hanya saya karena belum jam 3 sore belum bisa masuk kamar saya tinggal jalan ke mall dan tepat jam 3 bisa wa kalau kamar sudah siap untuk kamar memang tidak terlalu luas namun sangat bersih rapi dan wangi ada air mineral kopi teh teko perlengkapan di kamar mandi juga lengkap bahkan saat saya minta refil air mineral mereka segera mengirimkan 4 botol sekaligus untuk sarapan nya saya setuju dengan pemberi ulasan lainnya makannya semua enak dan yang terpenting layanan dari karyawan yang sangat ramah dan gercep mereka mend
Natalina Banjarnahor,2025-11-05,5,hotel baru di daerah bekasi secara lokasi sangat strategis karena dekat sekali dengan stasiun lrt dan pintu tol juga langsung terhubung dengan mal baru besar di bekasi mall pakuwon terbaik banget untuk perhotelan untuk staf sangat layanan sangat baik ramah yang bikin nyaman tidak berlebihan untuk fasilitas kamar luas masih baru cuman memang amenitis nya tidak terlalu banyak untuk hotel satu gedung dengan empat titik sayang sekali kolam renang baru hanya untuk hotel sebelah
ully sulistyowati Kusumo,2025-12-05,5,Fairfield oleh Marriot seperti Oase Mata Air di Bekasi hotel tempat nyaman bersih bagus hotel baru yang terhubung langsung dengan pakuwon mall bekasi ada ruang pertemuan konferensi sarapan di lime resto enak2 makanannya
Naelov Fara,2025-09-05,5,2 hari menginap di sini banyak sekali nilai tambah nya dari lokasi fasilitas akses mall lrt tapi kalau menginap biasanya yang paling kita tunggu adalah saat sarapan dan tidak diragukan lagi dari semua keramahtamahan staf dan karyawan sarapan pagi nya luar biasa enaknya satupun tidak ada yang tidak enak dari segi rasa tampilan dll kue nya jg empuk dan baru sempat makan malam yang sangat menyenangkan saat di sajikan kroket keju mini lalu ada terong panggang sepertinya lupa nama menuunya tapi sempat saya foto salah satu menu yang baru x ini saya temui alhamdulillah lgs dengan chef jesse lalu ditanya menu yang diingin ketemu
nuri zue,2025-12-22,5,ramah bangett rumah sakitnya kalau ke bekasi lgi pastii ke fairfield lgii mau ke mall deket mau ke jakarta tinggal jalan naik lrt terima kasih
Utami Hadianti,2025-07-05,4,lokasi hotel cukup strategis bersebelahan dengan pakuwon mall dan ada akses langsung ke mall kamar nyaman pencahayaannya juga bagus cukup terang untuk bekerja di kamar sarapan juga rasanya enak namun sepertinya perlu diperhatikan lagi untuk sistem pendingin di kamar pada hari ke 2 lantai kamar saya basah seperti habis di pel belum kering saat saya menyalakan ac lantainya berangsur kering tentu ini menjadi masalah bagi tamu yang tidak tahan dingin karena harus menyalakan ac sepanjang waktu agar lantainya tidak basah ini baru terjadi pertama kali ketika saya menginap di hotel manapun belum pernah terjadi seperti ini saya sering mematikan ac saat menginap di hotel karena saya
Emillio Armada Siregar,2025-11-05,5,pengalaman luar biasa menginap di fairfield oleh marriot bekasi terutama kesigapan dan keramahan dari para petugas yang senantiasa memberikan pelayanan terbaik terima kasih juga untuk housekeeping mas bastian dkk yang selalu totalitas dalam menyediakan kamar yang nyaman dan bersih
AndrianZyad Tv,2025-11-05,5,tempat yang nyaman untuk tinggalcatiom dengan keluarga saat dengan keluarga seluruh staf sangat membantu trutama mba flo dan chef jesse ditawarkan banyak makanan dan dibuatkan pasta pasta nya enak dan sikecil diberi eskrim terima kasih fairfield sukses sllu
