User Name,Review Time,Rating,Review Text
Nurma Ayu Sekar Arum,2025-12-12,5,sempat kecewa karena datang jam 14.45 wib katanya disuruh menunggu 15 menit karena kamar masih belum tersedia sampai jam 15.05 kamar masih belum juga tersedia malah yang datang belakangan kamarnya sudah siap duluan awalnya saya kasih bintang 1 karena menurut saya pelayanannya buruk tapi pak vegas sebagai pic yang bertanggung jawab mengatasi hari ini saya sendiri saya minta maaf dan menjelaskan secara langsung mengenai keterlambatan cek masuk tersebut dengan sangat ramah menurut saya tanggapan dari pihak hotel sangat baik menurut saya belum ada 15 menit saya menulis review buruk pihak hotel dengan maaf cepat memantau google review dan segera melakukan klarifikasi kepada pelanggan atas nama pribadi saya juga meminta kepada Anda
Agum Noviardhi,2025-11-02,4,Sebenernya pelayanan kantor depan dan juga layanan nya oke banget seperti standar accor hotel lainnya cuma sayang di tanggal 31 10 malam 2 sstpam yang bertugas didepan sangat tidak ramah mungkin mereka menganggap saya berjalan masuk tamu dan mereka sampaikan kalau kamarnya penuh jadi sejak awal penerimaan mereka tidak baik begitu tahu kami sudah pesan mereka menyuruh saya berputar ke lobi dengan tidak ramah saat kami ingin menitip kendaraan di lobi saat mau memeriksa masuk pun tidak diarahkan dengan baik saya sudah titip komplain ke kantor depan semoga kedepannya bisa lebih baik lagi
Pamabu,2025-12-02,4,untuk harga harga 700 an ini termasuk biasa saja sih untuk menu sarapan juga itu saja saya tinggal 5 hari bahkan sempat mendapatkan nasi yang belum mateng untuk kamar standar tidak terlalu luas namun bersih dan ada tambahan guling
nayla fauzi,2025-12-26,5,tempat nya nyamn masakan enak naik akses k lantai kamar pakai kartu sehingga privasi terjaga fasilitas mudah d akses
Hamdy,2025-10-02,5,diawali dengan cek masuk sedikit kurang lancar karena resepsionis kayaknya lagi tidak bersemangat sehingga tamu mungkin merasa kurang di lanyani dengan ramah dengan intonasi suara yang menggambarkan kesal tidak tau lagi kesal sama siapa tapi akhirnya membuat komunikasi tidak nyaman dengan tamu dan ini kerugian bagi hotel karena tamu tidak merasa nyaman terjadi malam ini 21 Sep 25 resepsionis pria semoga bisa bisa menjadi masukan agar kinerja lanyanan bisa ditingkatkan akan tetapi yang luar biasanya adalah di pagi hari seorang manajer bernama vegas menghampiri saya dan menanyakan perihal semalam dan menyelesaikan dengan sangat baik dan yang saya alami semalam seolah-olah olah tidak pernah terjadi karena
Devi Tara Avalokita,2025-12-02,5,ruangannya bersih cukup luas dengan satpam dan resepsionis yang ramah proses cek masuk sangat cepat fasilitas yang tersedia cukup lengkap termasuk pengering rambut kulkas brankas dan mengisi udara
Herlina Malik,2025-09-02,5,menginap di ibis style jakarta simatupang menyenangkan sekali kamar bersih dan nyaman dengan fasilitas modern seperti usb soket dan tempat tidur sweet bed yang lembut sarapan pagi enak dan variatif stafnya sangat membantu ramah dan cepat tanggap lokasinya strategis di samping kota mudah akses ke tol dan mrt buat menginap keluarga ini pilihan ideal mereka punya kamar keluarga yang luas anak sudut dan sarapan gratis untuk anak anak nuansa hotelnya juga unik dijuluki oasis di gurun dan terasa hangat dianjurkan banget
yoliandino susilo,2025-12-02,5,Tempat pertemuan nya nyaman layanan makanan dan istirahat kopi nya enak harga terjangkau jadi tempat langganan setiap bulan untuk mengadakan seminar kerenn barokallah
Djoko Angklung Nugroho,2025-11-02,5,pelayanan ramah lokasi strategis dekat dengan mall dan perkantoran saya ke sini urusan pekerjaan ada sepeda yang bisa dipinjam gratis menu sarapan lumayan bervariasi saat selesai makan diswari penutup oleh petugas yang keliling
Meisya Dewi Lestari,2025-12-02,5,tempat nya sangat bagus kamarnya nyaman bersih pelayanannya juga sangat baik ramah juga suka banget dehh sama hotel inii
Maulana Kurnia Fiqih Ainul Yaqin,2025-09-02,5,hotelnya nyaman banget kamarnya bersih dan rapi stafnya ramah dan selalu siap membantu lokasinya juga strategis jadi mudah kemana mana restorannya enak pilihan makanannya banyak dan rasanya mantap sarapannya lengkap ada menu lokal dan internasional pelayanannya cepat dan sopan senang banget menginap di sini pasti akan kembali lagi jika ke daerah ini
Anna Wendi,2025-11-02,5,kamar hotel bersih dan nyaman staf hotel yang ramah makanan jg cukup variasi dan enak merekomendasikan untuk keluarga bw
Riuwni Novitasari,2025-11-02,2,hotel teribet sepanjang perjalanan nginap dan dinas bukaanyak alasan sangat banyak minta surat keterangan menginap ampun ribet nama yang memesan ttp harus muncul di keterangan nginap yaampuun baru kali ini loh nginap nama pemesan juga mesti ditulis trus tanyain bawa sppd gakk padahakl dah tau kalau kita mmg diundang karena ada kegiatan di sni yang ttd sppd perjadin kita yaa yang mengundang kita datang donk dan harga perusahaan bisa berubah dengan alasan karena lagi banyak yang memesan wahh bisa gitu yaa karena baru kali ini nemu begini yaa yaa karena lagi tlg diperbaikin yaa karena harga dis
Kaiden Zero,2025-12-02,5,kamarnya nyaman banget sarapan nya jg bnyk pilihan n sudah pasti pelayanannya ramah banget kerenn
Kayyisa Rheva Shalitta,2025-12-12,5,pelayanan oke banget kamarnya nyaman dan fasilitas lengkap makanan bervariasi dan lokasi dekat dengan pusat dan pelayanan umum
Hasya Chanel,2025-09-02,5,lokasi sangat strategis berada di lokasi perkantoran dan dekat dengan pusat perbelanjaan dan kuliner sangat cocok untuk beristirahat disela2 pertemuan kamarnya nyaman dan bersih meskipun minimalis sesuai dengan harga yang ditawarkan
banana big,2025-12-02,5,Salah satu hotel yang strategis dekat dengan mall besar dan kantor kantor pusat dijakarta pelayanan ramah kamar bersih makanan lengkap
Rahmaniar Niar,2025-09-02,5,pelayanan dan staf nya ramah kamarnya nyaman banget bersih dan wangi aminnities nya lengkap juga seru banget nginep disini rasa makanan nya enak menuunya lengkap cocok pokonya bakal balik lagi si kesini
intan syawalia_,2025-11-02,5,penginapannya nyaman banget kamar bersih staf ramah dan lokasi juga strategis layak buat liburan
Reza Tama,2025-08-02,5,untuk layanan hotel oke pelayanan sarapan juga oke hanya kamar mungkin sebelum pelanggan masuk di fogging masih bau minyak urut walaupun lama kelamaan mulai hilang sedikit demi sedikit sejauh ini oke
Abah Enjoy,2025-10-02,3,Selama beberapa kali bertemu sejak tahun 2023 ini istirahat kopi dulu enak enak seperti rumah dibuat sekarang agak kecewa si seperti beli di kue jajanan pagi
Muhammad iqbal Ramdani,2025-11-02,5,tempat yang nyaman strategi tempat hotel nya pelayanan baik dan ramah semua makanan nya juga enak enak lain x akan nginap disana lagi
enonk rheino,2025-11-02,5,sarapannya enak dan variatif tempatnya santai dan ada area merokok juga dibantu mbak zahira di resto sarapan jadi lebih menikmati trims
Farid Tri Dewanto,2025-12-05,5,lokasi bagus untuk hotel daerah tb simatupang jakarta selatan dekat dengan cilandak alun-alun dan pintu tol jorr kamar bersih dan nyaman
