"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Mckatog DP","36","2025-12-18","5","Hotel bintang 3 harga bintang 4... tapi sangat masuk akal, karena pegawainya sopan2, ga kalah sama pelayanan hotel bintang 5... Secara hotel ini recomended, mengingat lokasi nya sangat strategis untuk akses ke Malioboro, cukup berjalan kurang dari 5 menit udah bisa menikmati hiruk pikuknya keramaian Malioboro... Untuk sarapan sudah tersedia makanan tradisional Yogya, gudeg yg legend... tinggal snack nya aja menurut saya yg suka jajanan tradisional waktu tgl 16 desember '25 tidak tersedia di resto..(next nginap d situ mudah2an ada) Overall ok lah, bisa dicoba lagi klo ke Yogya.."
"2.","Endi Sitompul","119","2025-10-08","5","I stayed 1 night only with my colleagues and had the opportunity to have dine in at the Restaurant with our daughter. Just two of us. The staff was very helpful, Pak Ruli and team to assist us in selecting menu for us. We ordered forget the name but like roll for SULTAN for starter and it was a-3-piece rollade with tasty flavor. The cold version of wedang uwuh was so fitted into our main course. Superb dinner date! Thank you for the Resto team and we'll be back for sure!"
"3.","Fariez Nurkholiq Ashshiddiqie","138","2025-12-08","4","Hotelnya bagus, pelayanan ramah, suka karena disediakan alquran dan sajadah di kamar. Ukuran kamar juga cukup luas. Tidak bisa kasih full 5 bintang karena kebetulan dapat kamar yang air panasnya tidak ngalir. Tapi di kamar teman infonya lancar saja. Sudah panggil petugas bisa, tapi pas dicoba sendiri tetap tidak ngalir. Tapi overall memuaskan."
"4.","aurelia valen","11","2026-01-01","3","Hotelnya over all bgus, lokasi juga deket sekali dgn malioboro. Hanya saya klo utk pengguna grab mesti xtra sabar karna nunggu lama sekali dan sering di cancel, dgn alasan jalan malioboro macet /ditutup. Jd susah klo mau pergi2."
"5.","sarah","22","2025-12-18","5","first time ke jogja inap di hotel Khas, untuk sarapannya enak, lengkap, krna saya pecinta makanan sereal, yg ini lemgkap smpai 3 macam (cco crunch,honey star, dan jagung) nasi goreng dan lauk lainnya enak dan segar semua. kamar bersih dan GONGnya utk jaringan TV dan WIFInya kencang👍 dan cukup puass inap disini, apalg lengkap dgn sejadah dan al Quran. tinggalin sepatu di sana biar bjsa kembali ke jogja. ❤️"
"6.","Nolianto Ananda","1694","2025-12-08","5","Great value hotel. Clean and comfy room. Nice breakfast, friendly and helpful staff. Nice location only 10 minutes walking to 0 km Jogja, 10 minutes walking to Bringharjo Market. Affordable price."
"7.","fx alvin k","25","2025-12-11","4","Lokasi cukup dekat jl. Malioboro tinggal jalan kaki 5 menit. Service oke dengan menu breakfast yg cukup oke juga. Ruang kamar oke bersih, nyaman, tv berfungsi dengan baik mau youtube dll, kasur bantal empuk selimut tebat hanya saja kamar mandi tidak bisa di kunci dan luas ruangan cukupan saja."
"8.","255_fabian setyawan","12","2026-01-01","4","Hotelnya bagus pelayanya tamah, tapi aku nunggu check in dari jam 2 sampai jam 4, harusnya sesuai jadwal jam 2 udah ready semua"
"9.","den yoga","147","2025-12-08","5","Deket sih dengan malioboro, banyak tamu dg bus ke hotel ini terutama pas sarapan terlihat sering penuh orang or malah sempat harus antri padahal hanya utk sarapan. Utk orang yg butuh tempat nginap dekat dg titik nol malioboro pas sih milih sini."
"10.","Angel Angel","19","2025-12-18","4","We choose this hotel because close too Malioboro..The room is clean, also bathroom, friendly staff, the breakfast menu is more traditional, yummy.., only the quality of jam and bread may need to be improved, or can put espresso machine, haha, your morning coffee too light.. mmm I just feel some staff only kind while we stay there, they change when we already check out.. don’t do that, not nice, by the way thanks for your service"
"11.","Mega Arina","7","2025-09-08","1","kamar lumayan bersih, handuk seperti sudah lamaa tidak diganti baru. ac rusak tidak dingin, cuma kipas. udah coba dibenerin tp tetep ngga dingin. karena konslet jadi listrik kamar sampai padam 2x. tv jg kadang eror. pesen 2 kamar, dan sama minus semua. ac ngga dingin"
"12.","Rio Yusuf","4","2025-12-18","5","Baru kali ini nginep di hotel bukan termasuk bintang 5 tapi pelayanannya supeeerrr ramah sekali, mulai dari security, resto, resepsionis semua nya gak ada yang gagal, untuk kamar sangat bersih tapi sayang dipan nya ngejeblos kebawah pas di tidurin, jadi kasur otomatis keangkat sedikit, untuk lokasi strategis sekali, sepertinya next liburan kejogja mau singgah ke hotel ini lagi"
"13.","Mike Staton","137","2025-09-08","5","The only place to stay in Depok, 4 star all round, the staff are amazing, super friendly. The rooms are very well presented and very clean. The beds are comfortable, nice pillows, and white sheets. The room size is perfect, you don't feel cramped. Access to the mail below is very close and you can keep out of the rain. Great selection of room service meals available, not overly expensive. Do yourself a favour and pay the little bit more and stay in a great hotel its well worth it. We will definitely be back next time we are in Depok. Highly recommended."
"14.","Dewi Rezkiana Putri","105","2025-11-08","5","Dengan harga segitu terbayar dengan fasilitas yang bagus, kamarnya super nyaman, staffnya juga ramah bangettt, aminities lengkap, kalau mau jogging pagi atau jalan malam ke malioboro bisa bangett 🤩"
"15.","Bernadeta R","155","2025-12-08","5","Lokasi mudah temukan walaupun di dlm gang.. Bis bs parkir di parkiran hotel Kamar tdk terlalu luas tp cukup nyaman.. Kebetulan kamar tdk dpt view.. Sarapan oke.."
"16.","Meirina Putri","37","2025-09-08","5","Hotel bintang 3 yang terletak sekitar 300 meter dari malioboro. Lokasi sangat strategis bisa jalan kaki ke malioboro atau naik becak. Kamarnya luas dan bersih, ada corner untuk sholat di setiap kamar dan disediakan sajadah serta Al Quran. Breakfastnya juga cukup lengkap, berbeda dengan hotel bintang 3 biasanya, menu protein ada beberapa varian,pilihan minuman lengkap, dessert juga cukup banyak, ada foods for kids. Parkiran besar. Hanya saja harganya memang cukup mahal untuk hotel bintang 3.. waktu itu saya weekend di bukan Juli harga 900 an per room"
"17.","nophe20","16","2025-09-08","3","Lokasi no debat. Staff ramah dan helpful Saya dan teman2 stay tgl 26-28 Sep A.n marice (icha) Mungkin karena weekend harga yg kami dapatkan mahal untuk kelas 3*** hotel. Kebersihan ok, yang saya heran harga kamar 600an ribu room only tapi handuk yg diberikan sudah tipis, dan pinggirannya banyak benang yang berurai, bahkan ga ada usaha sama sekali utk digunting dl benang2nya dan dijahit pinggirannya. 600k kalau dibali sudah dapat htl 4*** si area jl pantai kuta."
"18.","Adi Soemarna","40","2025-12-25","5","Nyaman sih..tp mungkin karena hotel lama ya.. jadi fasilitasnya belum update.."
"19.","Vina","13","2025-11-08","5","Kemarin menginap d khas malioboro, lokasi hotel sangat strategis, dengan staff yang ramah ramah dan bertemu dengan mba geiska. terima kasih khas malioboro, next sebagai destinasi menginap kalau ke jogja lagi."
"20.","Nofriana Ulfha","12","2025-11-08","1","krn saya tidak jadi berangkat ke jogja tgl 24 oktober 2025 saya mengajukan cancel tp di tolak pihak hotel. dengan alasan tidak bisa dicancel, udah jelas di situ ada fitur cancelnya. mengecewakan saja. apalagi lewat aplikasi trip.com."
"21.","Chairani Syahputri","66","2025-11-08","5","Hotel yang recommended utk menginap di sekitaran Malioboro... Harga terjangkau,staf ramah, pelayanan oke.. Sarapan bervariasi, kebersihan jg oke..mo ke Malioboro tinggal jalan gak smpe 10 menit... Kami pesan kamar dgn breakfast, hari terkahir menginap km minta sarapan dbungkus Krn pesawat pagi, Alhamdulillah staf responnya cepat dan terbantu banget dgn sarapan nya..."
"22.","Dex Ecca","3","2025-10-08","5","Ga begitu jauh dari malioboro, pelayanan ramah2 sekali staff nya, untuk kamarnya bener2 bersih ,,, Dan untuk sarapan d resto menu variatif dan rasa nya lumayan enak . Ga bakal nyesel nginep disini 🫶🏻"
"23.","Outbond Lembang Bandung","7","2025-10-08","5","Hotel nya baguuuss, pelayanannya juga bagus , semua nya bagus Ka caca baik, cantik, terbaiikkssss Sejauh ini saya suka bgtt, khas jogja nya kerasa banget pas awal masuk ada aroma aroma khas gituuu"
