User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Pare Roocheepaht,2025,5,West Jakarta sudut kamar pengalaman West Jakarta menawarkan pengalaman yang tinggi cukup secara harfiah karena menempati lantai atas menara gama menara yang menara memberikan salah satu perspektif yang paling menakjubkan dari kota itu adalah surga bintang lima yang benar menggabungkan kemewahan kesehatan dan lokasi spektakuler masuk jantung jakarta segitiga emas distrik bisnis hotel sorotan dan fasilitas lokasi yang terletak strategis masuk distrik setiabudi menawarkan akses yang sangat baik ke bisnis utama dan daerah komersial makan di henshin kunjungan wajib terletak di lantai atas 67,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9990216493606567,Facilities & Amenities,Facilities & Amenities (1.00); Guest Experience (0.99); Room Quality & Comfort (0.99)
Lucius Rianto,2025,5,tempat yang luar biasa sangat mewah namun homy pada saat yang sama mengunjungi tempat ini untuk pernikahan keluarga dan semuanya luar biasa dan sempurna mereka memiliki berbagai minuman selamat datang dan juga free popcorn di lobi utama meskipun Anda perlu untuk meminta itu kamar bersih dan memiliki banyak ruang terbuka tirai jendela otomatis dan juga tirai mandi TV sudah pintar sehingga Anda dapat dengan mudah menelusuri menggunakan akun youtube Anda dan menonton favorit Anda youtuber pilihan sarapan memiliki sangat beragam variasi selama masa tinggal saya mereka menawarkan Indonesia,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9993832111358643,Facilities & Amenities,Facilities & Amenities (1.00); Family & Group Friendly (0.97); Service Efficiency & Responsiveness (0.96)
Dan B,2025,5,Hotel luar biasa dengan pemandangan luar biasa makanan di restoran hanya lezat seperti selalu keramahan di atas dan di luar apa yang saya telah mengalami masuk negara lain khusus terima kasih kepada staf klub Westin yang melakukan segala sesuatu di atas dan di luar untuk memastikan tamu yang baik merawat dan staf resepsi menghargai dadang hendra tidak bisa menunggu untuk datang dan mengunjungi Anda semua lagi,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9988002777099609,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Quality (1.00); Facilities & Amenities (1.00)
Andria Efs,2025,5,Hotel terbaik untuk staf layanan berkualitas tinggi sangat membantu dan ramah dan tidak bisa melakukan lebih banyak untuk Anda makanan yang sangat baik dan kamar luas nyaman dan bersih yang terletak masuk salah satu menara tertinggi masuk jakarta pemandangan adalah menakjubkan selamat semua staf untuk keramahan yang luar biasa,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9992699027061462,Service Quality,Service Quality (1.00); Facilities & Amenities (1.00); Room Quality & Comfort (1.00)
Steph C,2025,5,Anda bisa memiliki pemandangan panorama yang indah dari jakarta kota kamar p's terlihat sedikit tertanggal tapi ruangan secara keseluruhan bersih nyaman dan berfungsi dengan baik,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.999005138874054,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.99)"
Erik Eka Putra,2025,5,Jakarta Barat menghadirkan pengalaman menginap yang mewah dan nyaman kamarnya luas dengan pemandangan kota yang spektakuler dari ketinggian tempat tidur super empuk dan fasilitas lengkap pelayanannya ramah dan profesional sarapan variatif dengan kualitas premium lokasinya strategis di kawasan bisnis cocok untuk menginap maupun perjalanan kerja,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9994121789932251,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (1.00); Guest Experience (0.99)
Didit A Irwantoko,2025,5,Salah satu hal yang menyenangkan di hotel ini adalah keramahan pelayanannya namun sayang posisinya di jantung kemacetan rasuna berkata sehingga harus sabar melihat jam yang tidak macet jika mau turun ke jalan antara siangan atau sekalian malam lepas 2100 lobi nya ada di lantai bawah yang harus naik dulu dan ada kamar klub kopi serta spesial di 52 dan 65 wifi nya juga tidak danau ribet cuman tanda mana mau ke mana yang kurang mata cathing misalnya pintu masuk toilet pria wanita baik bisa dibetulin lebih baiks,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.997681736946106,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (0.99); Facilities & Amenities (0.99)
Panda Arts,2025,1,sore kesini menunggu suami ada acara di lt 1 yang menunggu di restonya kagak ada ramah2nya muka jutek masam kayak gue ganggu saja tapi kita cuma bisa ala carte ya dikira gue mau makan buffet jam segitu belum cewek dua yang menunggu di lt 52 meja setelah resepsionis gue ke meja nyapanya gini yaa kenapa apa yang ingin ku tanyakan resto di mana mba ohh resto situ gue bilang terimakasih diem saja mana tidak ada senyumnya tuh berdua anggap remeh org dari penampilan apa iya hotel bintang 5 begini begini mohon maaf gue keluar hotel tidak ada yang begini yang ramah cuma satpam layanan buruk tidak akan akan,KOMPETITOR,Bintang 5,TheWestinJakarta,negative,0.9958508014678955,Guest Experience,Guest Experience (0.65); Booking & Reservation Experience (0.56); Service Quality (0.53)
Trent Prestegar,2025,5,kamar hotel bintang lima besar dan memiliki pemandangan yang bagus dari jakarta staf adalah semua sangat ramah dan profesional kolam renang hot tub dan sauna di tempat sarapan besar dengan berbagai barat indonesia korea indian dan permen lokasi yang baik satu-satunya hal adalah lalu lintas di jalan di luar bisa buruk terutama jika Anda perlu u belok dari sisi lain lobby jalan utama adalah di lantai 52ns dan kamar di atas itu jadi bisa sedikit membosankan harus naik ke bawah dua set lift untuk pergi keluar tapi layak untuk pemandangan,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9987165927886963,Facilities & Amenities,"Facilities & Amenities (0.96); Location, Accessibility & Parking (0.94); Service Quality (0.86)"
Widia Hartono,2025,5,datang ke Jakarta Barat untuk menghadiri pertemuan asosiasi aplikasi di lantai 1 ruang medan area parkir cukup luas dan mudah diakses dengan lift yang nyaman dan ruang modern pertemuannya berkualitas tinggi sangat cocok untuk acara formal seperti rapat atau seminar makanan yang disajikan juga cukup enak dan berstandar hotel bintang lima secara keseluruhan Jakarta Barat memberikan pengalaman pertemuan yang profesional dan berkelas,KOMPETITOR,Bintang 5,TheWestinJakarta,positive,0.9994638562202454,"Location, Accessibility & Parking","Location, Accessibility & Parking (1.00); Facilities & Amenities (1.00); Room Quality & Comfort (0.99)"
