"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Chris Keppel","3","2025-12-01","5","The staff at this hotel are second to none! Every single one of them is so friendly polite and extremely helpful from the reception to house cleaning restaurant and bar people. It has been and still is the most enjoyable experience anyone could want on there stay here! The rooms are very nice and clean with everything you could possibly want. I’m already looking forward to my next stay with them! Thanks team the little bit extra you guys put in has made it so worth while for me being here.with the kindest regards Chris"
"2.","Siahn","5","2025-12-03","3","We recently stayed at truntum for 2 weeks as a family of 4 in a grand deluxe pool side room. We have always stayed here when it was grand inna as the location is amazing for us. The staff are all amazing and our toddlers loved spending time with all the girls at reception and at breakfast. My eldest loved joining in on the hotel activities. Thank you to Indayani & Nina for being so lovely to our family. We chose a pool side room so we could swim while the kids had a midday nap. One day our room hadn’t been cleaned before their sleep yet and we always put the do not disturb sign up and have the door locked. My husband rushed back in the room (because he heard something on the monitor) to find two men in the room who had woken up our girls and scared them. He told them to get out multiple times and when I went to complain about this I was told that it’s hotel policy to check the rooms at 2pm (they had used the master key) and that I need to call management to let them know that my children were sleeping. Absolutely unacceptable. It made me feel unsafe in my own room. If we hadn’t of experienced this I would’ve given an absolutely glowing review but this policy needs to be reviewed. It’s a violation of privacy. Out of our two week stay we only had one negative but it was a pretty big one. We will most likely stay here again in the future but I will definitely be bringing this up and discussing it before checking in."
"3.","Suneela Melkote","8","2025-10-31","5","If you want a vacation without ever leaving the room, then choose this one! We stayed October 13 and 14 2025 at this gorgeous Hotel. It is dream location overlooking the Indian Ocean. We requested a room overlooking the beach/ocean and they upgraded for a small fee. We watched beautiful sunsets right from our room! The breakfast/dining area is set up right so close to the beach that you feel you can reach out touch the water! Large spacious/clean rooms, excellent service by the staff. Very polite personnel, they seem surprised when we tipped them, no expectations! Very attentive. We called them multiple times with various requests, each time they complied patiently and politely with a smile! Plenty of shopping walking distance to the hotel. We regret not being able to stay longer. Hope to go back. Thanks for making our stay so memorable."
"4.","Rini Indah Sari","14","2025-12-01","5","⭐⭐⭐⭐⭐ Saya sangat puas menginap di Hotel Truntum! Dari receptionist sampai bell boy, semua stafnya ramah banget, komunikatif, dan perhatian sama tamu. Awalnya saya cuma mau nginap dua malam, tapi karena hotelnya nyaman, bersih, dan pelayanannya keren banget, akhirnya saya memutuskan untuk extend tiga malam lagi. Waktu saya mau perpanjang, receptionist yang bernama Juny bilang kalau AC di kamar saya agak kurang dingin, padahal menurut saya sih udah oke aja. Tapi karena dia nggak mau saya kecewa, Juny malah nawarin saya pindah ke kamar yang lebih luas — wah, luar biasa banget pelayanannya! Proses pindah kamar juga cepat dan dibantu langsung sama Juny bareng satu mbak receptionist lain yang juga super ramah (maaf saya lupa namanya 🙏). Semua ditangani dengan sigap dan penuh perhatian. Lokasinya strategis banget, kamar nyaman dan bersih, dan harganya juga masih terjangkau untuk kualitas sebagus ini. Terima kasih banyak buat Juny dan semua staf Hotel Truntum yang udah kasih pelayanan the best banget buat saya. Highly recommended! 🌟🏨✨"
"5.","Fatma Yulina","77","2025-10-31","4","Excellent location right by Kuta Beach with warm hospitality Truntum Hotel enjoys a prime location just steps from Kuta Beach, ideal for beach lovers and sunset views. The rooms are clean and comfortable, though the TV reception and channel selection could be improved. The hotel is currently undergoing renovations, which may affect some facilities, but the staff are consistently friendly and helpful. Hopefully, once renovations are complete, all facilities will be upgraded and more hi-tech oriented, enhancing the overall guest experience"
"6.","Moonera Green","3","2025-08-31","5","Myself and husband stayed here for 7 nights., 29July -6August 2025. We thoroughly enjoyed our stay, everything was great from the kind reception we received when checking in, as well as the lobby assistants, the staff was exceptionally helpful and friendly. We had spa treatments which was fantastic, a special thank you to Suci at the spa bookings, The breakfast was really enjoyable. Rooms were clean and spacious. Entertainment at the hotel was great, we enjoyed the Friday evening Sunset Grill . The hotel is easily accessible to the beach and shopping malls. Thank you Truntum staff for making our stay pleasant, we will surely be staying at this hotel on our next visit. We are happy to recommend this hotel to anyone visiting Bali."
"7.","Dwi Setijo Widodo","352","2025-12-03","5","One of legendary hotels in Bali under Inna Hotel chain. The architecture of the building has a vintage style of Bali in the old days. If you look for a nostalgic ambience of Bali, Truntum Kuta is a perfect place for you. Also the well known Kuta beach is just a walk distance from Truntum. Very strategic!"
"8.","Jasmin Knecht","11","2025-12-01","5","The staff are incredibly friendly, kind, and very attentive. They take great care to keep everything very clean and often decorate with flowers. I felt very comfortable and well taken care of as a lone traveler and I hope they are properly valued and well-paid by management."
"9.","Raden Rachmad Aditya","9","2025-08-31","5","Salah satu hotel yang cukup lama di bali. Harga kamar sepadan dengan fasilitas yang didapatkan. Bersih, nyaman, service juga sangat baik dari staff yang bertugas, namun ada beberapa fasilitas yang memang harus diperbarui. Ada akses langsung menuju pantai, jadi salah satu pertimbangan kenapa memilih hotel ini selain dari harga dan fasilitasnya. Overall puas menginap di sini."
"10.","Dicta Lingua","23","2025-08-31","2","sewa kamar executive suite harga 2.6jt tp tidak sesuai ekspektasi. kamar emang cukup besar, balkoni besar view laut tp: - AC bocor sampe banjir ke lantai - Panggil perbaikan AC harus ditelepon 2x baru nongol teknisinya - Kamar jauh dari lobi hrs jalan 5-10 menit ribet, intinya hotel terlalu besar dgn akses membingungkan - bangunan kelihatan tua dan butuh pembaruan - breakfast kurang enak - akses ke kolam renang jg membingungkan - lainnya biasa aja jadi gak cocok dihargai 2.6 jt, pantasnya 1.6 jt aja dengan kondisi spt itu. klo punya 2.6jt mending booking Pullman yg standar atau hotel bintang 5 lain drpd executive tp kek gini."
"11.","Andy Yonatan","52","2025-07-31","5","Hotel bintang 4 bagian dari HIG Group. Sudah berkali-kali menginap di kamar dengan pool access. Keunggulan hotel ini terletak pada lokasinya yg strategis dengan akses langsung ke pantai. Interior kamar sudah diperbaharui dan spacious. Overall hotel ini oke. Hal yang mungkin dapat ditingkatkan adalah kualitas makanan waktu breakfast, baik variasi makanan maupun banyaknya pilihan serta rasa. Di waktu malam, di hotel terdapat Pasar Senggol, makanan a la carte dengan rasa yg masih ok dan harga reasonable. Di hari Senin dan Rabu tersedia buffet disertai penampilan. Hari Rabu terdapat pertunjukan barong yg masih cukup menghibur. PS. Hotel ini sangat pas untuk menikmati Sunset di Kuta Bali."
"12.","Amalia Putri","5","2025-08-31","1","House keeping gimana cara kerjanya? Masih jam 10 pagi ketika kita keluar kamar, mereka sedang membersihkan kamar sebelah, ketika kita kembali 1,5 jam kemudian kamar masih belum di bersihkan dan mereka sudah pergi. Kita complain ke front office bukanya minta maaf secara professional malah membela house keeping dengan berbagai alasan, bilang masih istirahat lah., gimana jam 11:30 siang waktunya kerja Bukan sih? We left at 10 AM?? Waktunya istirahat??? Mereka gak lihat sign “CLEAN THE ROOM” di gantung di pintu??? Bad management"
"13.","Rayya Nameera Yasmine","449","2025-07-31","5","Pelayanan ramah banget. Meeting room bersih. Audio bagus. Snack enak. Kamar bersih dan luas. Pantai sangat dekat, tp ga bisa bebas pemandangan krn banyak kios. Breakfast enak, antri, ramai."
"14.","Jimmy Ferandino","43","2025-07-31","5","lokasi sangat strategis, pelayanan cepat, kamar cukup bersih meskipun agak kuno. Mungkin area lobby dan kamar perlu direnovasi agar lebih modern. Overall memuaskan menginap di sini"
"15.","Masbams","17","2025-05-31","3","Lokasi. : So far Lokasi bagus posisi sudut kuta, dekat pantai, kemana mana dekat Kamar : Bangunan lama namun terawat dengan baik Layanan : standard saja Resto : breakfast menu itu itu saja tidak variatif, tapi lumayan banyak pilihan kolam renang : biasa saja Suasana : di kamar dan di hotel membosankan.... Stay : 3 Malam ; rate 1.2jt / malam"
"16.","Oos Depok","442","2025-07-31","5","Biar bintang yg bicara, bangun tidur, shalat shubuh, langsung jogging dipinggir pantai kuta, hotelnya persis di pinggir pantai kuta, ke discovery mall jalan kaki 500m dan ke beachwalk kurang lebih sama 500m, sarapannya lumayan 7 / 10, ada beberapa pelayan yg mendului turis asing daripada kami turis lokal 😁, wajar lah mungkin sdh budaya kalau turis asing lebih dihargai dari turis lokal, tapi ngga semua pelayannya, terutama kejadian ini di saat sarapan pagi, antri omelet duluan tapi turis asing dikasih duluan, kami dilewati 😁😁, semoga management bisa memperbaiki hal² spt ini, rekomen nginep disini, nyaman, tenang dan mau balik lagi kesini."
"17.","yuvenalia","41","2025-07-31","5","Akses pantai sangat dekat, pelayanan sangat baik, breakfast enak. Anak² sangat senang di sini. Sangat dekat dengan konservasi penyu, sehingga kami sempat mengikuti acara tukik release."
"18.","Paula Williams","26","2025-08-31","5","My 2nd time at Truntum Kuta. Convenient location to be able to go for a walk down the street. The staff are wonderful. Duty Manager, Charles or Charlie Boy as I called him, couldn't do enough for me. Solo, single, senior travelling alone went above and beyond to ensure that I was looked after very well. Thankyou ALL for your wonderful service. ❤️ Paula"
"19.","Adnan Aldimashqi","1","2025-10-01","4","I stayed in this hotel for 2 weeks The staff were nice and helpful The location is great I just have 2 pieces of advice for them The air conditioning system needs to be upgraded I stayed in a room with old air conditioner with molds inside it and so loud and when I asked the staff about it they told me that I can’t adjust the fan speed And also they could use a little bit of improvement on the breakfast food (the cooked dishes) Other than that everything was good"
"20.","corinne di dio","2","2025-07-01","5","We stayed 10 days in May and it was great the staff were amazing friendly and helpful . Special mention the manager koca kola making sure we were happy and share some useful tips also Astika was great very caring always ready to help . The hotel is just across the beach and very central for shopping. We loved it and will be back . Thank you for a great stay Santo and coco Di Dio"
"21.","Bala Apparao","75","2025-10-01","5","Love the Location. At Kuta beach Doorstep. All the Vibe. and Buzz. 100s of Restaurants just around. We gathered here for Business and Holiday. 4 nights 3 individual rooms. Buffet Breakfast was beyond Par. Staff were superb. Here's Juni and Annissa from the Front Desk. Made us feel welcome always. Picture taken on Day 3 of 4. So you will feel the warmth of this place..."
"22.","Nattluke1","39","2025-12-01","3","I stay here because reviews. And you know what I see.i come bali many time. this hotel make me feel so bad I want to ask u why u give me yucky room ??.I don't know what to say Pic can say it.!! Never back again!"
"23.","Moe Moe","37","2025-07-31","5","-Superb location . Just in front of the famous Kuta Beach -Three swimming pools in hotel compound so you can chill whole day in the hotel -3 mins walking distance to convenient stores/ restaurants/Shops and SPA❣️ -Safe for ladies travellers as everything is closed with hotel"
