"No","User Name","Review Count","Review Time","Rating","Review Text"
"1.","Peter Reinhardt","36","2025-12-01","5","This is an excellent choice for an airport hotel. We booked via Expedia and exchanged several messages to arrange their free airport transport. The pickup point was a walk from international arrivals, but a smiling driver easily found us when we arrived after midnight. The staff is super friendly and helpful, and it was so nice that no one was expecting a tip. The breakfast has lots of yummy choices, and we had a nice, simple dinner there too. The rooms are well-appointed (with robes) but smallish for a hotel of this class."
"2.","Wawan Soerachman","89","2025-12-10","5","Impeccable service from the hotel team members. From management to pool service restaurant staff. Great looking hotel with resort feeling to it. Breakfast choices are plentiful. Complimentary shuttle to CGK airport is a plus. Lounge access for the titanium elite member is good, although complimentary Beers and wine would be a nice addition to the lounge benefit inline with other Sheraton hotels lounges in Jakarta. We had a great stay. Thank you."
"3.","Veer Bharwani","5","2025-12-10","5","Went for a wedding here and stayed 2 nights. It was amazing really spacious and gave great comfortable vibes. Breakfast was amazing, and the café in the lobby had great service. The rooms were really big, clean, and nice. Definitely deserves 5 stars, and I really recommend it for anyone checking in near Jakarta International Airport."
"4.","Mia Novita sari","5","2025-07-31","5","I stayed at Sheraton Bandara on July 15–16 and had a truly pleasant experience. Triana from the reservation team was very helpful, friendly, and responsive. I booked the stay for a special occasion, and everything was arranged beautifully. All the hotel staff were warm and welcoming, which made me feel very comfortable throughout my stay. The hotel has a peaceful and calming atmosphere, perfect for anyone looking for a quiet and relaxing getaway. The service was truly excellent. I did encounter a minor issue when trying to connect to Netflix on the TV, a message appeared asking me to contact the hotel staff. However, I was already quite tired and chose not to follow up. It wasn’t a big deal for me One small suggestion it would be helpful if the security staff at the entrance could inform guests when parking at the hotel lobby is unavailable, to avoid confusion or unnecessary back and forth when looking for a parking spot. Overall, I thoroughly enjoyed my stay at Sheraton Bandara and would highly recommend it.✨"
"5.","Mohd Yusrizal Izri Bin Mohd Yusoff","152","2025-12-10","5","I spent a week at the establishment and found the atmosphere to be very pleasant. The breakfast team, including Caca, Nazwa, and Aniza, provided excellent service. For dinner, I opted for the &More restaurant and would like to extend my gratitude to Simar for the outstanding service. This hotel also features a mini zoo and a lovely swimming pool."
"6.","Salsa Mesya","1","2025-10-31","5","Alhamdulillah, my experience at Sheraton Jakarta Soekarno Hatta Airport Hotel was truly exceptional. I had the pleasure of being treated to a rejuvenating spa massage by the incredibly skilled and friendly therapist, Wiji. Her professionalism and expertise were evident in every stroke and technique, leaving me feeling deeply relaxed and refreshed. Wiji's warm smile and attentive service made me feel at ease, and I thoroughly enjoyed my time at the spa. Jazakumullah khairan, Wiji, for an outstanding treatment. Your dedication to your craft is truly appreciated. Insha Allah, I will return and recommend your services to everyone."
"7.","Syahrial Lubis","9","2025-10-01","4","Stayed here as we need to catch an early morning flight from CGK. Room is spacious, clean and modernly decorated and renovated. The hotel's public area including Lobby & Restaurants have also been renovated to a more modern feel. Only the corridor leading to the rooms still has that 90''s feel (the hotel originally opened as Sheraton Bandara back in the 90's/early 2000's). Despite this is an airport hotel but it feels like staying in a resort as the design is low rise and consist of cluster of buildings overlooking an artificial lake. Love to stay there again if we have an early flight out of CGK."
"8.","Arif Maulana","17","2025-12-24","5","Lokasi sangat membantu buat yg baru landing ke cgk mau transit ke airport lain .. ada free shutle bus dijemput dari airport ke hotell.. room bersih nyaman .. bereakfast menu juga lengkap .. service overall ramah dan membantu . Mungkin kedepan ya bisa banyak lagi promo ya buat member marriot bonvoi"
"9.","Noura","3","2025-12-01","2","We arrived early and asked for early check-in. The staff said they would prepare another room since our booked room wasn’t ready, and asked us to wait by the pool. We waited for a long time with no update. We ended up eating at the restaurant, and only when the staff called the reception did we find out the alternative room was already ready — but no one informed us. In the end, the “early room” was only one hour earlier than our actual check-in. The room had poor ventilation; the AC was too cold, and turning it off made the room too hot to sleep. Breakfast options were average. The best thing about the hotel is its close proximity to the airport."
"10.","John Ricardo","1","2025-10-31","5","My wife and I deliberately vacationed in Indonesia, and stayed at the Sheraton Airport Hotel to take a short break to restore our energy, it turned out that the Sheraton Airport Hotel was extraordinary. It provides comfort and the receptionist was very friendly, the facilities were complete and it turned out there was a spa too, and I stopped by Annathaya Spa, was greeted by the spa receptionist and given a spa menu, I took a 60-minute traditional massage treatment, the massage was very fitting for my tired body, and very detailed when massaging the body, good massage techniques, and I was massaged by therapists Wiji and Bella. Highly recommended, I will definitely come back another time."
"11.","soroush salmani","70","2025-10-01","5","Loved our two days stay at this hotel. The breakfast is next level and the staff is super kind and professional. Special thanks to Kevin who took a great care of us. We loved our stay and you were definitely the reason behind it. Highly recommend this place if you want a nice place near the airport."
"12.","Leony Kartika","4","2025-07-31","5","Our family and I stayed one night, and it was truly a pleasant experience. We were greeted by friendly service. The hotel room was spacious and clean. The restaurant offered a complete menu, from Asian to Western, all freshly prepared. The supporting facilities were complete and clean, including gym, a playground, a mini zoo, and a children's pool. Very satisfying."
"13.","Freya Sophia","3","2025-10-31","5","I recently stayed at the Sheraton Jakarta Soekarno Hatta Airport Hotel and had an exceptional experience! The hotel's facilities were top-notch, especially the Annathaya Spa, which offered an outstanding massage treatment. The therapists were professional, skilled, and made me feel completely relaxed. The spa area was clean, serene, and very comfortable. The hotel's restaurant also impressed me with its delicious food and extensive menu options. I particularly enjoyed the variety of dishes available. Overall, I highly recommend the Sheraton Jakarta Soekarno Hatta Airport Hotel for its excellent service, comfortable stay, and fantastic spa experience. I'll definitely be back!"
"14.","Murad Samaren","167","2025-07-31","4","I love this hotel however location is not good except for airport close. Room are clean, neat. Staff are helpful, respectful and always smile. Special thanks to receptionist THEO was so helpful and helped me in understanding Traveloka payment. Food breakfast was stunning traditional and international food are there with high sheraton standard. Fish outside near fountain were amusing specially if you have kids. However, I couldn't find activities outside the hotel in closer area. Even decent coffee shops are not around. I would go to central Jakarta for variety of activities."
"15.","Kim아영","6","2025-10-01","1","Never use the towels at this hotel. After my shower, the towel turned black just from drying my body. It smelled exactly like a dirty mop. The stains and the overall filthy look made it obvious that these towels had been used for cleaning before being given to guests. Another so-called clean towel even had a dead mosquito stuck in it. Completely disgusting. The towels here are not safe or hygienic. If you stay at this hotel, bring your own towels or you’ll regret it. I never expected to have such an experience at a Sheraton. Truly shocking and unacceptable."
"16.","Slavko Kocijancic","261","2025-10-01","4","We have chosen this hotel since there were protests in Central Jakarta and the hotel is near the airport. Otherwise the location is not that good. Noise insulation in the room is weak so it is loud because of aircrafts. In a walking distance (less than 30 minutes) just a couple of restaurants, no matkets. Chairs at the terrace are not clean, room facilities are average. I wouldn't say it is 5 star hotel. Swimming pool is nice, staff is friendly and work is done adequately. Breakfast was good, but not superb."
"17.","Yosra Hijazy","28","2025-10-01","3","We thought the hotel was inside the airport, but it’s actually 15 minutes away. Breakfast was good and the rooms were nice, but the first room had no balcony or window and felt very stuffy. We paid extra to change rooms, but the new room was right on the hallway with no privacy. The layout requires long walks to reception. Overall, I didn’t enjoy my stay and wouldn’t recommend this hotel."
"18.","Chuleeporn Dechakaisaya","11","2025-10-01","1","I am writing to express my disappointment regarding my recent stay. Upon returning from a long flight, I discovered that the shower drain in my room was not functioning, which led to a significant overflow of water that leaked into the main bedroom area. This situation was highly disruptive and required me to request a room change late at night. Although the room was changed promptly, I was surprised that no further service recovery or assistance was offered to compensate for the significant inconvenience. The experience made what should have been a restful night an incredibly exhausting one."
"19.","Giorgio Saluto Girsang","5","2025-10-31","3","The room is great 5stars, the service is great 5stars. The only issue was on the second dinner, the bagel had raw sloppy salmon, pieces that you would normally not put in a sandwich, it should either be smoked or lean raw salmon. The Philly cheese steak was not a Philly cheese steak nor the good type of meat that they promise on the menu, raw meat hard to chew on. Most importantly, the staff is not paid enough, they all deserve a salary raise. So please Sheraton, ensure that all dinners have high standards and ensure to raise the staff's salary cause they really deserve it."
"20.","Amr Al-Kabr","7","2025-07-31","3","Great rooms, although it looks quite outdated from the outside. Rubbish service for a Sheraton, especially when booking the complimentary airport shuttle. Decent but wide spread of breakfast, had better in other hotels in Jakarta. I personally would never stay in this hotel due to its service, however, I hope that all can be improved. It could be noted that the receptionist who handled the airport shuttle booking looked very very blur when I asked regarding for the booking airport shuttle. I hope the hotel does a better service to NOT TARNISH Sheraton’s name and Indonesian hospitality."
"21.","pika cuuu","1","2025-12-10","5","Beberapa hari lalu saya baru berlibur bersama suami dan menginap dihotel sherathon airport, disambut oleh pelayanan yang baik, apa lagi receptionisnya sangat ramah sekali nuansa hotelnya juga nyaman, dan tidak lupa selalu mampir ke annathaya spa buat massage, pijitan yang bagus ditangani oleh profesional massage, sehingga membuat badan jadi relax kembali, sangat merekomendasikan temen2 yg staycation disini buat mampir ke massage nya🥳"
"22.","Anthony Larkin","3","2025-07-31","5","We had an amazing night here. The airport shuttle was perfect and the driver was patient and kind even though our flight was slightly delayed. Breakfast was superb. I took the recommendations of our waitress and she was 💯 correct with her choice of delicious local food. Thank you."
"23.","iing muttakhiroh","176","2025-07-31","4","I believe this is the best hotel near CGK airport. If you are looking for a very nice place for your transit, this place is definitely a must visit. The room is very spacious, the facilities pretty nice and the services are wonderful. The price is little bit high compared to others, but its worth it. They have very comfy bed, fantastic 🚿 (with the nice amenities) , great food (I definitely recommend to order the breakfast. We ordered for sahoor and with 200k, they give us more than what we paid for), and multiple facilities. What we love the most is the flexibility check in/out which is very useful for travellers. The location is not inside airport, but its next to the airport. So you need shuttle (its not suitable for walking distance). They offered free shuttle every hour and you can request for specific hour if they are available. The building itself is very spacious, with outstanding swimming pool and working area, make it perfect for families or couples. Eventho the location is just next to the runway, but the isolation system is very great make it super calming area to rest. Definitely recommend this place for your excellent transit experience."
"24.","Terry Johns","61","2025-10-31","5","A brilliant place to stay if you have a layover in Jakarta. Hotel bus to hotel and back to airport runs every hour. Takes you directly to your terminal. Nice Indonesian style breakfast."
"25.","Elena Fernández","48","2025-08-31","5","Absolutely perfect!!! The best breakfast I have ever tried! The room was impecable. The modern gym and clean gym. A swimming pool to die for and the food was delicious! The Best Choice and even more conveniente since it is super close to the AirPort! It’s a win win! And all the staff are incredibly nice and helpful. And the cherry in top… the spa! Dont you leave without even trying a 60 minute massage. It is a MUST! Plus, you can enjoy the facilities even after the check out, If you have some cree time until your flight."
"26.","Fong","6","2025-07-31","5","I had an exceptional stay at Sheraton Jakarta Soekarno Hatta Airport! From the moment before my arrival, the concierge team reached out to arrange complimentary pick-up services, ensuring a smooth experience. Check-in was professional and efficient, and my room was spacious and spotless. The lounge staff impressed me with their professionalism and even addressed me by my last name — such a personal touch. Breakfast was delicious, and the team went above and beyond to prepare the local drink *bir pletok* for me. I’m excited to stay again and highly recommend this hotel for its outstanding hospitality!"
"27.","R Lesmn","131","2025-10-01","4","If you're looking for a Bali like hotel near Jakarta's airport this is to go. Room is big and nice, some looking at the planes while they passed (but no noise inside the room). Parking for guess too far away n they dont put parking stop blocks while they put light poles casually in the middle of parking space. This actually caused accident."
"28.","Reddy Panggabean","591","2025-10-01","5","Stay here with my family before our flight to Japan. Checkin process was seamlessly smooth. My toddler daughter had a pleasant experience strolling around the hotel. Our breakfast time was delightful, our daughter received drawing utensils to get her occupied. We also received complimentary cake from Dimas and Tika. These compliments really made our day. A good start for our long flight. We hopefully get another chance to stay here next time."
"29.","Cuisine Quest","339","2025-10-01","4","The only reason I gave it four stars is the lack of an executive lounge, which they make up for by a couple included dishes for dinner. Otherwise, standard Marriott excellence, comfortable beds, very beautiful grounds with nicely manicured vegetation. Close to the airport is a bonus!"
"30.","Aaron Bonvin","32","2025-07-31","5","Close to the airport. Staff is very kind, three people took the time to help me with a problem that I had. Breakfast is excellent with lots of choice. The restaurant is also very good and great cocktails too. Rooms are comfortable, sufficient size and clean."
"31.","Afzal Shaikh","147","2025-07-31","5","My son broke his leg and the manager Nidy and his team took care of us like we we’re family. They escorted us to hospital, translated for us and stayed by our side. When they say they take care of you, they literally make you one of their own. To top things off the breakfast is probably the best I have ever had in my life. I would fly back from 🇨🇦 just to stay at this hotel. Just Amazing!"
"32.","Notyourbusiness","322","2025-08-31","4","Great rooms and pool. Nice restaurants. Shuttle service from and to the airport a massive plus. Location wise, it's basically between two runways in the middle of the airport. No convenience stores nearby so you have to rely 100% on food and beverage from the hotel restaurants. Would recommend for a stopover only."
"33.","Apriliya eriyani","6","2025-08-31","5","2 kali menginap di sini , nyaman banget. Hotel bersih , staff smua ramah , makanan enak semua.menginap bersama keluarga sangat nyaman . Anak2 jg nyaman sekali. Next kalo k jakarta bakal nginap d sini lg 🫶🏻"
"34.","Adrian S. (Xie Zhong Feng)","105","2025-05-31","5","Had a very wonderful experience staying here despite only for a night. During check in I realized that I forgot to use the promotional code for free breakfast, but the front desk staff were so patient and allowed me to make a new booking using the code while cancelling the wrong one. Tania from &More cafe also showed excellent hospitality with her great product knowledge and prompt services - rectifying a very minor issue with utmost care. Very recommended to stay here if you are looking for hotels near airport. The design and ambience made you forgot this is located in the busy street of Jakarta thanks to the lush garden and lake."
"35.","MS Madjid","6","2025-12-01","5","Hotel dekat bandara Soekarno Hatta dengan view danau, bersih, nyaman, tenang. Menu breakfast yg bervariasi serta pelayanan waiters yg ramah (Caca)"
"36.","Man Kien","72","2025-07-01","5","Hotel very near to Soekarno Hatta International Airport, transport was easy. Have shuttle too every hour. Me have room with terrace balcony, can walk from room to nearby swimming pool. Have a small animal garden behind with rabbits, parrots and tortoise. Definitely coming back here on next trip. Have all day dining restaurant too and the mocktail is very very nice taste. Definitely recommend to try. Halal too. Staff was super friendly and very nice in explaining to customer, especially Ms Aileen & Ms Oktri, both was professional and nice."
"37.","Heidi Stegmayer","13","2025-07-01","5","My husband and I thoroughly enjoyed our time at this Hotel when in between flights to and from CGK! The rooms were very clean and comfortable, the location near the airport was extremely convenient and the pool and grounds were beautiful! But what made this hotel special was the staff! Every single staff member we encountered was genuinely lovely and helpful! The shuttle drivers, front desk staff, porters, cleaners and staff at both restaurants went above and beyond to make us feel welcome! We enjoyed ourselves so much, that we booked a second night before flying home to Canada! We would highly recommend staying at the Sheraton Jakarta Airport and thank all the staff for their kindness!"
"38.","Henry Hsu","392","2025-07-31","5","A very kids friendly hotel with great location. It is near to the PIK and airport. Very suitable for guests who travels only mainly to the north jakarta The service crews from the reception, room, and especially the restaurant are professional, quick to response and friendly I love the local food that they serve for breakfast. I also enjoyed the freshly squeezed fruit juices.. Kudos to Sheraton team"
