User Name,Review Time,Rating,Review Text
Nadia Fauzatus Sabila,2025-11-30,5,Pelayanan bagus banget gercep kebersihan baik selalu ditawarin buat rumah menjaga parkir mobil motor lumayan luas dan yang lebih gong mobil baru selalu dalam keadaan bersih setiap hari setiap mau menggunakan stafnya rajin banget buat bersihin
Nouval Hanif,2025-06-30,2,untuk lokasi hotel sangat strategis untuk luas kamar deluxe juga sangat luas namun untuk lampu kamar terasa gelap terutama di kamar mandinya tidak hanya itu udara panasnya tidak keluar meskipun sudah diperbaiki teknisi untuk sarapan sangat menyayangkan tidak tidak ada buffet dan hanya porsi kecil diantar ke kamar padahal kamar banyak terisi alasannya resto sedang pemeliharaan tapi terlihat tidak ada pekerjaan apa apa di restonya semoga ada perbaikan karena untuk kamarnya oke banget sebenernya
Dimas Pamungkas,2025-08-30,4,liburan ke jogja sama anak istri kamar luas cocok buat keluarga hanya ada kendala di tempat sampah udara tidak mengalir lainnya oke
Re. H,2025-07-30,4,lokasinya mudah ditemukan banyak makanan dan minuman toko perlengkapan yang menjual peralatan yang dibutuhkan anak kos juga ada di daerah ini tersedia televisi digital juga wifi yang lancar
Puspita Sari,2025-10-30,4,Tempatnya bersih pelayanannya baik ada resto tapi makannya dianter ke kamar
X Rabbit,2025-07-30,4,Sbelumny review k sni sarapan d bawah sekarang nginep d sni sarapan d anterin dengan lauk telur temppe n mie tanpa buah minum teh mngkin untuk hotel seharga hampir 500 dengan makan gini kurasa trlalu mahal sabun d kamar mandi pun sabun n shampo semua masuk satu untuk kamar tv tidak bisa internet kasur nyaman kamar mandi nyaman
succbf 31,2025-06-30,3,Hotel harga 450k sangat tidak direkomendasikan untuk saya pribadi apalagi yang bawa bayi saya dateng dengan istri dan anak dan mengambil kamar termasuk sarapan sarapan nya nasih kotak njirr
Sherly Handayani,2025-03-30,5,hotelnya oke dari kamar lantai atas bisa bisa melihat kota jogja harga sesuai dengan kualitasnya lokasi strategis banyak yang menjual makanan ada atm bca juga satpam sgt gercep waktu mobil mau keluar masuk parkir
Ayu Kartika 'Tyce,2024-12-30,5,ini hotel letaknya lumayan rameh banyak jajanan kuliner yang enak2 didaerah situ ada mesin atm bca ada indomaret sebelah hotel nya yaa walau jauh dari malioboro layak dicoba jg ini kemarin musim tinggi tgl 28 29 des 24 harganya 650rb itu menurut kami paling murah ya di antara hotel yang biasa kami bobo numpang klo normal hari pasti harganya lebih murah lg mantab stafnya semua ramah2 yaa kamarnya lumayan nyaman luas bersih perlengkapannya hanya sabut sikat gigi dan tisu toilet ya cocok yang buat numpang bobo lebih banyak transit mobilnya dibersihin
Novita Dina Damayanti,2025-09-30,5,kamar bersih layanan ramah lokasinya juga strategis
NUR FAIZAH,2025-05-30,5,Sangat dianjurkan buat kalian yang berpergian jauh mau menginap di hotel ini dikarenakan tempat yang strategis tidak jauh dari pusat kota dekat dengan minimarket dll
Novanty 14,2025-06-30,5,buat keluarga cocok bngt tempat strategis dulu 2019 pesan 1 kamar tambah kasur 1
daffaathadia 99,2024-12-30,3,Di kamar deluxe teh kopi cuma dapet 1 tisu tidak ada adanya tisu gulung di tutup tv androidnya bagus saat checkout menunggu lama sudah selesai tapi tidak bilang yang resepsionis saat itu juga jutek nilai sangat pluss mobil halaman dicuci oleh pihak hotel
Aditia Dwi Mulyono,2024-12-30,5,lokasi strategis pelayanan baik waktu itu tinggal dengan kondisi ac tidak dingin setelah lapor ke resepsionis langsung dipanggilkan tieknisi karena tidak bisa diperbaiki malam itu akhirnya dipindah ke kamar yang lebih besar dan ac tentu saja dingin
Iren,2024-12-30,5,menginap disini 2 malem pelayanannya oke banget tutur kata sopan disapa kalau mobil parkir dibantu tinggalin mobil semaleman besok2 sudah kinclong wkwk kyknya ada layanan lap mobil jg minusnya ya parkir mobilnya sempit cuman bisa diakalin dengan parkir valet yang sudah disedian sama hotelnya
ZeuS_ ArtemiS,2024-12-30,5,Parkir luas bisa muat mobil 10 15 unit untuk kamarnya juga oke ada area merokok juga di kamar atau di balkon ada banyak varian tipe kamar untuk keluarga atau pun pasutri baru ada atm bca juga
dina rustiana nugrahanti,2024-12-30,5,tempat menginap yang bisa dijadikan pilihan untuk tinggal tinggal atau transit meski kamar kembar kami kemarin sempit namun lumayan nyaman untuk istirahat kamarnya bersih pemanas air berfungsi baik ac berfungsi baik fasilitas tamu juga sudah cukup untuk tipe kamarnya pelayanan juga sudah baik
