User Name,Review Time,Rating,Review Text
john “Florida MC5”,2025-12-24,5,Saya terbang masuk ke terminal tiga dan saya terbang keluar dari terminal tiga tapi saya mendarat pada 10:30 pagi tidak ada dari dua hotel di terminal tiga mengambil kamar hari saya naik kereta api yang pergi antara terminal itu membutuhkan waktu sekitar 10 menit untuk menunggu kereta api dan kereta api itu sendiri mengambil sekitar 10 menit kemudian begitu Anda masuk ke terminal dua ada hotel Anda harus berjalan beberapa tangga tapi mereka memiliki porter untuk membawa bagasi Anda untuk Anda memiliki tinggal yang hebat untuk hari tambah kami makan di restoran mereka yang tepat dengan kamar dan itu fantastis 17 USD
Santi KD,2025-12-10,5,terletak nyaman di lantai dua terminal 2e dari kamar saya saya bisa menonton pesawat lepas landas dan mendarat layanan kamar makanan cukup baik secara keseluruhan itu bersih nyaman
Darryl Chew,2025-12-01,3,tempat yang cocok untuk menginap jika Anda memiliki penerbangan yang menghubungkan untuk menangkap kamar bersih dan mudah untuk sampai mereka juga memiliki area penyimpanan di mana Anda dapat meninggalkan bagasi Anda tidak perlu digunakan selama Anda tinggal
Billy Jah,2025-12-10,5,Hotel ini menawarkan kamar yang bersih dan nyaman dengan fasilitas lengkap suasananya tenang staf ramah dan area lobi tertata rapi lokasinya sangat dekat bandara memudahkan akses bagi tamu transit atau perjalanan bisnis sehingga pengalaman menginap terasa praktis dan menyenangkan
Dessy Diana,2025-12-01,5,Ini adalah tempat yang bagus untuk tinggal selama transit penerbangan mereka hanya memiliki semua yang Anda butuhkan menyampaikan kapsul dengan semua peralatan loker dan mandi
Ira Alamsyah,2025-08-31,3,Jika Anda telah mendapat pukulan penerbangan fajar dan tidak membayangkan sebuah maraton pagi melalui bandara tempat ini adalah penyelamat hidup Anda kami memesan untuk satu malam sebelum penerbangan umrah kami melalui terminal haji dan tinggal di kanan masuk terminal 2d adalah total game changer hanya berjalan kaki singkat untuk memeriksa masuk kamar tidak ada mewah dekorasi adalah tanggal tapi tempat tidur nyaman dan semuanya bersih traktir nyata adalah jendela yang menghadap landasan besar akan merasa seperti anak-anak lagi menonton pesawat berputar dengan sarapan dimulai pada jam 3 pagi dan memiliki lebih banyak variasi daripada yang Anda harapkan i
Retno Trimbos,2025-07-31,5,layanan ramah dan cepat lokasi strategis bila ingin terbang dengan terminal udara batik 2 sarapan dari jam 3 9 fasilitas di kamar lengkap sabun sikat gigi pemasak udara tidak ada pengering rambut kamar bersih dan pemandangan bagus lapangan udara
Chester,2025-10-01,5,Okee luar biasa selalu menyambut perhatian dan siap membantu dengan senyum Profesionalitas dan perawatan tulus membuat penginapan saya nyaman dan berkesan dia benar-benar pergi di atas dan di luar untuk memastikan tamu merasa dihargai
E Durman,2025-07-31,5,Saya memesan hotel ini sebelumnya untuk putriku karena kenyamanan berada dalam t2 bandara cgk kali ini saya memesan untuk diri sendiri saya ragu pada awalnya karena itu adalah hotel lama tapi saya harus mengakui bahwa itu sangat nyaman dan bersih koridor tidak terlihat sedikit tertanggal jika Anda tiba di t3 ada layanan kereta ulang-alik gratis dan bandara bus dioperasikan satu untuk membawa Anda ke t2 sempurna jika penerbangan berikutnya Anda adalah domestik Anda hanya perlu berjalan sekitar 5 menit tanpa meninggalkan bangunan sarapan disajikan dari 3 pagi untuk wisatawan dengan penerbangan awal sangat mempertimbangkan
Alberto Bet,2025-08-31,5,Kami sangat berterima kasih kepada Rik dari Jakarta Airport Hotel untuk pertolongan luar biasa dia pergi keluar dari jalan untuk membantu kami masuk membeli aksesori yang kami butuhkan dan sangat baik perhatian dan membantu sepanjang dukungan membuat perbedaan nyata selama kita tinggal terima kasih Rik
