User Name,Review Time,Rating,Review Text
Alifia Lifi,2026-01-03,5,dulu beberapa tahun yang lalu pernah kesini mungkin 10th 11th yang lalu entah brp tahun saya juga lupa rombongan dari jombang liburan tempat enak sekali ramai pengunjung makanan enak kenangan bersama almarhum ayah foto sudah hilang di hp jadul tapi semuanya pelayanan juga bagus pagi diajak keliling ke kebun teh kebun kopi bersama kereta keluarga kereta modern warna putih bersama pak supirnya entah kenapa saya lihat ulasan sedikit berbeda mungkin banyak ulasan negatif untuk kebersihan dengan karyawan housekeeping nya tidak mengendalikan ulang tapi tempat ini sangat sangat bagus dulu juga pengunjung makanan banyak di resto juga prasmanan semua menu enak tidak ada yang gagal
Desi “Dsy” Rizky,2025-12-24,3,saya kesini di akhr bulan mei sprtinya masih libur sekolah atau libur panjang gt sebetulnya tidak niat kesini juga tapi krna udah sakit dan belum dapet penginapan akhrnya disini tempatnya bagus asri dingin nyaman tapi kenapa saat disana tidak ada pengunjung lain jadi cuma saya sekeluarga 4org ruangan yang agak engap ya kotor berdebu padahal masih di waktu libur panjg saya kira banyak yang menginap ternyata tidak cuma kita sekeluarga saja hasilnya kaga bisa tidur tv nyala sampai pagi tidak brani kamar keluar padahal klo klo banyaknyg nginap mgkn asik santai duduk di teras malemnya hujan coba ke kafe sambil musik live
Test Testing,2025-06-07,1,Saya beli ayam goreng 3 untuk 40rb tau ngak ukurannya ayamnya 1 8 ayamnya saya tidak akan datang lagi kamar hotelnya juga sangat kotor banyak banget kecoa saat malam ada tikus diluar kamarku saya lebih memperbaiki ke hotel dan resto lainnya capucinonya harganya 26rb di gambarnya keliatannya banyak tapi saat datang dapetnya sedikit cangkir pocinya saat saya memegang copot dan air panasnya jatuh ke celanaku saya tidak akan datang lagi ini tempat terburuk di dunia saya harap semuanya terjebak melihat review ini dan saya harap banaran ini perbaiki ini saya ingat saya tidak akan datang ke sini lagi
Fanyf Sy,2025-04-07,1,rencana buku 4 villa buat gathering keluarga besar tapi jadi maaf villa yang dipakai kotor sedikit kotor karena seperti tidak terawat pertama kali datang saya melihat di lantai banyak debu ada lalat mati di sofa sofa berdebu di meja tv ada sisa kayu yang dimakan rayap toilet kotor bahkan ada sisa puntung rokok di balik tong sampah wifi dan tv tidak menyala kasur warnanya putih kusam bahkan ada yang basah sedikit pertama masuk lgsg tersembunyi terasa gatal bangunan seperti tidak ter pemeliharaan dengan baik dengan harga yang dikeluarkan tidak saat rasanya dengan kondisi yang diberikan jujur saya sebagai penyelenggara jadi malu takut keluarga lain merasakan hal yang yang
Ficha Chandra,2025-04-07,5,dapat kamar dengan view rawa pening indah banget kamar sprei kayaknya sudah agak lama sejak diganti namun kamar tidak dihuni jadi lumayan ngeres saya kebuti sendiri sarapan minimalis ya tapi masakannya lumayan enak kamar mandi bau jadi semalaman blower dinyalakan sudah agak memperbaiki udara hangan mantap udara segar gratis petualangan jalan2 di kebun kopi pagi2 dingin segar mantap view restonya indah bangeet
Dama,2025-08-07,5,View Harga Terbaik masuk akal pilih omah cabin saja kalau tidak sini
Muhammad Luthfi Hidayat,2025-01-07,5,sejuk cocok untuk menyegarkan keluarga di akhir pekan juga cocok untuk pertemuan atau ruang pertemuan penginapannya standar lah bintang 3 karena bangunan lama dan klasik konsepnya bisa pesan paket barbecue atau bikin tomyam sendiri hal yang paling spesial adalah pemandangan langit baru di malam hari dan pagi hari pengalaman yang indah
Theodorus Dedy,2025-06-07,5,Saya mengambil kamar grand deluxe dengan view rawa pening sayangnya dikamar tidak bisa sinyal wifi
FAIHA ANSORI,2024-01-07,1,ambil balkon deluxe 2 kamar tidak berharap terlalu tinggi sih karena lagi sulit mencari hotel musim tinggi ini tapi ternyata kamarnya mengecewakan sekali sekali sekali sekali sekali sekali sekali sekali sekali sekali sekali sekali juga bagus adem di tengah kebun kopi bermanfaat juga pegawaianya dan ramah air panasnya membantu sekali di suhu yang dingin restonya skyviewnya bagus buat foto foto kamar dua dua duanya bocor handuk lusuh kamar mandi baunya luar biasa sempet mengeluh ada yang datang dikasih pewangi tapi tidak ngaruh apa apa apa jadi buat kamar mandi pakai kamar yang lain yang masih mendang memperbaiki lampunya sudah kurang terang kas
Antonius Setijawan,2025-01-07,5,penginapan resto yang nyaman di tengah kebun kopi kamarnya bersih meski dinding ada yang retak karena bangunan lama suasana dingin lain kali nginap lagi di sini
